Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2024-04-28,Beef,Produce,26,39,19
2024-04-29,Beef,Produce,16,27,10
2024-04-30,Beef,Produce,7,18,5
2024-05-01,Beef,Produce,17,36,14
2024-05-02,Beef,Produce,21,41,18
2024-05-03,Beef,Produce,21,36,13
2024-05-04,Beef,Produce,14,29,12
2024-05-05,Beef,Produce,11,17,2
2024-05-06,Beef,Produce,14,34,4
2024-05-07,Beef,Produce,7,24,4
2024-05-08,Beef,Produce,24,46,1
2024-05-09,Beef,Produce,16,40,12
2024-05-10,Beef,Produce,24,37,8
2024-05-11,Beef,Produce,1,10,11
2024-05-12,Beef,Produce,20,40,14
2024-05-13,Beef,Produce,22,35,16
2024-05-14,Beef,Produce,10,16,4
2024-05-15,Beef,Produce,11,32,14
2024-05-16,Beef,Produce,15,35,5
2024-05-17,Beef,Produce,18,27,7
2024-05-18,Beef,Produce,16,25,16
2024-05-19,Beef,Produce,23,38,14
2024-05-20,Beef,Produce,25,45,19
2024-05-21,Beef,Produce,14,38,12
2024-05-22,Beef,Produce,26,42,2
2024-05-23,Beef,Produce,21,27,20
2024-05-24,Beef,Produce,5,13,18
2024-05-25,Beef,Produce,15,29,16
2024-05-26,Beef,Produce,12,35,12
2024-05-27,Beef,Produce,21,32,19
2024-05-28,Beef,Produce,25,38,2
2024-05-29,Beef,Produce,21,42,1
2024-05-30,Beef,Produce,16,32,4
2024-05-31,Beef,Produce,20,44,1
2024-06-01,Beef,Produce,11,27,15
2024-06-02,Beef,Produce,24,38,15
2024-06-03,Beef,Produce,20,39,15
2024-06-04,Beef,Produce,16,34,17
2024-06-05,Beef,Produce,8,25,12
2024-06-06,Beef,Produce,23,47,10
2024-06-07,Beef,Produce,8,16,2
2024-06-08,Beef,Produce,2,20,2
2024-06-09,Beef,Produce,4,22,17
2024-06-10,Beef,Produce,3,21,8
2024-06-11,Beef,Produce,23,29,1
2024-06-12,Beef,Produce,9,29,6
2024-06-13,Beef,Produce,16,40,16
2024-06-14,Beef,Produce,13,18,1
2024-06-15,Beef,Produce,13,23,4
2024-06-16,Beef,Produce,6,12,10
2024-06-17,Beef,Produce,20,30,9
2024-06-18,Beef,Produce,26,42,17
2024-06-19,Beef,Produce,4,18,10
2024-06-20,Beef,Produce,19,38,12
2024-06-21,Beef,Produce,22,37,16
2024-06-22,Beef,Produce,12,32,17
2024-06-23,Beef,Produce,3,15,20
2024-06-24,Beef,Produce,21,31,13
2024-06-25,Beef,Produce,5,20,19
2024-06-26,Beef,Produce,5,23,18
2024-06-27,Beef,Produce,11,31,8
2024-06-28,Beef,Produce,23,47,13
2024-06-29,Beef,Produce,14,28,8
2024-06-30,Beef,Produce,21,41,10
2024-07-01,Beef,Produce,17,22,11
2024-07-02,Beef,Produce,7,20,11
2024-07-03,Beef,Produce,7,21,6
2024-07-04,Beef,Produce,26,41,5
2024-07-05,Beef,Produce,3,20,9
2024-07-06,Beef,Produce,6,14,19
2024-07-07,Beef,Produce,14,31,5
2024-07-08,Beef,Produce,21,33,10
2024-07-09,Beef,Produce,17,40,20
2024-07-10,Beef,Produce,7,27,4
2024-07-11,Beef,Produce,20,26,13
2024-07-12,Beef,Produce,2,24,6
2024-07-13,Beef,Produce,18,36,2
2024-07-14,Beef,Produce,8,19,8
2024-07-15,Beef,Produce,13,20,6
2024-07-16,Beef,Produce,19,29,10
2024-07-17,Beef,Produce,6,19,18
2024-07-18,Beef,Produce,24,30,18
2024-07-19,Beef,Produce,23,30,5
2024-07-20,Beef,Produce,19,38,13
2024-07-21,Beef,Produce,25,41,2
2024-07-22,Beef,Produce,18,36,10
2024-07-23,Beef,Produce,24,30,5
2024-07-24,Beef,Produce,7,18,17
2024-07-25,Beef,Produce,26,43,12
2024-07-26,Beef,Produce,2,23,10
2024-07-27,Beef,Produce,21,37,20
2024-07-28,Beef,Produce,5,28,1
2024-07-29,Beef,Produce,10,19,18
2024-07-30,Beef,Produce,18,31,18
2024-07-31,Beef,Produce,8,21,15
2024-08-01,Beef,Produce,11,18,19
2024-08-02,Beef,Produce,16,24,7
2024-08-03,Beef,Produce,2,21,17
2024-08-04,Beef,Produce,23,44,12
2024-08-05,Beef,Produce,22,27,1
2024-08-06,Beef,Produce,23,46,9
2024-08-07,Beef,Produce,9,27,11
2024-08-08,Beef,Produce,21,35,17
2024-08-09,Beef,Produce,23,39,9
2024-08-10,Beef,Produce,14,24,16
2024-08-11,Beef,Produce,20,43,13
2024-08-12,Beef,Produce,20,32,15
2024-08-13,Beef,Produce,26,42,9
2024-08-14,Beef,Produce,9,14,3
2024-08-15,Beef,Produce,7,21,2
2024-08-16,Beef,Produce,24,48,11
2024-08-17,Beef,Produce,9,27,13
2024-08-18,Beef,Produce,11,35,2
2024-08-19,Beef,Produce,7,25,2
2024-08-20,Beef,Produce,5,16,4
2024-08-21,Beef,Produce,4,14,11
2024-08-22,Beef,Produce,11,20,4
2024-08-23,Beef,Produce,4,22,14
2024-08-24,Beef,Produce,23,31,19
2024-08-25,Beef,Produce,17,29,14
2024-08-26,Beef,Produce,17,41,2
2024-08-27,Beef,Produce,8,17,4
2024-08-28,Beef,Produce,6,17,12
2024-08-29,Beef,Produce,17,22,7
2024-08-30,Beef,Produce,11,25,11
2024-08-31,Beef,Produce,21,38,13
2024-09-01,Beef,Produce,12,32,6
2024-09-02,Beef,Produce,8,30,17
2024-09-03,Beef,Produce,1,10,14
2024-09-04,Beef,Produce,26,36,18
2024-09-05,Beef,Produce,8,23,11
2024-09-06,Beef,Produce,19,41,1
2024-09-07,Beef,Produce,26,37,6
2024-09-08,Beef,Produce,26,39,13
2024-09-09,Beef,Produce,19,39,4
2024-09-10,Beef,Produce,4,17,13
2024-09-11,Beef,Produce,24,32,12
2024-09-12,Beef,Produce,26,48,13
2024-09-13,Beef,Produce,8,24,18
2024-09-14,Beef,Produce,18,32,18
2024-09-15,Beef,Produce,2,9,6
2024-09-16,Beef,Produce,21,42,11
2024-09-17,Beef,Produce,1,25,5
2024-09-18,Beef,Produce,8,30,5
2024-09-19,Beef,Produce,9,17,9
2024-09-20,Beef,Produce,20,31,15
2024-09-21,Beef,Produce,8,23,2
2024-09-22,Beef,Produce,15,37,15
2024-09-23,Beef,Produce,14,35,14
2024-09-24,Beef,Produce,2,24,20
2024-09-25,Beef,Produce,11,30,17
2024-09-26,Beef,Produce,7,18,1
2024-09-27,Beef,Produce,21,31,18
2024-09-28,Beef,Produce,14,38,10
2024-09-29,Beef,Produce,10,18,15
2024-09-30,Beef,Produce,14,37,8
2024-10-01,Beef,Produce,19,25,14
2024-10-02,Beef,Produce,19,37,16
2024-10-03,Beef,Produce,17,41,6
2024-10-04,Beef,Produce,1,9,18
2024-10-05,Beef,Produce,11,24,17
2024-10-06,Beef,Produce,24,33,14
2024-10-07,Beef,Produce,10,31,3
2024-10-08,Beef,Produce,16,22,7
2024-10-09,Beef,Produce,5,11,15
2024-10-10,Beef,Produce,8,21,11
2024-10-11,Beef,Produce,4,22,1
2023-10-13,Mayonnaise,Produce,11,26,4
2023-10-14,Mayonnaise,Produce,21,29,5
2023-10-15,Mayonnaise,Produce,4,13,7
2023-10-16,Mayonnaise,Produce,13,18,11
2023-10-17,Mayonnaise,Produce,31,51,16
2023-10-18,Mayonnaise,Produce,53,62,12
2023-10-19,Mayonnaise,Produce,4,24,5
2023-10-20,Mayonnaise,Produce,16,21,12
2023-10-21,Mayonnaise,Produce,49,68,2
2023-10-22,Mayonnaise,Produce,42,50,19
2023-10-23,Mayonnaise,Produce,56,71,5
2023-10-24,Mayonnaise,Produce,39,56,6
2023-10-25,Mayonnaise,Produce,45,64,10
2023-10-26,Mayonnaise,Produce,48,55,17
2023-10-27,Mayonnaise,Produce,63,85,11
2023-10-28,Mayonnaise,Produce,23,35,6
2023-10-29,Mayonnaise,Produce,45,67,16
2023-10-30,Mayonnaise,Produce,2,7,1
2023-10-31,Mayonnaise,Produce,3,15,4
2023-11-01,Mayonnaise,Produce,21,29,5
2023-11-02,Mayonnaise,Produce,8,19,3
2023-11-03,Mayonnaise,Produce,4,24,20
2023-11-04,Mayonnaise,Produce,36,59,1
2023-11-05,Mayonnaise,Produce,56,69,7
2023-11-06,Mayonnaise,Produce,53,71,1
2023-11-07,Mayonnaise,Produce,67,76,7
2023-11-08,Mayonnaise,Produce,52,62,1
2023-11-09,Mayonnaise,Produce,10,31,7
2023-11-10,Mayonnaise,Produce,53,67,18
2023-11-11,Mayonnaise,Produce,18,31,8
2023-11-12,Mayonnaise,Produce,38,46,2
2023-11-13,Mayonnaise,Produce,27,42,5
2023-11-14,Mayonnaise,Produce,30,42,16
2023-11-15,Mayonnaise,Produce,40,58,11
2023-11-16,Mayonnaise,Produce,14,28,8
2023-11-17,Mayonnaise,Produce,47,54,17
2023-11-18,Mayonnaise,Produce,63,70,13
2023-11-19,Mayonnaise,Produce,7,20,1
2023-11-20,Mayonnaise,Produce,11,16,11
2023-11-21,Mayonnaise,Produce,31,41,2
2023-11-22,Mayonnaise,Produce,57,73,17
2023-11-23,Mayonnaise,Produce,26,31,2
2023-11-24,Mayonnaise,Produce,60,66,14
2023-11-25,Mayonnaise,Produce,22,29,11
2023-11-26,Mayonnaise,Produce,60,70,11
2023-11-27,Mayonnaise,Produce,43,66,20
2023-11-28,Mayonnaise,Produce,29,35,11
2023-11-29,Mayonnaise,Produce,31,36,16
2023-11-30,Mayonnaise,Produce,10,19,1
2023-12-01,Mayonnaise,Produce,50,59,13
2023-12-02,Mayonnaise,Produce,9,15,7
2023-12-03,Mayonnaise,Produce,29,52,7
2023-12-04,Mayonnaise,Produce,20,30,3
2023-12-05,Mayonnaise,Produce,51,57,20
2023-12-06,Mayonnaise,Produce,15,27,8
2023-12-07,Mayonnaise,Produce,53,77,5
2023-12-08,Mayonnaise,Produce,40,57,1
2023-12-09,Mayonnaise,Produce,64,81,8
2023-12-10,Mayonnaise,Produce,51,75,10
2023-12-11,Mayonnaise,Produce,59,83,1
2023-12-12,Mayonnaise,Produce,20,39,2
2023-12-13,Mayonnaise,Produce,21,29,13
2023-12-14,Mayonnaise,Produce,28,43,2
2023-12-15,Mayonnaise,Produce,38,55,8
2023-12-16,Mayonnaise,Produce,54,73,14
2023-12-17,Mayonnaise,Produce,6,16,11
2023-12-18,Mayonnaise,Produce,24,35,20
2023-12-19,Mayonnaise,Produce,35,59,8
2023-12-20,Mayonnaise,Produce,29,34,18
2023-12-21,Mayonnaise,Produce,48,56,15
2023-12-22,Mayonnaise,Produce,22,36,7
2023-12-23,Mayonnaise,Produce,30,53,12
2023-12-24,Mayonnaise,Produce,62,81,19
2023-12-25,Mayonnaise,Produce,42,66,8
2023-12-26,Mayonnaise,Produce,15,36,7
2023-12-27,Mayonnaise,Produce,43,58,7
2023-12-28,Mayonnaise,Produce,9,28,15
2023-12-29,Mayonnaise,Produce,20,43,9
2023-12-30,Mayonnaise,Produce,65,76,6
2023-12-31,Mayonnaise,Produce,57,71,4
2024-01-01,Mayonnaise,Produce,18,26,4
2024-01-02,Mayonnaise,Produce,28,49,13
2024-01-03,Mayonnaise,Produce,14,32,14
2024-01-04,Mayonnaise,Produce,40,64,19
2024-01-05,Mayonnaise,Produce,38,56,10
2024-01-06,Mayonnaise,Produce,17,28,12
2024-01-07,Mayonnaise,Produce,58,69,10
2024-01-08,Mayonnaise,Produce,50,71,8
2024-01-09,Mayonnaise,Produce,61,85,3
2024-01-10,Mayonnaise,Produce,26,50,13
2024-01-11,Mayonnaise,Produce,59,66,4
2024-01-12,Mayonnaise,Produce,41,55,7
2024-01-13,Mayonnaise,Produce,46,59,5
2024-01-14,Mayonnaise,Produce,24,40,3
2024-01-15,Mayonnaise,Produce,10,26,19
2024-01-16,Mayonnaise,Produce,66,83,13
2024-01-17,Mayonnaise,Produce,43,54,16
2024-01-18,Mayonnaise,Produce,55,72,9
2024-01-19,Mayonnaise,Produce,65,88,6
2024-01-20,Mayonnaise,Produce,22,45,20
2024-01-21,Mayonnaise,Produce,59,78,1
2024-01-22,Mayonnaise,Produce,8,26,15
2024-01-23,Mayonnaise,Produce,22,44,17
2024-01-24,Mayonnaise,Produce,57,70,15
2024-01-25,Mayonnaise,Produce,52,59,19
2024-01-26,Mayonnaise,Produce,48,54,13
2024-01-27,Mayonnaise,Produce,22,34,5
2024-01-28,Mayonnaise,Produce,49,73,12
2024-01-29,Mayonnaise,Produce,2,23,4
2024-01-30,Mayonnaise,Produce,58,80,2
2024-01-31,Mayonnaise,Produce,42,47,7
2024-02-01,Mayonnaise,Produce,37,61,11
2024-02-02,Mayonnaise,Produce,21,32,20
2024-02-03,Mayonnaise,Produce,26,37,6
2024-02-04,Mayonnaise,Produce,15,27,16
2024-02-05,Mayonnaise,Produce,47,55,17
2024-02-06,Mayonnaise,Produce,15,32,12
2024-02-07,Mayonnaise,Produce,1,6,2
2024-02-08,Mayonnaise,Produce,52,70,10
2024-02-09,Mayonnaise,Produce,10,16,12
2024-02-10,Mayonnaise,Produce,20,29,18
2024-02-11,Mayonnaise,Produce,60,72,15
2024-02-12,Mayonnaise,Produce,48,55,11
2024-02-13,Mayonnaise,Produce,1,22,11
2024-02-14,Mayonnaise,Produce,41,56,8
2024-02-15,Mayonnaise,Produce,24,48,2
2024-02-16,Mayonnaise,Produce,64,85,4
2024-02-17,Mayonnaise,Produce,62,77,8
2024-02-18,Mayonnaise,Produce,64,85,13
2024-02-19,Mayonnaise,Produce,2,8,13
2024-02-20,Mayonnaise,Produce,20,29,15
2024-02-21,Mayonnaise,Produce,54,74,19
2024-02-22,Mayonnaise,Produce,19,29,8
2024-02-23,Mayonnaise,Produce,25,39,13
2024-02-24,Mayonnaise,Produce,1,24,8
2024-02-25,Mayonnaise,Produce,58,79,10
2024-02-26,Mayonnaise,Produce,3,25,15
2024-02-27,Mayonnaise,Produce,36,57,16
2024-02-28,Mayonnaise,Produce,19,40,3
2024-02-29,Mayonnaise,Produce,42,55,11
2024-03-01,Mayonnaise,Produce,41,64,3
2024-03-02,Mayonnaise,Produce,20,28,15
2024-03-03,Mayonnaise,Produce,18,42,5
2024-03-04,Mayonnaise,Produce,57,67,15
2024-03-05,Mayonnaise,Produce,42,50,20
2024-03-06,Mayonnaise,Produce,11,29,6
2024-03-07,Mayonnaise,Produce,42,63,5
2024-03-08,Mayonnaise,Produce,18,34,18
2024-03-09,Mayonnaise,Produce,5,13,11
2024-03-10,Mayonnaise,Produce,20,40,6
2024-03-11,Mayonnaise,Produce,66,78,9
2024-03-12,Mayonnaise,Produce,58,79,3
2024-03-13,Mayonnaise,Produce,13,18,8
2024-03-14,Mayonnaise,Produce,64,75,10
2024-03-15,Mayonnaise,Produce,42,63,18
2024-03-16,Mayonnaise,Produce,2,10,15
2024-03-17,Mayonnaise,Produce,50,68,2
2024-03-18,Mayonnaise,Produce,9,22,20
2024-03-19,Mayonnaise,Produce,45,52,11
2024-03-20,Mayonnaise,Produce,4,27,17
2024-03-21,Mayonnaise,Produce,61,66,7
2024-03-22,Mayonnaise,Produce,66,88,6
2024-03-23,Mayonnaise,Produce,1,25,20
2024-03-24,Mayonnaise,Produce,32,48,12
2024-03-25,Mayonnaise,Produce,19,26,12
2024-03-26,Mayonnaise,Produce,31,44,1
2024-03-27,Mayonnaise,Produce,54,77,19
2024-03-28,Mayonnaise,Produce,4,19,20
2024-03-29,Mayonnaise,Produce,7,20,1
2024-03-30,Mayonnaise,Produce,32,49,7
2024-03-31,Mayonnaise,Produce,6,24,19
2024-04-01,Mayonnaise,Produce,51,63,8
2024-04-02,Mayonnaise,Produce,15,28,11
2024-04-03,Mayonnaise,Produce,28,40,16
2024-04-04,Mayonnaise,Produce,21,37,19
2024-04-05,Mayonnaise,Produce,25,43,8
2024-04-06,Mayonnaise,Produce,40,55,1
2024-04-07,Mayonnaise,Produce,26,45,12
2024-04-08,Mayonnaise,Produce,19,33,6
2024-04-09,Mayonnaise,Produce,20,28,8
2024-04-10,Mayonnaise,Produce,42,48,16
2024-04-11,Mayonnaise,Produce,20,33,11
2024-04-12,Mayonnaise,Produce,41,57,15
2024-04-13,Mayonnaise,Produce,45,59,17
2024-04-14,Mayonnaise,Produce,37,42,17
2024-04-15,Mayonnaise,Produce,27,49,1
2024-04-16,Mayonnaise,Produce,46,58,5
2024-04-17,Mayonnaise,Produce,8,28,10
2024-04-18,Mayonnaise,Produce,12,28,20
2024-04-19,Mayonnaise,Produce,65,70,17
2024-04-20,Mayonnaise,Produce,64,70,17
2024-04-21,Mayonnaise,Produce,32,40,5
2024-04-22,Mayonnaise,Produce,46,66,17
2024-04-23,Mayonnaise,Produce,66,87,6
2024-04-24,Mayonnaise,Produce,36,46,20
2024-04-25,Mayonnaise,Produce,46,61,11
2024-04-26,Mayonnaise,Produce,22,42,17
2024-04-27,Mayonnaise,Produce,16,25,16
2024-04-28,Mayonnaise,Produce,28,49,19
2024-04-29,Mayonnaise,Produce,48,64,13
2024-04-30,Mayonnaise,Produce,36,52,12
2024-05-01,Mayonnaise,Produce,39,52,7
2024-05-02,Mayonnaise,Produce,36,46,6
2024-05-03,Mayonnaise,Produce,58,65,10
2024-05-04,Mayonnaise,Produce,48,56,15
2024-05-05,Mayonnaise,Produce,41,52,10
2024-05-06,Mayonnaise,Produce,51,59,16
2024-05-07,Mayonnaise,Produce,36,42,7
2024-05-08,Mayonnaise,Produce,49,72,11
2024-05-09,Mayonnaise,Produce,58,79,8
2024-05-10,Mayonnaise,Produce,28,41,4
2024-05-11,Mayonnaise,Produce,16,33,1
2024-05-12,Mayonnaise,Produce,23,46,10
2024-05-13,Mayonnaise,Produce,38,54,8
2024-05-14,Mayonnaise,Produce,27,36,13
2024-05-15,Mayonnaise,Produce,30,51,14
2024-05-16,Mayonnaise,Produce,64,85,15
2024-05-17,Mayonnaise,Produce,22,32,11
2024-05-18,Mayonnaise,Produce,22,31,17
2024-05-19,Mayonnaise,Produce,63,76,9
2024-05-20,Mayonnaise,Produce,24,47,5
2024-05-21,Mayonnaise,Produce,50,67,12
2024-05-22,Mayonnaise,Produce,30,39,4
2024-05-23,Mayonnaise,Produce,7,26,15
2024-05-24,Mayonnaise,Produce,58,77,18
2024-05-25,Mayonnaise,Produce,32,54,9
2024-05-26,Mayonnaise,Produce,35,48,7
2024-05-27,Mayonnaise,Produce,22,42,16
2024-05-28,Mayonnaise,Produce,26,46,13
2024-05-29,Mayonnaise,Produce,37,52,3
2024-05-30,Mayonnaise,Produce,36,45,15
2024-05-31,Mayonnaise,Produce,46,51,9
2024-06-01,Mayonnaise,Produce,10,28,20
2024-06-02,Mayonnaise,Produce,5,15,19
2024-06-03,Mayonnaise,Produce,61,85,7
2024-06-04,Mayonnaise,Produce,12,35,18
2024-06-05,Mayonnaise,Produce,20,41,17
2024-06-06,Mayonnaise,Produce,10,21,13
2024-06-07,Mayonnaise,Produce,26,45,3
2024-06-08,Mayonnaise,Produce,12,34,14
2024-06-09,Mayonnaise,Produce,8,14,14
2024-06-10,Mayonnaise,Produce,20,40,15
2024-06-11,Mayonnaise,Produce,47,57,15
2024-06-12,Mayonnaise,Produce,8,14,14
2024-06-13,Mayonnaise,Produce,4,27,14
2024-06-14,Mayonnaise,Produce,65,79,19
2024-06-15,Mayonnaise,Produce,37,46,17
2024-06-16,Mayonnaise,Produce,52,61,17
2024-06-17,Mayonnaise,Produce,8,25,11
2024-06-18,Mayonnaise,Produce,33,40,14
2024-06-19,Mayonnaise,Produce,35,44,6
