Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2024-01-02,Soda,Snacks,53,58,12
2024-01-03,Soda,Snacks,36,42,14
2024-01-04,Soda,Snacks,63,76,18
2024-01-05,Soda,Snacks,32,44,2
2024-01-06,Soda,Snacks,57,70,10
2024-01-07,Soda,Snacks,8,29,6
2024-01-08,Soda,Snacks,61,85,7
2024-01-09,Soda,Snacks,3,11,5
2024-01-10,Soda,Snacks,4,14,6
2024-01-11,Soda,Snacks,63,78,6
2024-01-12,Soda,Snacks,25,46,8
2024-01-13,Soda,Snacks,49,71,17
2024-01-14,Soda,Snacks,27,49,12
2024-01-15,Soda,Snacks,16,39,5
2024-01-16,Soda,Snacks,23,34,1
2024-01-17,Soda,Snacks,47,56,4
2024-01-18,Soda,Snacks,26,40,2
2024-01-19,Soda,Snacks,15,33,8
2024-01-20,Soda,Snacks,51,56,18
2024-01-21,Soda,Snacks,26,33,3
2024-01-22,Soda,Snacks,62,81,1
2024-01-23,Soda,Snacks,55,71,4
2024-01-24,Soda,Snacks,25,39,4
2024-01-25,Soda,Snacks,42,65,16
2024-01-26,Soda,Snacks,11,22,8
2024-01-27,Soda,Snacks,13,27,18
2024-01-28,Soda,Snacks,44,59,13
2024-01-29,Soda,Snacks,1,20,6
2024-01-30,Soda,Snacks,36,41,2
2024-01-31,Soda,Snacks,31,46,4
2024-02-01,Soda,Snacks,51,56,9
2024-02-02,Soda,Snacks,22,38,5
2024-02-03,Soda,Snacks,36,53,1
2024-02-04,Soda,Snacks,5,26,9
2024-02-05,Soda,Snacks,45,68,20
2024-02-06,Soda,Snacks,53,75,2
2024-02-07,Soda,Snacks,19,27,2
2024-02-08,Soda,Snacks,48,62,20
2024-02-09,Soda,Snacks,31,55,6
2024-02-10,Soda,Snacks,23,47,18
2024-02-11,Soda,Snacks,61,66,6
2024-02-12,Soda,Snacks,22,31,9
2024-02-13,Soda,Snacks,57,65,19
2024-02-14,Soda,Snacks,31,36,20
2024-02-15,Soda,Snacks,21,28,17
2024-02-16,Soda,Snacks,3,14,14
2024-02-17,Soda,Snacks,53,73,2
2024-02-18,Soda,Snacks,60,78,8
2024-02-19,Soda,Snacks,61,72,14
2024-02-20,Soda,Snacks,11,19,3
2024-02-21,Soda,Snacks,12,32,14
2024-02-22,Soda,Snacks,42,60,17
2024-02-23,Soda,Snacks,64,80,10
2024-02-24,Soda,Snacks,25,34,19
2024-02-25,Soda,Snacks,48,55,2
2024-02-26,Soda,Snacks,21,37,8
2024-02-27,Soda,Snacks,7,18,6
2024-02-28,Soda,Snacks,31,48,11
2024-02-29,Soda,Snacks,11,20,3
2024-03-01,Soda,Snacks,1,17,18
2024-03-02,Soda,Snacks,14,25,14
2024-03-03,Soda,Snacks,47,56,1
2024-03-04,Soda,Snacks,23,45,3
2024-03-05,Soda,Snacks,36,41,11
2024-03-06,Soda,Snacks,43,60,1
2024-03-07,Soda,Snacks,5,12,7
2024-03-08,Soda,Snacks,40,51,5
2024-03-09,Soda,Snacks,56,61,17
2024-03-10,Soda,Snacks,5,29,15
2024-03-11,Soda,Snacks,2,19,17
2024-03-12,Soda,Snacks,62,72,8
2024-03-13,Soda,Snacks,38,57,12
2024-03-14,Soda,Snacks,6,11,14
2024-03-15,Soda,Snacks,17,27,18
2024-03-16,Soda,Snacks,5,21,12
2024-03-17,Soda,Snacks,14,27,7
2024-03-18,Soda,Snacks,36,50,17
2024-03-19,Soda,Snacks,60,79,9
2024-03-20,Soda,Snacks,47,70,3
2024-03-21,Soda,Snacks,46,59,1
2024-03-22,Soda,Snacks,28,51,20
2024-03-23,Soda,Snacks,64,74,3
2024-03-24,Soda,Snacks,12,26,12
2024-03-25,Soda,Snacks,33,47,19
2024-03-26,Soda,Snacks,40,54,5
2024-03-27,Soda,Snacks,24,40,2
2024-03-28,Soda,Snacks,18,26,13
2024-03-29,Soda,Snacks,58,72,10
2024-03-30,Soda,Snacks,11,17,6
2024-03-31,Soda,Snacks,46,51,8
2024-04-01,Soda,Snacks,25,37,1
2024-04-02,Soda,Snacks,51,58,15
2024-04-03,Soda,Snacks,61,77,4
2024-04-04,Soda,Snacks,19,41,2
2024-04-05,Soda,Snacks,4,19,7
2024-04-06,Soda,Snacks,62,86,16
2024-04-07,Soda,Snacks,7,19,5
2024-04-08,Soda,Snacks,18,34,4
2024-04-09,Soda,Snacks,15,26,7
2024-04-10,Soda,Snacks,42,55,7
2024-04-11,Soda,Snacks,48,66,2
2024-04-12,Soda,Snacks,15,33,7
2024-04-13,Soda,Snacks,2,11,17
2024-04-14,Soda,Snacks,41,61,3
2024-04-15,Soda,Snacks,36,52,4
2024-04-16,Soda,Snacks,59,76,18
2024-04-17,Soda,Snacks,7,19,9
2024-04-18,Soda,Snacks,29,42,3
2024-04-19,Soda,Snacks,25,31,14
2024-04-20,Soda,Snacks,55,78,6
2024-04-21,Soda,Snacks,21,35,19
2024-04-22,Soda,Snacks,49,64,8
2024-04-23,Soda,Snacks,12,25,8
2024-04-24,Soda,Snacks,57,80,9
2024-04-25,Soda,Snacks,8,27,20
2024-04-26,Soda,Snacks,21,32,20
2024-04-27,Soda,Snacks,41,61,1
2024-04-28,Soda,Snacks,24,34,3
2024-04-29,Soda,Snacks,36,43,20
2024-04-30,Soda,Snacks,2,8,18
2024-05-01,Soda,Snacks,57,62,8
2024-05-02,Soda,Snacks,29,40,15
2024-05-03,Soda,Snacks,62,81,7
2024-05-04,Soda,Snacks,13,30,18
2024-05-05,Soda,Snacks,25,31,11
2024-05-06,Soda,Snacks,7,24,1
2024-05-07,Soda,Snacks,47,70,12
2024-05-08,Soda,Snacks,40,48,12
2024-05-09,Soda,Snacks,36,43,6
2024-05-10,Soda,Snacks,59,79,5
2024-05-11,Soda,Snacks,58,71,5
2024-05-12,Soda,Snacks,36,42,17
2024-05-13,Soda,Snacks,11,30,14
2024-05-14,Soda,Snacks,29,34,19
2024-05-15,Soda,Snacks,63,83,2
2024-05-16,Soda,Snacks,17,35,7
2024-05-17,Soda,Snacks,13,33,10
2024-05-18,Soda,Snacks,9,15,10
2024-05-19,Soda,Snacks,30,53,9
2024-05-20,Soda,Snacks,42,64,16
2024-05-21,Soda,Snacks,9,31,11
2024-05-22,Soda,Snacks,21,38,13
2024-05-23,Soda,Snacks,14,36,5
2024-05-24,Soda,Snacks,27,47,4
2024-05-25,Soda,Snacks,55,68,17
2024-05-26,Soda,Snacks,35,55,4
2024-05-27,Soda,Snacks,27,48,1
2024-05-28,Soda,Snacks,40,58,19
2024-05-29,Soda,Snacks,25,45,6
2024-05-30,Soda,Snacks,12,23,16
2024-05-31,Soda,Snacks,63,69,12
2024-06-01,Soda,Snacks,8,23,12
2024-06-02,Soda,Snacks,29,47,17
2024-06-03,Soda,Snacks,5,26,6
2024-06-04,Soda,Snacks,60,68,8
2024-06-05,Soda,Snacks,38,53,10
2024-06-06,Soda,Snacks,19,40,17
2024-06-07,Soda,Snacks,35,41,15
2024-06-08,Soda,Snacks,46,66,16
2024-06-09,Soda,Snacks,46,70,12
2024-06-10,Soda,Snacks,45,64,2
2024-06-11,Soda,Snacks,39,49,18
2024-06-12,Soda,Snacks,41,47,6
2024-06-13,Soda,Snacks,47,68,7
2024-06-14,Soda,Snacks,47,68,11
2024-06-15,Soda,Snacks,25,41,9
2024-06-16,Soda,Snacks,18,26,12
2024-06-17,Soda,Snacks,59,67,17
2024-06-18,Soda,Snacks,23,34,9
2024-06-19,Soda,Snacks,62,78,5
2024-06-20,Soda,Snacks,40,64,11
2024-06-21,Soda,Snacks,30,54,3
2024-06-22,Soda,Snacks,61,85,9
2024-06-23,Soda,Snacks,1,24,9
2024-06-24,Soda,Snacks,26,47,12
2024-06-25,Soda,Snacks,20,37,17
2024-06-26,Soda,Snacks,41,58,4
2024-06-27,Soda,Snacks,41,52,4
2024-06-28,Soda,Snacks,21,34,19
2024-06-29,Soda,Snacks,55,64,8
2024-06-30,Soda,Snacks,59,78,2
2024-07-01,Soda,Snacks,54,60,17
2024-07-02,Soda,Snacks,45,53,11
2024-07-03,Soda,Snacks,20,27,5
2024-07-04,Soda,Snacks,55,78,1
2024-07-05,Soda,Snacks,3,13,4
2024-07-06,Soda,Snacks,61,85,3
2024-07-07,Soda,Snacks,17,25,7
2024-07-08,Soda,Snacks,61,74,9
2024-07-09,Soda,Snacks,27,42,16
2024-07-10,Soda,Snacks,18,33,13
2024-07-11,Soda,Snacks,39,52,8
2024-07-12,Soda,Snacks,10,31,9
2024-07-13,Soda,Snacks,20,32,1
2024-07-14,Soda,Snacks,23,46,11
2024-07-15,Soda,Snacks,64,75,11
2024-07-16,Soda,Snacks,8,27,7
2024-07-17,Soda,Snacks,39,56,2
2024-07-18,Soda,Snacks,37,45,7
2024-07-19,Soda,Snacks,1,8,18
2024-07-20,Soda,Snacks,54,77,14
2024-07-21,Soda,Snacks,60,75,12
2024-07-22,Soda,Snacks,7,14,19
2024-07-23,Soda,Snacks,4,14,1
2024-07-24,Soda,Snacks,28,52,16
2024-07-25,Soda,Snacks,19,37,2
2024-07-26,Soda,Snacks,6,16,19
2024-07-27,Soda,Snacks,58,79,11
2024-07-28,Soda,Snacks,51,69,12
2024-07-29,Soda,Snacks,26,47,15
2024-07-30,Soda,Snacks,40,47,10
2024-07-31,Soda,Snacks,37,58,17
2024-08-01,Soda,Snacks,54,65,20
2024-08-02,Soda,Snacks,19,37,7
2024-08-03,Soda,Snacks,17,34,16
2024-08-04,Soda,Snacks,29,52,16
2024-08-05,Soda,Snacks,59,65,18
2024-08-06,Soda,Snacks,49,65,16
2024-08-07,Soda,Snacks,21,28,14
2024-08-08,Soda,Snacks,5,19,10
2024-08-09,Soda,Snacks,17,32,1
2024-08-10,Soda,Snacks,38,48,5
2024-08-11,Soda,Snacks,62,74,1
2024-08-12,Soda,Snacks,41,53,12
2024-08-13,Soda,Snacks,52,59,19
2024-08-14,Soda,Snacks,40,53,18
2024-08-15,Soda,Snacks,7,22,1
2024-08-16,Soda,Snacks,27,32,5
2024-08-17,Soda,Snacks,54,74,17
2024-08-18,Soda,Snacks,31,50,1
2024-08-19,Soda,Snacks,34,58,6
2024-08-20,Soda,Snacks,62,74,15
2024-08-21,Soda,Snacks,57,67,11
2024-08-22,Soda,Snacks,26,32,6
2024-08-23,Soda,Snacks,6,25,16
2024-08-24,Soda,Snacks,31,43,8
2024-08-25,Soda,Snacks,12,19,20
2024-08-26,Soda,Snacks,15,31,6
2024-08-27,Soda,Snacks,62,81,11
2024-08-28,Soda,Snacks,58,67,20
2024-08-29,Soda,Snacks,1,15,2
2024-08-30,Soda,Snacks,62,72,11
2024-08-31,Soda,Snacks,59,73,6
2024-09-01,Soda,Snacks,26,33,17
2024-09-02,Soda,Snacks,37,59,20
2024-09-03,Soda,Snacks,6,17,4
2024-09-04,Soda,Snacks,24,34,16
2024-09-05,Soda,Snacks,47,65,9
2024-09-06,Soda,Snacks,64,84,9
2024-09-07,Soda,Snacks,58,74,3
2024-09-08,Soda,Snacks,36,56,20
2024-09-09,Soda,Snacks,44,55,17
2024-09-10,Soda,Snacks,57,67,17
2024-09-11,Soda,Snacks,19,37,7
2024-09-12,Soda,Snacks,56,64,13
2024-09-13,Soda,Snacks,18,41,10
2024-09-14,Soda,Snacks,38,54,5
2024-09-15,Soda,Snacks,16,38,4
2024-09-16,Soda,Snacks,17,38,13
2024-09-17,Soda,Snacks,11,35,13
2024-09-18,Soda,Snacks,4,11,6
2024-09-19,Soda,Snacks,58,79,20
2024-09-20,Soda,Snacks,16,28,6
2024-09-21,Soda,Snacks,9,26,19
2024-09-22,Soda,Snacks,23,47,3
2024-09-23,Soda,Snacks,10,25,3
2024-09-24,Soda,Snacks,26,37,18
2024-09-25,Soda,Snacks,45,64,20
2024-09-26,Soda,Snacks,36,58,10
2024-09-27,Soda,Snacks,46,62,18
2024-09-28,Soda,Snacks,39,48,19
2024-09-29,Soda,Snacks,3,16,9
2024-09-30,Soda,Snacks,20,28,2
2024-10-01,Soda,Snacks,17,38,6
2024-10-02,Soda,Snacks,46,54,11
2024-10-03,Soda,Snacks,47,66,19
2024-10-04,Soda,Snacks,28,42,6
2024-10-05,Soda,Snacks,1,25,12
2024-10-06,Soda,Snacks,36,48,8
2024-10-07,Soda,Snacks,25,36,15
2024-10-08,Soda,Snacks,33,40,14
2024-10-09,Soda,Snacks,50,63,9
2024-10-10,Soda,Snacks,21,33,8
2024-10-11,Soda,Snacks,30,53,10
2023-10-13,Pork,Snacks,77,90,8
2023-10-14,Pork,Snacks,39,62,16
2023-10-15,Pork,Snacks,50,71,5
2023-10-16,Pork,Snacks,23,41,1
2023-10-17,Pork,Snacks,53,66,6
2023-10-18,Pork,Snacks,6,21,8
2023-10-19,Pork,Snacks,83,95,14
2023-10-20,Pork,Snacks,10,15,20
2023-10-21,Pork,Snacks,16,31,16
2023-10-22,Pork,Snacks,77,97,11
2023-10-23,Pork,Snacks,22,34,16
2023-10-24,Pork,Snacks,66,76,3
2023-10-25,Pork,Snacks,42,58,8
2023-10-26,Pork,Snacks,90,96,1
2023-10-27,Pork,Snacks,5,19,5
2023-10-28,Pork,Snacks,94,118,14
2023-10-29,Pork,Snacks,37,57,19
2023-10-30,Pork,Snacks,86,94,17
2023-10-31,Pork,Snacks,51,67,15
2023-11-01,Pork,Snacks,82,102,17
2023-11-02,Pork,Snacks,93,112,16
2023-11-03,Pork,Snacks,19,24,6
2023-11-04,Pork,Snacks,4,13,2
2023-11-05,Pork,Snacks,72,86,2
2023-11-06,Pork,Snacks,27,40,14
2023-11-07,Pork,Snacks,55,65,19
2023-11-08,Pork,Snacks,93,102,14
2023-11-09,Pork,Snacks,97,107,1
2023-11-10,Pork,Snacks,7,23,15
2023-11-11,Pork,Snacks,61,79,18
2023-11-12,Pork,Snacks,68,73,12
2023-11-13,Pork,Snacks,26,32,13
2023-11-14,Pork,Snacks,59,82,1
2023-11-15,Pork,Snacks,77,92,18
2023-11-16,Pork,Snacks,75,93,18
2023-11-17,Pork,Snacks,39,49,10
2023-11-18,Pork,Snacks,34,39,7
2023-11-19,Pork,Snacks,25,38,4
2023-11-20,Pork,Snacks,85,103,4
2023-11-21,Pork,Snacks,36,49,1
2023-11-22,Pork,Snacks,66,84,6
2023-11-23,Pork,Snacks,89,109,11
2023-11-24,Pork,Snacks,96,116,3
2023-11-25,Pork,Snacks,65,89,9
2023-11-26,Pork,Snacks,97,109,5
2023-11-27,Pork,Snacks,6,14,5
2023-11-28,Pork,Snacks,13,28,4
2023-11-29,Pork,Snacks,17,37,14
2023-11-30,Pork,Snacks,80,103,4
2023-12-01,Pork,Snacks,38,46,13
2023-12-02,Pork,Snacks,86,105,2
2023-12-03,Pork,Snacks,43,57,17
2023-12-04,Pork,Snacks,41,62,2
2023-12-05,Pork,Snacks,71,80,3
2023-12-06,Pork,Snacks,2,21,5
2023-12-07,Pork,Snacks,1,11,4
2023-12-08,Pork,Snacks,19,39,3
2023-12-09,Pork,Snacks,16,36,3
2023-12-10,Pork,Snacks,34,57,20
2023-12-11,Pork,Snacks,93,114,14
2023-12-12,Pork,Snacks,72,83,8
2023-12-13,Pork,Snacks,90,102,11
2023-12-14,Pork,Snacks,11,34,6
2023-12-15,Pork,Snacks,74,80,18
2023-12-16,Pork,Snacks,68,87,2
2023-12-17,Pork,Snacks,51,64,15
2023-12-18,Pork,Snacks,98,110,2
2023-12-19,Pork,Snacks,49,70,7
2023-12-20,Pork,Snacks,23,35,5
2023-12-21,Pork,Snacks,2,7,17
2023-12-22,Pork,Snacks,97,116,6
2023-12-23,Pork,Snacks,32,46,1
2023-12-24,Pork,Snacks,54,65,5
2023-12-25,Pork,Snacks,20,36,7
2023-12-26,Pork,Snacks,77,99,13
2023-12-27,Pork,Snacks,67,80,10
2023-12-28,Pork,Snacks,93,98,3
2023-12-29,Pork,Snacks,18,41,1
2023-12-30,Pork,Snacks,70,78,12
2023-12-31,Pork,Snacks,14,29,6
2024-01-01,Pork,Snacks,68,90,15
2024-01-02,Pork,Snacks,90,101,13
2024-01-03,Pork,Snacks,76,86,19
2024-01-04,Pork,Snacks,61,72,9
2024-01-05,Pork,Snacks,38,54,16
2024-01-06,Pork,Snacks,58,76,19
2024-01-07,Pork,Snacks,92,101,18
2024-01-08,Pork,Snacks,41,55,12
2024-01-09,Pork,Snacks,6,24,5
2024-01-10,Pork,Snacks,4,14,10
2024-01-11,Pork,Snacks,72,94,16
2024-01-12,Pork,Snacks,44,57,18
2024-01-13,Pork,Snacks,95,109,20
2024-01-14,Pork,Snacks,96,120,3
2024-01-15,Pork,Snacks,4,26,8
2024-01-16,Pork,Snacks,28,38,13
2024-01-17,Pork,Snacks,7,21,2
2024-01-18,Pork,Snacks,9,30,19
2024-01-19,Pork,Snacks,67,87,13
2024-01-20,Pork,Snacks,53,73,19
2024-01-21,Pork,Snacks,97,106,17
2024-01-22,Pork,Snacks,20,39,18
2024-01-23,Pork,Snacks,19,26,7
2024-01-24,Pork,Snacks,16,38,8
2024-01-25,Pork,Snacks,3,19,9
2024-01-26,Pork,Snacks,6,24,3
2024-01-27,Pork,Snacks,93,109,19
2024-01-28,Pork,Snacks,54,74,16
2024-01-29,Pork,Snacks,98,106,15
2024-01-30,Pork,Snacks,78,93,8
2024-01-31,Pork,Snacks,26,48,20
2024-02-01,Pork,Snacks,34,42,12
2024-02-02,Pork,Snacks,9,32,3
2024-02-03,Pork,Snacks,55,66,13
2024-02-04,Pork,Snacks,33,53,5
2024-02-05,Pork,Snacks,60,84,15
2024-02-06,Pork,Snacks,19,38,17
2024-02-07,Pork,Snacks,73,86,12
2024-02-08,Pork,Snacks,39,51,14
2024-02-09,Pork,Snacks,6,21,8
2024-02-10,Pork,Snacks,23,30,15
2024-02-11,Pork,Snacks,57,65,10
2024-02-12,Pork,Snacks,9,28,19
2024-02-13,Pork,Snacks,90,95,6
2024-02-14,Pork,Snacks,10,18,9
2024-02-15,Pork,Snacks,70,93,20
2024-02-16,Pork,Snacks,14,25,15
2024-02-17,Pork,Snacks,17,24,9
2024-02-18,Pork,Snacks,68,91,13
2024-02-19,Pork,Snacks,78,99,19
2024-02-20,Pork,Snacks,24,45,5
2024-02-21,Pork,Snacks,13,25,19
2024-02-22,Pork,Snacks,59,69,20
2024-02-23,Pork,Snacks,65,82,2
2024-02-24,Pork,Snacks,38,53,17
2024-02-25,Pork,Snacks,97,113,3
2024-02-26,Pork,Snacks,17,40,12
2024-02-27,Pork,Snacks,14,29,6
2024-02-28,Pork,Snacks,81,99,12
2024-02-29,Pork,Snacks,46,68,20
2024-03-01,Pork,Snacks,16,37,18
2024-03-02,Pork,Snacks,71,82,2
2024-03-03,Pork,Snacks,47,58,14
2024-03-04,Pork,Snacks,76,89,3
2024-03-05,Pork,Snacks,23,41,10
2024-03-06,Pork,Snacks,6,30,8
2024-03-07,Pork,Snacks,38,50,18
2024-03-08,Pork,Snacks,30,35,3
2024-03-09,Pork,Snacks,22,37,17
2024-03-10,Pork,Snacks,1,18,6
2024-03-11,Pork,Snacks,67,85,5
2024-03-12,Pork,Snacks,40,47,12
2024-03-13,Pork,Snacks,1,9,9
2024-03-14,Pork,Snacks,97,119,5
2024-03-15,Pork,Snacks,48,72,19
2024-03-16,Pork,Snacks,39,53,1
2024-03-17,Pork,Snacks,44,50,11
2024-03-18,Pork,Snacks,49,65,9
2024-03-19,Pork,Snacks,61,67,6
2024-03-20,Pork,Snacks,75,81,8
2024-03-21,Pork,Snacks,54,69,5
2024-03-22,Pork,Snacks,96,119,6
2024-03-23,Pork,Snacks,19,28,8
2024-03-24,Pork,Snacks,21,42,15
2024-03-25,Pork,Snacks,75,86,12
2024-03-26,Pork,Snacks,86,93,15
2024-03-27,Pork,Snacks,19,31,19
2024-03-28,Pork,Snacks,28,50,3
2024-03-29,Pork,Snacks,96,101,1
2024-03-30,Pork,Snacks,90,113,6
2024-03-31,Pork,Snacks,19,30,11
2024-04-01,Pork,Snacks,15,27,16
2024-04-02,Pork,Snacks,5,20,11
2024-04-03,Pork,Snacks,12,17,18
2024-04-04,Pork,Snacks,23,40,11
2024-04-05,Pork,Snacks,49,54,6
2024-04-06,Pork,Snacks,81,94,18
2024-04-07,Pork,Snacks,11,33,19
2024-04-08,Pork,Snacks,95,115,16
2024-04-09,Pork,Snacks,41,62,1
2024-04-10,Pork,Snacks,58,78,16
2024-04-11,Pork,Snacks,72,93,20
2024-04-12,Pork,Snacks,40,48,3
2024-04-13,Pork,Snacks,22,44,2
2024-04-14,Pork,Snacks,96,106,8
2024-04-15,Pork,Snacks,10,17,7
2024-04-16,Pork,Snacks,39,54,20
2024-04-17,Pork,Snacks,51,65,13
2024-04-18,Pork,Snacks,45,50,7
2024-04-19,Pork,Snacks,70,92,7
2024-04-20,Pork,Snacks,75,94,14
2024-04-21,Pork,Snacks,18,30,6
2024-04-22,Pork,Snacks,97,105,17
2024-04-23,Pork,Snacks,41,54,5
2024-04-24,Pork,Snacks,77,99,16
2024-04-25,Pork,Snacks,69,87,16
2024-04-26,Pork,Snacks,53,70,10
2024-04-27,Pork,Snacks,64,71,9
2024-04-28,Pork,Snacks,46,69,14
2024-04-29,Pork,Snacks,25,38,12
2024-04-30,Pork,Snacks,68,83,14
2024-05-01,Pork,Snacks,47,55,12
2024-05-02,Pork,Snacks,29,38,14
2024-05-03,Pork,Snacks,24,43,10
2024-05-04,Pork,Snacks,85,97,16
2024-05-05,Pork,Snacks,58,73,8
2024-05-06,Pork,Snacks,75,84,2
2024-05-07,Pork,Snacks,27,34,13
2024-05-08,Pork,Snacks,48,72,6
2024-05-09,Pork,Snacks,41,65,16
2024-05-10,Pork,Snacks,74,82,18
2024-05-11,Pork,Snacks,11,21,5
2024-05-12,Pork,Snacks,43,48,12
2024-05-13,Pork,Snacks,73,97,5
2024-05-14,Pork,Snacks,3,20,9
2024-05-15,Pork,Snacks,49,61,10
2024-05-16,Pork,Snacks,49,68,4
2024-05-17,Pork,Snacks,44,57,15
2024-05-18,Pork,Snacks,6,12,7
2024-05-19,Pork,Snacks,48,71,6
2024-05-20,Pork,Snacks,89,105,17
2024-05-21,Pork,Snacks,71,83,13
2024-05-22,Pork,Snacks,27,41,13
2024-05-23,Pork,Snacks,50,73,17
2024-05-24,Pork,Snacks,86,110,15
2024-05-25,Pork,Snacks,83,98,19
2024-05-26,Pork,Snacks,94,102,17
2024-05-27,Pork,Snacks,86,97,9
2024-05-28,Pork,Snacks,23,46,18
2024-05-29,Pork,Snacks,76,98,17
2024-05-30,Pork,Snacks,66,77,7
2024-05-31,Pork,Snacks,29,34,15
2024-06-01,Pork,Snacks,93,108,11
2024-06-02,Pork,Snacks,14,22,13
2024-06-03,Pork,Snacks,73,92,15
2024-06-04,Pork,Snacks,90,103,10
2024-06-05,Pork,Snacks,29,52,9
2024-06-06,Pork,Snacks,5,19,2
2024-06-07,Pork,Snacks,86,94,18
2024-06-08,Pork,Snacks,59,83,13
2024-06-09,Pork,Snacks,93,108,18
2024-06-10,Pork,Snacks,77,96,3
2024-06-11,Pork,Snacks,18,34,12
2024-06-12,Pork,Snacks,71,91,11
2024-06-13,Pork,Snacks,77,99,8
2024-06-14,Pork,Snacks,61,75,3
2024-06-15,Pork,Snacks,48,56,20
2024-06-16,Pork,Snacks,85,91,11
2024-06-17,Pork,Snacks,92,106,15
2024-06-18,Pork,Snacks,44,59,14
2024-06-19,Pork,Snacks,38,62,20
2024-06-20,Pork,Snacks,3,20,11
2024-06-21,Pork,Snacks,28,33,3
2024-06-22,Pork,Snacks,54,67,11
2024-06-23,Pork,Snacks,45,52,15
2024-06-24,Pork,Snacks,86,103,15
2024-06-25,Pork,Snacks,43,61,1
2024-06-26,Pork,Snacks,33,39,9
2024-06-27,Pork,Snacks,13,29,3
2024-06-28,Pork,Snacks,41,56,2
2024-06-29,Pork,Snacks,57,78,4
2024-06-30,Pork,Snacks,5,12,4
2024-07-01,Pork,Snacks,8,27,8
2024-07-02,Pork,Snacks,66,90,14
2024-07-03,Pork,Snacks,44,53,13
2024-07-04,Pork,Snacks,43,59,7
2024-07-05,Pork,Snacks,81,99,11
2024-07-06,Pork,Snacks,4,28,8
