Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2023-12-30,Wine,Dairy,22,35,13
2023-12-31,Wine,Dairy,29,37,18
2024-01-01,Wine,Dairy,8,31,6
2024-01-02,Wine,Dairy,34,48,12
2024-01-03,Wine,Dairy,4,13,4
2024-01-04,Wine,Dairy,25,47,15
2024-01-05,Wine,Dairy,23,43,12
2024-01-06,Wine,Dairy,25,34,14
2024-01-07,Wine,Dairy,34,54,4
2024-01-08,Wine,Dairy,44,51,9
2024-01-09,Wine,Dairy,6,26,10
2024-01-10,Wine,Dairy,34,46,9
2024-01-11,Wine,Dairy,21,34,17
2024-01-12,Wine,Dairy,44,62,6
2024-01-13,Wine,Dairy,30,35,7
2024-01-14,Wine,Dairy,3,16,7
2024-01-15,Wine,Dairy,15,31,12
2024-01-16,Wine,Dairy,21,40,17
2024-01-17,Wine,Dairy,19,34,18
2024-01-18,Wine,Dairy,19,37,14
2024-01-19,Wine,Dairy,49,72,5
2024-01-20,Wine,Dairy,46,69,8
2024-01-21,Wine,Dairy,34,44,3
2024-01-22,Wine,Dairy,14,33,14
2024-01-23,Wine,Dairy,4,16,3
2024-01-24,Wine,Dairy,31,46,12
2024-01-25,Wine,Dairy,46,67,2
2024-01-26,Wine,Dairy,11,28,18
2024-01-27,Wine,Dairy,44,63,15
2024-01-28,Wine,Dairy,45,51,3
2024-01-29,Wine,Dairy,11,32,11
2024-01-30,Wine,Dairy,49,73,12
2024-01-31,Wine,Dairy,4,15,12
2024-02-01,Wine,Dairy,16,27,11
2024-02-02,Wine,Dairy,38,62,17
2024-02-03,Wine,Dairy,6,21,10
2024-02-04,Wine,Dairy,18,33,19
2024-02-05,Wine,Dairy,25,42,16
2024-02-06,Wine,Dairy,24,38,19
2024-02-07,Wine,Dairy,39,50,9
2024-02-08,Wine,Dairy,47,70,18
2024-02-09,Wine,Dairy,9,27,7
2024-02-10,Wine,Dairy,37,55,7
2024-02-11,Wine,Dairy,34,53,20
2024-02-12,Wine,Dairy,34,58,18
2024-02-13,Wine,Dairy,40,57,2
2024-02-14,Wine,Dairy,40,55,2
2024-02-15,Wine,Dairy,37,42,2
2024-02-16,Wine,Dairy,28,37,15
2024-02-17,Wine,Dairy,48,63,14
2024-02-18,Wine,Dairy,11,33,2
2024-02-19,Wine,Dairy,14,33,4
2024-02-20,Wine,Dairy,26,43,17
2024-02-21,Wine,Dairy,8,24,7
2024-02-22,Wine,Dairy,28,50,2
2024-02-23,Wine,Dairy,20,41,6
2024-02-24,Wine,Dairy,25,43,20
2024-02-25,Wine,Dairy,10,27,4
2024-02-26,Wine,Dairy,11,20,19
2024-02-27,Wine,Dairy,26,33,10
2024-02-28,Wine,Dairy,23,44,7
2024-02-29,Wine,Dairy,19,32,18
2024-03-01,Wine,Dairy,18,36,10
2024-03-02,Wine,Dairy,19,40,2
2024-03-03,Wine,Dairy,39,62,17
2024-03-04,Wine,Dairy,40,58,10
2024-03-05,Wine,Dairy,15,26,20
2024-03-06,Wine,Dairy,16,28,13
2024-03-07,Wine,Dairy,20,43,16
2024-03-08,Wine,Dairy,19,30,7
2024-03-09,Wine,Dairy,11,16,3
2024-03-10,Wine,Dairy,7,21,1
2024-03-11,Wine,Dairy,19,30,10
2024-03-12,Wine,Dairy,24,31,8
2024-03-13,Wine,Dairy,31,49,11
2024-03-14,Wine,Dairy,48,59,17
2024-03-15,Wine,Dairy,8,28,11
2024-03-16,Wine,Dairy,24,31,15
2024-03-17,Wine,Dairy,8,31,20
2024-03-18,Wine,Dairy,13,37,20
2024-03-19,Wine,Dairy,10,32,10
2024-03-20,Wine,Dairy,19,33,12
2024-03-21,Wine,Dairy,23,36,4
2024-03-22,Wine,Dairy,42,48,12
2024-03-23,Wine,Dairy,33,41,19
2024-03-24,Wine,Dairy,30,39,9
2024-03-25,Wine,Dairy,30,46,15
2024-03-26,Wine,Dairy,29,34,12
2024-03-27,Wine,Dairy,37,60,6
2024-03-28,Wine,Dairy,35,58,4
2024-03-29,Wine,Dairy,9,18,6
2024-03-30,Wine,Dairy,8,17,17
2024-03-31,Wine,Dairy,48,53,19
2024-04-01,Wine,Dairy,25,48,5
2024-04-02,Wine,Dairy,42,50,7
2024-04-03,Wine,Dairy,46,58,6
2024-04-04,Wine,Dairy,37,42,9
2024-04-05,Wine,Dairy,38,56,6
2024-04-06,Wine,Dairy,8,30,8
2024-04-07,Wine,Dairy,26,41,10
2024-04-08,Wine,Dairy,11,28,15
2024-04-09,Wine,Dairy,40,46,13
2024-04-10,Wine,Dairy,23,47,17
2024-04-11,Wine,Dairy,32,38,7
2024-04-12,Wine,Dairy,45,60,3
2024-04-13,Wine,Dairy,1,23,20
2024-04-14,Wine,Dairy,49,69,3
2024-04-15,Wine,Dairy,48,58,18
2024-04-16,Wine,Dairy,9,32,3
2024-04-17,Wine,Dairy,40,63,13
2024-04-18,Wine,Dairy,28,36,19
2024-04-19,Wine,Dairy,33,46,11
2024-04-20,Wine,Dairy,32,48,5
2024-04-21,Wine,Dairy,8,14,7
2024-04-22,Wine,Dairy,37,44,14
2024-04-23,Wine,Dairy,18,23,16
2024-04-24,Wine,Dairy,7,18,18
2024-04-25,Wine,Dairy,18,30,10
2024-04-26,Wine,Dairy,48,71,6
2024-04-27,Wine,Dairy,12,32,13
2024-04-28,Wine,Dairy,4,12,7
2024-04-29,Wine,Dairy,13,30,1
2024-04-30,Wine,Dairy,11,30,5
2024-05-01,Wine,Dairy,16,36,8
2024-05-02,Wine,Dairy,44,60,20
2024-05-03,Wine,Dairy,14,34,4
2024-05-04,Wine,Dairy,16,38,8
2024-05-05,Wine,Dairy,22,45,13
2024-05-06,Wine,Dairy,18,41,15
2024-05-07,Wine,Dairy,40,56,7
2024-05-08,Wine,Dairy,25,49,6
2024-05-09,Wine,Dairy,35,49,6
2024-05-10,Wine,Dairy,7,19,9
2024-05-11,Wine,Dairy,20,42,20
2024-05-12,Wine,Dairy,27,37,7
2024-05-13,Wine,Dairy,29,39,11
2024-05-14,Wine,Dairy,10,29,13
2024-05-15,Wine,Dairy,11,21,4
2024-05-16,Wine,Dairy,20,25,12
2024-05-17,Wine,Dairy,33,42,14
2024-05-18,Wine,Dairy,43,62,3
2024-05-19,Wine,Dairy,37,59,4
2024-05-20,Wine,Dairy,13,30,18
2024-05-21,Wine,Dairy,16,26,12
2024-05-22,Wine,Dairy,11,31,1
2024-05-23,Wine,Dairy,5,16,10
2024-05-24,Wine,Dairy,38,55,5
2024-05-25,Wine,Dairy,3,26,20
2024-05-26,Wine,Dairy,2,8,1
2024-05-27,Wine,Dairy,38,47,14
2024-05-28,Wine,Dairy,10,33,18
2024-05-29,Wine,Dairy,6,26,9
2024-05-30,Wine,Dairy,21,30,12
2024-05-31,Wine,Dairy,31,36,13
2024-06-01,Wine,Dairy,34,42,9
2024-06-02,Wine,Dairy,49,55,18
2024-06-03,Wine,Dairy,32,52,6
2024-06-04,Wine,Dairy,29,39,9
2024-06-05,Wine,Dairy,1,24,6
2024-06-06,Wine,Dairy,33,48,17
2024-06-07,Wine,Dairy,38,53,19
2024-06-08,Wine,Dairy,17,36,20
2024-06-09,Wine,Dairy,34,39,9
2024-06-10,Wine,Dairy,49,63,2
2024-06-11,Wine,Dairy,16,38,1
2024-06-12,Wine,Dairy,7,17,17
2024-06-13,Wine,Dairy,36,48,4
2024-06-14,Wine,Dairy,13,18,14
2024-06-15,Wine,Dairy,20,28,18
2024-06-16,Wine,Dairy,4,14,15
2024-06-17,Wine,Dairy,5,10,5
2024-06-18,Wine,Dairy,16,29,16
2024-06-19,Wine,Dairy,9,32,5
2024-06-20,Wine,Dairy,43,51,3
2024-06-21,Wine,Dairy,12,29,17
2024-06-22,Wine,Dairy,14,37,10
2024-06-23,Wine,Dairy,15,32,10
2024-06-24,Wine,Dairy,5,15,7
2024-06-25,Wine,Dairy,42,65,1
2024-06-26,Wine,Dairy,18,23,20
2024-06-27,Wine,Dairy,8,23,15
2024-06-28,Wine,Dairy,8,20,12
2024-06-29,Wine,Dairy,25,43,12
2024-06-30,Wine,Dairy,4,16,15
2024-07-01,Wine,Dairy,26,50,4
2024-07-02,Wine,Dairy,11,29,13
2024-07-03,Wine,Dairy,6,16,20
2024-07-04,Wine,Dairy,33,47,4
2024-07-05,Wine,Dairy,22,40,14
2024-07-06,Wine,Dairy,29,34,7
2024-07-07,Wine,Dairy,5,25,2
2024-07-08,Wine,Dairy,1,13,15
2024-07-09,Wine,Dairy,22,44,11
2024-07-10,Wine,Dairy,35,46,1
2024-07-11,Wine,Dairy,31,51,6
2024-07-12,Wine,Dairy,3,11,15
2024-07-13,Wine,Dairy,3,19,12
2024-07-14,Wine,Dairy,7,27,14
2024-07-15,Wine,Dairy,1,11,1
2024-07-16,Wine,Dairy,42,52,3
2024-07-17,Wine,Dairy,24,36,15
2024-07-18,Wine,Dairy,37,51,20
2024-07-19,Wine,Dairy,30,53,6
2024-07-20,Wine,Dairy,32,45,15
2024-07-21,Wine,Dairy,32,51,14
2024-07-22,Wine,Dairy,21,39,2
2024-07-23,Wine,Dairy,48,54,19
2024-07-24,Wine,Dairy,16,27,20
2024-07-25,Wine,Dairy,4,18,20
2024-07-26,Wine,Dairy,17,25,8
2024-07-27,Wine,Dairy,13,33,9
2024-07-28,Wine,Dairy,35,58,5
2024-07-29,Wine,Dairy,40,62,2
2024-07-30,Wine,Dairy,34,50,10
2024-07-31,Wine,Dairy,11,34,2
2024-08-01,Wine,Dairy,36,48,11
2024-08-02,Wine,Dairy,25,35,13
2024-08-03,Wine,Dairy,40,61,2
2024-08-04,Wine,Dairy,30,51,3
2024-08-05,Wine,Dairy,13,30,19
2024-08-06,Wine,Dairy,24,44,18
2024-08-07,Wine,Dairy,36,53,1
2024-08-08,Wine,Dairy,34,55,13
2024-08-09,Wine,Dairy,8,15,18
2024-08-10,Wine,Dairy,18,37,14
2024-08-11,Wine,Dairy,7,18,19
2024-08-12,Wine,Dairy,49,62,15
2024-08-13,Wine,Dairy,46,56,1
2024-08-14,Wine,Dairy,22,29,3
2024-08-15,Wine,Dairy,7,14,17
2024-08-16,Wine,Dairy,13,31,12
2024-08-17,Wine,Dairy,2,21,18
2024-08-18,Wine,Dairy,44,55,6
2024-08-19,Wine,Dairy,2,9,4
2024-08-20,Wine,Dairy,29,52,14
2024-08-21,Wine,Dairy,27,34,16
2024-08-22,Wine,Dairy,40,51,11
2024-08-23,Wine,Dairy,18,40,12
2024-08-24,Wine,Dairy,2,8,4
2024-08-25,Wine,Dairy,4,10,9
2024-08-26,Wine,Dairy,49,67,13
2024-08-27,Wine,Dairy,46,56,12
2024-08-28,Wine,Dairy,8,20,17
2024-08-29,Wine,Dairy,36,60,4
2024-08-30,Wine,Dairy,48,60,3
2024-08-31,Wine,Dairy,9,30,11
2024-09-01,Wine,Dairy,18,41,20
2024-09-02,Wine,Dairy,22,34,19
2024-09-03,Wine,Dairy,45,64,3
2024-09-04,Wine,Dairy,11,34,13
2024-09-05,Wine,Dairy,27,46,19
2024-09-06,Wine,Dairy,32,54,4
2024-09-07,Wine,Dairy,2,17,20
2024-09-08,Wine,Dairy,2,13,13
2024-09-09,Wine,Dairy,30,36,7
2024-09-10,Wine,Dairy,22,27,7
2024-09-11,Wine,Dairy,22,31,4
2024-09-12,Wine,Dairy,24,35,8
2024-09-13,Wine,Dairy,27,36,9
2024-09-14,Wine,Dairy,11,31,11
2024-09-15,Wine,Dairy,13,37,3
2024-09-16,Wine,Dairy,27,34,7
2024-09-17,Wine,Dairy,15,28,4
2024-09-18,Wine,Dairy,48,65,8
2024-09-19,Wine,Dairy,48,65,8
2024-09-20,Wine,Dairy,49,70,8
2024-09-21,Wine,Dairy,17,32,4
2024-09-22,Wine,Dairy,39,44,8
2024-09-23,Wine,Dairy,9,30,1
2024-09-24,Wine,Dairy,23,41,20
2024-09-25,Wine,Dairy,4,23,2
2024-09-26,Wine,Dairy,15,29,11
2024-09-27,Wine,Dairy,43,48,12
2024-09-28,Wine,Dairy,31,46,2
2024-09-29,Wine,Dairy,6,28,6
2024-09-30,Wine,Dairy,26,31,13
2024-10-01,Wine,Dairy,1,24,11
2024-10-02,Wine,Dairy,22,32,6
2024-10-03,Wine,Dairy,30,39,9
2024-10-04,Wine,Dairy,22,45,2
2024-10-05,Wine,Dairy,33,50,19
2024-10-06,Wine,Dairy,5,23,18
2024-10-07,Wine,Dairy,36,48,1
2024-10-08,Wine,Dairy,46,61,10
2024-10-09,Wine,Dairy,10,16,1
2024-10-10,Wine,Dairy,1,18,5
2024-10-11,Wine,Dairy,12,30,7
2023-10-13,Beef,Dairy,67,91,3
2023-10-14,Beef,Dairy,10,19,4
2023-10-15,Beef,Dairy,1,25,13
2023-10-16,Beef,Dairy,19,32,10
2023-10-17,Beef,Dairy,55,79,17
2023-10-18,Beef,Dairy,49,63,15
2023-10-19,Beef,Dairy,55,79,8
2023-10-20,Beef,Dairy,68,78,18
2023-10-21,Beef,Dairy,41,56,17
2023-10-22,Beef,Dairy,55,78,16
2023-10-23,Beef,Dairy,69,76,13
2023-10-24,Beef,Dairy,43,51,6
2023-10-25,Beef,Dairy,57,67,9
2023-10-26,Beef,Dairy,48,64,7
2023-10-27,Beef,Dairy,50,70,13
2023-10-28,Beef,Dairy,69,86,16
2023-10-29,Beef,Dairy,8,29,18
2023-10-30,Beef,Dairy,56,67,16
2023-10-31,Beef,Dairy,26,35,15
2023-11-01,Beef,Dairy,23,36,9
2023-11-02,Beef,Dairy,41,50,20
2023-11-03,Beef,Dairy,59,72,2
2023-11-04,Beef,Dairy,18,41,20
2023-11-05,Beef,Dairy,71,90,9
2023-11-06,Beef,Dairy,71,78,15
2023-11-07,Beef,Dairy,8,26,20
2023-11-08,Beef,Dairy,58,79,4
2023-11-09,Beef,Dairy,17,41,3
2023-11-10,Beef,Dairy,51,75,5
2023-11-11,Beef,Dairy,33,45,12
2023-11-12,Beef,Dairy,30,39,17
2023-11-13,Beef,Dairy,66,75,14
2023-11-14,Beef,Dairy,60,70,4
2023-11-15,Beef,Dairy,46,67,17
2023-11-16,Beef,Dairy,22,34,12
2023-11-17,Beef,Dairy,32,47,1
2023-11-18,Beef,Dairy,25,33,11
2023-11-19,Beef,Dairy,8,19,2
2023-11-20,Beef,Dairy,63,77,11
2023-11-21,Beef,Dairy,29,39,4
2023-11-22,Beef,Dairy,40,55,20
2023-11-23,Beef,Dairy,45,68,15
2023-11-24,Beef,Dairy,2,9,12
2023-11-25,Beef,Dairy,49,65,11
2023-11-26,Beef,Dairy,31,36,17
2023-11-27,Beef,Dairy,68,77,3
2023-11-28,Beef,Dairy,9,25,4
2023-11-29,Beef,Dairy,10,16,15
2023-11-30,Beef,Dairy,51,72,3
2023-12-01,Beef,Dairy,70,90,4
2023-12-02,Beef,Dairy,44,67,5
2023-12-03,Beef,Dairy,26,43,8
2023-12-04,Beef,Dairy,21,34,10
2023-12-05,Beef,Dairy,30,41,18
2023-12-06,Beef,Dairy,71,76,10
2023-12-07,Beef,Dairy,15,20,4
2023-12-08,Beef,Dairy,59,69,19
2023-12-09,Beef,Dairy,70,93,20
2023-12-10,Beef,Dairy,20,41,2
2023-12-11,Beef,Dairy,69,77,2
2023-12-12,Beef,Dairy,53,58,8
2023-12-13,Beef,Dairy,2,16,6
2023-12-14,Beef,Dairy,30,37,9
2023-12-15,Beef,Dairy,8,22,1
2023-12-16,Beef,Dairy,40,46,13
2023-12-17,Beef,Dairy,8,13,5
2023-12-18,Beef,Dairy,17,34,15
2023-12-19,Beef,Dairy,30,35,12
2023-12-20,Beef,Dairy,1,12,14
2023-12-21,Beef,Dairy,69,91,2
2023-12-22,Beef,Dairy,64,88,11
2023-12-23,Beef,Dairy,36,41,17
2023-12-24,Beef,Dairy,49,57,1
2023-12-25,Beef,Dairy,24,33,14
2023-12-26,Beef,Dairy,4,24,4
2023-12-27,Beef,Dairy,62,80,1
2023-12-28,Beef,Dairy,9,26,6
2023-12-29,Beef,Dairy,26,46,9
2023-12-30,Beef,Dairy,47,67,9
2023-12-31,Beef,Dairy,16,36,10
2024-01-01,Beef,Dairy,37,47,1
2024-01-02,Beef,Dairy,70,85,3
2024-01-03,Beef,Dairy,11,22,7
2024-01-04,Beef,Dairy,2,19,9
2024-01-05,Beef,Dairy,23,46,1
2024-01-06,Beef,Dairy,47,69,16
2024-01-07,Beef,Dairy,62,71,14
2024-01-08,Beef,Dairy,39,59,5
2024-01-09,Beef,Dairy,6,24,16
2024-01-10,Beef,Dairy,36,56,14
2024-01-11,Beef,Dairy,62,79,15
2024-01-12,Beef,Dairy,60,77,2
2024-01-13,Beef,Dairy,36,46,19
2024-01-14,Beef,Dairy,72,85,1
2024-01-15,Beef,Dairy,31,46,5
2024-01-16,Beef,Dairy,40,47,3
2024-01-17,Beef,Dairy,60,82,10
2024-01-18,Beef,Dairy,13,22,10
2024-01-19,Beef,Dairy,37,53,14
2024-01-20,Beef,Dairy,61,85,17
2024-01-21,Beef,Dairy,18,27,18
2024-01-22,Beef,Dairy,18,33,10
2024-01-23,Beef,Dairy,34,50,7
2024-01-24,Beef,Dairy,54,59,13
2024-01-25,Beef,Dairy,31,40,1
2024-01-26,Beef,Dairy,37,46,8
2024-01-27,Beef,Dairy,68,76,18
2024-01-28,Beef,Dairy,72,84,19
2024-01-29,Beef,Dairy,58,72,18
2024-01-30,Beef,Dairy,53,59,8
2024-01-31,Beef,Dairy,62,69,4
2024-02-01,Beef,Dairy,7,27,15
2024-02-02,Beef,Dairy,31,53,6
2024-02-03,Beef,Dairy,40,58,6
2024-02-04,Beef,Dairy,50,57,16
2024-02-05,Beef,Dairy,9,15,4
2024-02-06,Beef,Dairy,65,74,3
2024-02-07,Beef,Dairy,25,43,15
2024-02-08,Beef,Dairy,8,19,20
2024-02-09,Beef,Dairy,39,58,17
2024-02-10,Beef,Dairy,32,44,13
2024-02-11,Beef,Dairy,8,31,8
2024-02-12,Beef,Dairy,13,20,5
2024-02-13,Beef,Dairy,67,80,8
2024-02-14,Beef,Dairy,66,72,14
2024-02-15,Beef,Dairy,28,51,5
2024-02-16,Beef,Dairy,4,26,4
2024-02-17,Beef,Dairy,23,28,9
2024-02-18,Beef,Dairy,34,53,2
2024-02-19,Beef,Dairy,55,74,11
2024-02-20,Beef,Dairy,71,95,15
2024-02-21,Beef,Dairy,58,64,8
2024-02-22,Beef,Dairy,19,34,5
2024-02-23,Beef,Dairy,9,14,11
2024-02-24,Beef,Dairy,23,45,13
2024-02-25,Beef,Dairy,13,27,12
2024-02-26,Beef,Dairy,31,45,20
2024-02-27,Beef,Dairy,72,96,15
2024-02-28,Beef,Dairy,19,34,10
2024-02-29,Beef,Dairy,5,25,2
2024-03-01,Beef,Dairy,39,63,18
2024-03-02,Beef,Dairy,14,32,4
2024-03-03,Beef,Dairy,22,34,14
2024-03-04,Beef,Dairy,22,42,3
2024-03-05,Beef,Dairy,5,19,2
2024-03-06,Beef,Dairy,62,75,15
2024-03-07,Beef,Dairy,52,63,19
2024-03-08,Beef,Dairy,39,61,6
2024-03-09,Beef,Dairy,26,47,13
2024-03-10,Beef,Dairy,56,72,14
2024-03-11,Beef,Dairy,12,21,7
2024-03-12,Beef,Dairy,49,59,11
2024-03-13,Beef,Dairy,12,25,4
2024-03-14,Beef,Dairy,5,22,1
2024-03-15,Beef,Dairy,51,56,1
2024-03-16,Beef,Dairy,4,25,1
2024-03-17,Beef,Dairy,25,42,10
2024-03-18,Beef,Dairy,24,42,19
2024-03-19,Beef,Dairy,56,76,17
2024-03-20,Beef,Dairy,19,24,5
2024-03-21,Beef,Dairy,23,29,19
2024-03-22,Beef,Dairy,46,54,16
2024-03-23,Beef,Dairy,18,28,1
2024-03-24,Beef,Dairy,61,70,7
2024-03-25,Beef,Dairy,71,95,16
2024-03-26,Beef,Dairy,45,51,5
2024-03-27,Beef,Dairy,46,67,10
2024-03-28,Beef,Dairy,17,29,16
2024-03-29,Beef,Dairy,15,26,6
2024-03-30,Beef,Dairy,34,48,15
2024-03-31,Beef,Dairy,8,23,12
2024-04-01,Beef,Dairy,50,63,17
2024-04-02,Beef,Dairy,11,31,4
2024-04-03,Beef,Dairy,42,47,12
2024-04-04,Beef,Dairy,43,53,9
2024-04-05,Beef,Dairy,35,48,17
2024-04-06,Beef,Dairy,59,67,8
2024-04-07,Beef,Dairy,12,23,18
2024-04-08,Beef,Dairy,12,29,12
2024-04-09,Beef,Dairy,28,38,9
2024-04-10,Beef,Dairy,46,54,12
2024-04-11,Beef,Dairy,40,51,13
2024-04-12,Beef,Dairy,29,42,16
2024-04-13,Beef,Dairy,70,82,4
2024-04-14,Beef,Dairy,16,40,2
2024-04-15,Beef,Dairy,46,58,10
2024-04-16,Beef,Dairy,65,80,1
2024-04-17,Beef,Dairy,29,47,4
2024-04-18,Beef,Dairy,52,76,4
2024-04-19,Beef,Dairy,40,47,6
2024-04-20,Beef,Dairy,6,28,15
2024-04-21,Beef,Dairy,27,43,3
2024-04-22,Beef,Dairy,37,52,8
2024-04-23,Beef,Dairy,22,40,4
2024-04-24,Beef,Dairy,7,23,8
2024-04-25,Beef,Dairy,1,14,2
2024-04-26,Beef,Dairy,48,63,2
2024-04-27,Beef,Dairy,51,63,8
2024-04-28,Beef,Dairy,14,37,2
2024-04-29,Beef,Dairy,12,35,10
2024-04-30,Beef,Dairy,49,66,1
2024-05-01,Beef,Dairy,41,55,5
2024-05-02,Beef,Dairy,68,85,8
2024-05-03,Beef,Dairy,2,15,18
2024-05-04,Beef,Dairy,62,73,8
2024-05-05,Beef,Dairy,57,74,7
2024-05-06,Beef,Dairy,14,19,9
2024-05-07,Beef,Dairy,44,54,19
2024-05-08,Beef,Dairy,66,82,5
2024-05-09,Beef,Dairy,37,57,10
2024-05-10,Beef,Dairy,47,56,4
2024-05-11,Beef,Dairy,61,69,13
2024-05-12,Beef,Dairy,27,41,19
2024-05-13,Beef,Dairy,49,71,2
2024-05-14,Beef,Dairy,60,67,20
2024-05-15,Beef,Dairy,70,90,7
2024-05-16,Beef,Dairy,71,94,8
2024-05-17,Beef,Dairy,45,65,10
2024-05-18,Beef,Dairy,1,9,20
2024-05-19,Beef,Dairy,13,32,15
2024-05-20,Beef,Dairy,38,48,14
2024-05-21,Beef,Dairy,17,25,19
2024-05-22,Beef,Dairy,38,45,5
2024-05-23,Beef,Dairy,1,15,20
2024-05-24,Beef,Dairy,1,16,12
2024-05-25,Beef,Dairy,30,40,1
2024-05-26,Beef,Dairy,7,25,10
2024-05-27,Beef,Dairy,20,29,16
2024-05-28,Beef,Dairy,44,49,8
2024-05-29,Beef,Dairy,13,37,13
2024-05-30,Beef,Dairy,39,57,4
2024-05-31,Beef,Dairy,20,31,9
2024-06-01,Beef,Dairy,5,21,16
2024-06-02,Beef,Dairy,52,71,18
2024-06-03,Beef,Dairy,25,33,1
2024-06-04,Beef,Dairy,12,24,9
2024-06-05,Beef,Dairy,56,66,18
2024-06-06,Beef,Dairy,1,21,12
2024-06-07,Beef,Dairy,72,82,8
2024-06-08,Beef,Dairy,49,60,11
2024-06-09,Beef,Dairy,67,77,8
2024-06-10,Beef,Dairy,22,35,18
2024-06-11,Beef,Dairy,31,40,11
2024-06-12,Beef,Dairy,1,7,3
2024-06-13,Beef,Dairy,27,37,17
2024-06-14,Beef,Dairy,2,14,12
2024-06-15,Beef,Dairy,1,24,15
2024-06-16,Beef,Dairy,42,64,19
2024-06-17,Beef,Dairy,8,29,18
2024-06-18,Beef,Dairy,35,52,3
2024-06-19,Beef,Dairy,35,47,2
2024-06-20,Beef,Dairy,7,27,18
2024-06-21,Beef,Dairy,23,45,11
2024-06-22,Beef,Dairy,23,46,6
2024-06-23,Beef,Dairy,46,65,19
2024-06-24,Beef,Dairy,19,36,18
2024-06-25,Beef,Dairy,72,87,3
2024-06-26,Beef,Dairy,13,36,1
2024-06-27,Beef,Dairy,50,55,3
2024-06-28,Beef,Dairy,31,39,16
2024-06-29,Beef,Dairy,71,87,15
2024-06-30,Beef,Dairy,38,58,1
2024-07-01,Beef,Dairy,57,79,15
2024-07-02,Beef,Dairy,8,19,6
2024-07-03,Beef,Dairy,14,29,10
2024-07-04,Beef,Dairy,51,73,2
2024-07-05,Beef,Dairy,9,32,4
2024-07-06,Beef,Dairy,13,29,9
