Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2023-12-22,Salt,Staples,28,46,16
2023-12-23,Salt,Staples,16,40,9
2023-12-24,Salt,Staples,52,58,3
2023-12-25,Salt,Staples,40,55,16
2023-12-26,Salt,Staples,26,46,17
2023-12-27,Salt,Staples,24,43,4
2023-12-28,Salt,Staples,4,23,10
2023-12-29,Salt,Staples,12,19,7
2023-12-30,Salt,Staples,18,33,17
2023-12-31,Salt,Staples,55,60,16
2024-01-01,Salt,Staples,14,31,20
2024-01-02,Salt,Staples,17,35,13
2024-01-03,Salt,Staples,44,58,5
2024-01-04,Salt,Staples,41,65,17
2024-01-05,Salt,Staples,16,39,10
2024-01-06,Salt,Staples,53,69,1
2024-01-07,Salt,Staples,42,48,3
2024-01-08,Salt,Staples,20,42,4
2024-01-09,Salt,Staples,52,57,19
2024-01-10,Salt,Staples,43,67,14
2024-01-11,Salt,Staples,28,38,5
2024-01-12,Salt,Staples,41,57,18
2024-01-13,Salt,Staples,1,22,16
2024-01-14,Salt,Staples,16,33,1
2024-01-15,Salt,Staples,4,16,18
2024-01-16,Salt,Staples,54,74,4
2024-01-17,Salt,Staples,32,46,10
2024-01-18,Salt,Staples,29,50,7
2024-01-19,Salt,Staples,8,15,12
2024-01-20,Salt,Staples,2,21,5
2024-01-21,Salt,Staples,46,56,2
2024-01-22,Salt,Staples,24,41,7
2024-01-23,Salt,Staples,41,60,5
2024-01-24,Salt,Staples,56,65,14
2024-01-25,Salt,Staples,46,67,17
2024-01-26,Salt,Staples,14,30,16
2024-01-27,Salt,Staples,53,73,3
2024-01-28,Salt,Staples,44,55,7
2024-01-29,Salt,Staples,43,59,14
2024-01-30,Salt,Staples,1,11,3
2024-01-31,Salt,Staples,54,62,16
2024-02-01,Salt,Staples,33,38,10
2024-02-02,Salt,Staples,11,26,15
2024-02-03,Salt,Staples,20,33,6
2024-02-04,Salt,Staples,15,33,18
2024-02-05,Salt,Staples,28,49,4
2024-02-06,Salt,Staples,21,42,4
2024-02-07,Salt,Staples,23,47,15
2024-02-08,Salt,Staples,9,15,1
2024-02-09,Salt,Staples,20,31,18
2024-02-10,Salt,Staples,53,67,4
2024-02-11,Salt,Staples,54,59,9
2024-02-12,Salt,Staples,17,34,7
2024-02-13,Salt,Staples,42,60,19
2024-02-14,Salt,Staples,15,23,16
2024-02-15,Salt,Staples,44,52,19
2024-02-16,Salt,Staples,5,18,9
2024-02-17,Salt,Staples,46,59,9
2024-02-18,Salt,Staples,42,54,7
2024-02-19,Salt,Staples,52,72,10
2024-02-20,Salt,Staples,33,38,14
2024-02-21,Salt,Staples,30,47,7
2024-02-22,Salt,Staples,16,25,2
2024-02-23,Salt,Staples,36,44,11
2024-02-24,Salt,Staples,37,43,7
2024-02-25,Salt,Staples,41,61,11
2024-02-26,Salt,Staples,49,66,6
2024-02-27,Salt,Staples,38,48,9
2024-02-28,Salt,Staples,24,42,7
2024-02-29,Salt,Staples,25,32,3
2024-03-01,Salt,Staples,27,37,8
2024-03-02,Salt,Staples,5,27,11
2024-03-03,Salt,Staples,50,56,18
2024-03-04,Salt,Staples,49,57,14
2024-03-05,Salt,Staples,21,30,3
2024-03-06,Salt,Staples,43,61,6
2024-03-07,Salt,Staples,35,52,18
2024-03-08,Salt,Staples,6,23,3
2024-03-09,Salt,Staples,9,17,14
2024-03-10,Salt,Staples,45,54,15
2024-03-11,Salt,Staples,27,48,5
2024-03-12,Salt,Staples,1,12,6
2024-03-13,Salt,Staples,30,48,14
2024-03-14,Salt,Staples,15,27,19
2024-03-15,Salt,Staples,32,46,17
2024-03-16,Salt,Staples,20,42,9
2024-03-17,Salt,Staples,4,19,10
2024-03-18,Salt,Staples,55,62,20
2024-03-19,Salt,Staples,34,44,2
2024-03-20,Salt,Staples,48,68,12
2024-03-21,Salt,Staples,56,80,5
2024-03-22,Salt,Staples,38,45,19
2024-03-23,Salt,Staples,20,41,12
2024-03-24,Salt,Staples,47,57,8
2024-03-25,Salt,Staples,51,60,9
2024-03-26,Salt,Staples,28,51,15
2024-03-27,Salt,Staples,39,49,8
2024-03-28,Salt,Staples,25,35,19
2024-03-29,Salt,Staples,11,17,11
2024-03-30,Salt,Staples,50,66,16
2024-03-31,Salt,Staples,8,27,18
2024-04-01,Salt,Staples,34,57,16
2024-04-02,Salt,Staples,27,36,11
2024-04-03,Salt,Staples,44,49,8
2024-04-04,Salt,Staples,22,40,13
2024-04-05,Salt,Staples,8,13,18
2024-04-06,Salt,Staples,33,40,15
2024-04-07,Salt,Staples,39,54,6
2024-04-08,Salt,Staples,9,25,9
2024-04-09,Salt,Staples,54,64,7
2024-04-10,Salt,Staples,22,43,6
2024-04-11,Salt,Staples,9,21,5
2024-04-12,Salt,Staples,31,45,4
2024-04-13,Salt,Staples,34,45,18
2024-04-14,Salt,Staples,4,16,11
2024-04-15,Salt,Staples,46,57,7
2024-04-16,Salt,Staples,14,30,6
2024-04-17,Salt,Staples,8,27,19
2024-04-18,Salt,Staples,53,66,11
2024-04-19,Salt,Staples,41,65,4
2024-04-20,Salt,Staples,35,43,11
2024-04-21,Salt,Staples,22,38,12
2024-04-22,Salt,Staples,54,74,16
2024-04-23,Salt,Staples,51,69,11
2024-04-24,Salt,Staples,6,19,1
2024-04-25,Salt,Staples,33,51,8
2024-04-26,Salt,Staples,53,77,18
2024-04-27,Salt,Staples,18,26,13
2024-04-28,Salt,Staples,8,19,15
2024-04-29,Salt,Staples,7,28,9
2024-04-30,Salt,Staples,32,45,15
2024-05-01,Salt,Staples,7,14,14
2024-05-02,Salt,Staples,10,18,13
2024-05-03,Salt,Staples,36,48,7
2024-05-04,Salt,Staples,50,58,1
2024-05-05,Salt,Staples,51,56,11
2024-05-06,Salt,Staples,31,42,13
2024-05-07,Salt,Staples,31,50,10
2024-05-08,Salt,Staples,10,33,5
2024-05-09,Salt,Staples,20,25,10
2024-05-10,Salt,Staples,51,74,12
2024-05-11,Salt,Staples,35,45,9
2024-05-12,Salt,Staples,29,35,20
2024-05-13,Salt,Staples,30,46,18
2024-05-14,Salt,Staples,49,71,7
2024-05-15,Salt,Staples,31,43,4
2024-05-16,Salt,Staples,33,42,1
2024-05-17,Salt,Staples,56,77,5
2024-05-18,Salt,Staples,40,64,11
2024-05-19,Salt,Staples,49,71,6
2024-05-20,Salt,Staples,4,11,4
2024-05-21,Salt,Staples,34,53,19
2024-05-22,Salt,Staples,17,28,19
2024-05-23,Salt,Staples,34,57,9
2024-05-24,Salt,Staples,32,40,19
2024-05-25,Salt,Staples,33,39,13
2024-05-26,Salt,Staples,37,53,20
2024-05-27,Salt,Staples,31,45,3
2024-05-28,Salt,Staples,26,41,9
2024-05-29,Salt,Staples,31,45,11
2024-05-30,Salt,Staples,31,40,9
2024-05-31,Salt,Staples,28,48,18
2024-06-01,Salt,Staples,38,46,11
2024-06-02,Salt,Staples,44,62,6
2024-06-03,Salt,Staples,56,68,10
2024-06-04,Salt,Staples,10,15,8
2024-06-05,Salt,Staples,8,24,13
2024-06-06,Salt,Staples,46,61,16
2024-06-07,Salt,Staples,36,42,6
2024-06-08,Salt,Staples,19,26,7
2024-06-09,Salt,Staples,28,40,18
2024-06-10,Salt,Staples,5,17,14
2024-06-11,Salt,Staples,24,38,2
2024-06-12,Salt,Staples,53,64,20
2024-06-13,Salt,Staples,7,21,18
2024-06-14,Salt,Staples,20,42,10
2024-06-15,Salt,Staples,2,19,12
2024-06-16,Salt,Staples,43,53,20
2024-06-17,Salt,Staples,10,31,7
2024-06-18,Salt,Staples,18,32,7
2024-06-19,Salt,Staples,34,43,9
2024-06-20,Salt,Staples,14,19,17
2024-06-21,Salt,Staples,56,66,9
2024-06-22,Salt,Staples,10,22,1
2024-06-23,Salt,Staples,38,58,1
2024-06-24,Salt,Staples,32,40,17
2024-06-25,Salt,Staples,53,60,4
2024-06-26,Salt,Staples,3,14,9
2024-06-27,Salt,Staples,55,62,14
2024-06-28,Salt,Staples,48,62,19
2024-06-29,Salt,Staples,8,16,8
2024-06-30,Salt,Staples,9,24,4
2024-07-01,Salt,Staples,11,33,17
2024-07-02,Salt,Staples,16,36,2
2024-07-03,Salt,Staples,34,49,12
2024-07-04,Salt,Staples,24,30,17
2024-07-05,Salt,Staples,31,43,5
2024-07-06,Salt,Staples,5,12,9
2024-07-07,Salt,Staples,33,41,1
2024-07-08,Salt,Staples,30,53,1
2024-07-09,Salt,Staples,55,75,5
2024-07-10,Salt,Staples,30,47,11
2024-07-11,Salt,Staples,15,38,15
2024-07-12,Salt,Staples,39,60,5
2024-07-13,Salt,Staples,16,24,20
2024-07-14,Salt,Staples,26,40,11
2024-07-15,Salt,Staples,12,32,18
2024-07-16,Salt,Staples,19,37,4
2024-07-17,Salt,Staples,47,56,12
2024-07-18,Salt,Staples,35,54,20
2024-07-19,Salt,Staples,20,25,14
2024-07-20,Salt,Staples,21,37,15
2024-07-21,Salt,Staples,53,69,14
2024-07-22,Salt,Staples,37,42,2
2024-07-23,Salt,Staples,15,23,2
2024-07-24,Salt,Staples,54,71,17
2024-07-25,Salt,Staples,49,72,8
2024-07-26,Salt,Staples,16,31,10
2024-07-27,Salt,Staples,16,40,4
2024-07-28,Salt,Staples,23,41,7
2024-07-29,Salt,Staples,44,64,18
2024-07-30,Salt,Staples,4,28,8
2024-07-31,Salt,Staples,29,51,15
2024-08-01,Salt,Staples,37,44,13
2024-08-02,Salt,Staples,24,43,16
2024-08-03,Salt,Staples,8,21,19
2024-08-04,Salt,Staples,44,67,19
2024-08-05,Salt,Staples,5,15,18
2024-08-06,Salt,Staples,43,65,9
2024-08-07,Salt,Staples,29,46,19
2024-08-08,Salt,Staples,51,57,17
2024-08-09,Salt,Staples,10,19,19
2024-08-10,Salt,Staples,56,76,2
2024-08-11,Salt,Staples,50,71,2
2024-08-12,Salt,Staples,44,59,1
2024-08-13,Salt,Staples,9,31,7
2024-08-14,Salt,Staples,22,33,18
2024-08-15,Salt,Staples,10,31,13
2024-08-16,Salt,Staples,20,32,13
2024-08-17,Salt,Staples,20,35,7
2024-08-18,Salt,Staples,51,68,17
2024-08-19,Salt,Staples,27,44,10
2024-08-20,Salt,Staples,53,67,14
2024-08-21,Salt,Staples,38,59,13
2024-08-22,Salt,Staples,10,26,18
2024-08-23,Salt,Staples,19,40,12
2024-08-24,Salt,Staples,41,46,12
2024-08-25,Salt,Staples,30,49,5
2024-08-26,Salt,Staples,16,22,8
2024-08-27,Salt,Staples,40,63,20
2024-08-28,Salt,Staples,12,18,17
2024-08-29,Salt,Staples,54,63,9
2024-08-30,Salt,Staples,5,24,2
2024-08-31,Salt,Staples,43,49,4
2024-09-01,Salt,Staples,51,65,13
2024-09-02,Salt,Staples,3,22,10
2024-09-03,Salt,Staples,24,41,5
2024-09-04,Salt,Staples,54,76,19
2024-09-05,Salt,Staples,26,32,1
2024-09-06,Salt,Staples,31,47,15
2024-09-07,Salt,Staples,47,56,9
2024-09-08,Salt,Staples,54,63,10
2024-09-09,Salt,Staples,52,72,7
2024-09-10,Salt,Staples,3,11,1
2024-09-11,Salt,Staples,54,67,10
2024-09-12,Salt,Staples,1,14,3
2024-09-13,Salt,Staples,11,35,5
2024-09-14,Salt,Staples,45,50,19
2024-09-15,Salt,Staples,5,21,14
2024-09-16,Salt,Staples,7,21,6
2024-09-17,Salt,Staples,33,55,9
2024-09-18,Salt,Staples,13,30,15
2024-09-19,Salt,Staples,42,47,8
2024-09-20,Salt,Staples,31,48,13
2024-09-21,Salt,Staples,52,62,11
2024-09-22,Salt,Staples,50,60,20
2024-09-23,Salt,Staples,13,22,4
2024-09-24,Salt,Staples,1,14,8
2024-09-25,Salt,Staples,49,61,16
2024-09-26,Salt,Staples,44,61,12
2024-09-27,Salt,Staples,55,73,10
2024-09-28,Salt,Staples,38,59,16
2024-09-29,Salt,Staples,39,58,2
2024-09-30,Salt,Staples,33,46,4
2024-10-01,Salt,Staples,42,49,15
2024-10-02,Salt,Staples,35,53,9
2024-10-03,Salt,Staples,39,60,14
2024-10-04,Salt,Staples,42,58,19
2024-10-05,Salt,Staples,42,60,7
2024-10-06,Salt,Staples,9,17,2
2024-10-07,Salt,Staples,6,26,18
2024-10-08,Salt,Staples,56,72,4
2024-10-09,Salt,Staples,41,50,13
2024-10-10,Salt,Staples,55,73,14
2024-10-11,Salt,Staples,9,26,19
2023-10-13,Spinach,Staples,27,45,17
2023-10-14,Spinach,Staples,10,16,5
2023-10-15,Spinach,Staples,4,27,4
2023-10-16,Spinach,Staples,25,32,11
2023-10-17,Spinach,Staples,16,24,10
2023-10-18,Spinach,Staples,25,36,7
2023-10-19,Spinach,Staples,2,16,15
2023-10-20,Spinach,Staples,11,18,17
2023-10-21,Spinach,Staples,9,24,17
2023-10-22,Spinach,Staples,3,11,13
2023-10-23,Spinach,Staples,27,36,17
2023-10-24,Spinach,Staples,7,14,10
2023-10-25,Spinach,Staples,13,32,19
2023-10-26,Spinach,Staples,27,35,5
2023-10-27,Spinach,Staples,13,26,11
2023-10-28,Spinach,Staples,28,44,1
2023-10-29,Spinach,Staples,19,28,4
2023-10-30,Spinach,Staples,28,51,11
2023-10-31,Spinach,Staples,11,30,1
2023-11-01,Spinach,Staples,5,18,5
2023-11-02,Spinach,Staples,16,23,11
2023-11-03,Spinach,Staples,28,35,4
2023-11-04,Spinach,Staples,2,17,18
2023-11-05,Spinach,Staples,10,27,11
2023-11-06,Spinach,Staples,10,20,10
2023-11-07,Spinach,Staples,19,39,1
2023-11-08,Spinach,Staples,26,50,9
2023-11-09,Spinach,Staples,20,26,8
2023-11-10,Spinach,Staples,26,39,15
2023-11-11,Spinach,Staples,28,37,13
2023-11-12,Spinach,Staples,28,35,18
2023-11-13,Spinach,Staples,6,21,1
2023-11-14,Spinach,Staples,27,45,4
2023-11-15,Spinach,Staples,22,30,9
2023-11-16,Spinach,Staples,16,22,20
2023-11-17,Spinach,Staples,13,36,10
2023-11-18,Spinach,Staples,19,35,6
2023-11-19,Spinach,Staples,3,14,11
2023-11-20,Spinach,Staples,9,14,14
2023-11-21,Spinach,Staples,10,26,10
2023-11-22,Spinach,Staples,16,28,11
2023-11-23,Spinach,Staples,18,23,20
2023-11-24,Spinach,Staples,4,24,3
2023-11-25,Spinach,Staples,21,35,12
2023-11-26,Spinach,Staples,24,43,11
2023-11-27,Spinach,Staples,24,47,5
2023-11-28,Spinach,Staples,22,46,12
2023-11-29,Spinach,Staples,16,32,16
2023-11-30,Spinach,Staples,18,25,3
2023-12-01,Spinach,Staples,26,40,20
2023-12-02,Spinach,Staples,10,16,8
2023-12-03,Spinach,Staples,1,8,2
2023-12-04,Spinach,Staples,23,31,6
2023-12-05,Spinach,Staples,10,22,6
2023-12-06,Spinach,Staples,17,27,2
2023-12-07,Spinach,Staples,27,39,11
2023-12-08,Spinach,Staples,19,42,20
2023-12-09,Spinach,Staples,16,32,5
2023-12-10,Spinach,Staples,25,37,3
2023-12-11,Spinach,Staples,6,26,5
2023-12-12,Spinach,Staples,8,18,14
2023-12-13,Spinach,Staples,16,36,12
2023-12-14,Spinach,Staples,12,17,5
2023-12-15,Spinach,Staples,9,28,5
2023-12-16,Spinach,Staples,16,31,9
2023-12-17,Spinach,Staples,7,25,11
2023-12-18,Spinach,Staples,8,31,15
2023-12-19,Spinach,Staples,20,43,3
2023-12-20,Spinach,Staples,5,17,18
2023-12-21,Spinach,Staples,23,34,1
2023-12-22,Spinach,Staples,9,14,20
2023-12-23,Spinach,Staples,8,27,12
2023-12-24,Spinach,Staples,23,36,1
2023-12-25,Spinach,Staples,20,43,11
2023-12-26,Spinach,Staples,16,38,16
2023-12-27,Spinach,Staples,11,34,7
2023-12-28,Spinach,Staples,1,6,4
2023-12-29,Spinach,Staples,17,39,12
2023-12-30,Spinach,Staples,12,22,15
2023-12-31,Spinach,Staples,5,26,9
2024-01-01,Spinach,Staples,14,36,4
2024-01-02,Spinach,Staples,7,29,9
2024-01-03,Spinach,Staples,27,43,17
2024-01-04,Spinach,Staples,28,49,1
2024-01-05,Spinach,Staples,24,47,11
2024-01-06,Spinach,Staples,7,20,6
2024-01-07,Spinach,Staples,4,16,17
2024-01-08,Spinach,Staples,15,36,4
2024-01-09,Spinach,Staples,27,48,8
2024-01-10,Spinach,Staples,7,12,2
2024-01-11,Spinach,Staples,22,44,13
2024-01-12,Spinach,Staples,24,46,4
2024-01-13,Spinach,Staples,9,33,18
2024-01-14,Spinach,Staples,1,12,3
2024-01-15,Spinach,Staples,2,10,4
2024-01-16,Spinach,Staples,8,15,12
2024-01-17,Spinach,Staples,7,31,10
2024-01-18,Spinach,Staples,23,30,3
2024-01-19,Spinach,Staples,3,10,2
2024-01-20,Spinach,Staples,7,28,6
2024-01-21,Spinach,Staples,20,34,7
2024-01-22,Spinach,Staples,26,36,16
2024-01-23,Spinach,Staples,16,31,20
2024-01-24,Spinach,Staples,26,49,1
2024-01-25,Spinach,Staples,2,7,17
2024-01-26,Spinach,Staples,1,13,9
2024-01-27,Spinach,Staples,8,30,11
2024-01-28,Spinach,Staples,5,21,3
2024-01-29,Spinach,Staples,10,20,5
2024-01-30,Spinach,Staples,4,12,7
2024-01-31,Spinach,Staples,9,18,5
2024-02-01,Spinach,Staples,14,23,15
2024-02-02,Spinach,Staples,21,41,8
2024-02-03,Spinach,Staples,10,22,14
2024-02-04,Spinach,Staples,18,26,11
2024-02-05,Spinach,Staples,25,49,14
2024-02-06,Spinach,Staples,26,39,17
2024-02-07,Spinach,Staples,23,34,8
2024-02-08,Spinach,Staples,9,30,18
2024-02-09,Spinach,Staples,5,11,2
2024-02-10,Spinach,Staples,23,44,8
2024-02-11,Spinach,Staples,8,26,15
2024-02-12,Spinach,Staples,12,24,13
2024-02-13,Spinach,Staples,20,43,3
2024-02-14,Spinach,Staples,24,47,4
2024-02-15,Spinach,Staples,23,36,8
2024-02-16,Spinach,Staples,19,30,18
2024-02-17,Spinach,Staples,14,26,15
2024-02-18,Spinach,Staples,11,23,6
2024-02-19,Spinach,Staples,11,25,9
2024-02-20,Spinach,Staples,24,40,12
2024-02-21,Spinach,Staples,4,9,12
2024-02-22,Spinach,Staples,18,28,5
2024-02-23,Spinach,Staples,9,21,18
2024-02-24,Spinach,Staples,8,31,20
2024-02-25,Spinach,Staples,4,11,1
2024-02-26,Spinach,Staples,19,39,18
2024-02-27,Spinach,Staples,19,40,20
2024-02-28,Spinach,Staples,22,41,3
2024-02-29,Spinach,Staples,2,20,8
2024-03-01,Spinach,Staples,11,17,10
2024-03-02,Spinach,Staples,3,25,14
2024-03-03,Spinach,Staples,1,21,3
2024-03-04,Spinach,Staples,10,21,16
2024-03-05,Spinach,Staples,21,34,17
2024-03-06,Spinach,Staples,13,23,11
2024-03-07,Spinach,Staples,3,24,1
2024-03-08,Spinach,Staples,27,44,4
2024-03-09,Spinach,Staples,7,21,11
2024-03-10,Spinach,Staples,25,32,18
2024-03-11,Spinach,Staples,5,13,9
2024-03-12,Spinach,Staples,2,26,13
2024-03-13,Spinach,Staples,18,24,19
2024-03-14,Spinach,Staples,28,45,17
2024-03-15,Spinach,Staples,14,25,7
2024-03-16,Spinach,Staples,20,37,9
2024-03-17,Spinach,Staples,26,37,11
2024-03-18,Spinach,Staples,28,45,13
2024-03-19,Spinach,Staples,25,40,19
2024-03-20,Spinach,Staples,27,34,12
2024-03-21,Spinach,Staples,2,16,18
2024-03-22,Spinach,Staples,5,29,6
2024-03-23,Spinach,Staples,13,23,19
2024-03-24,Spinach,Staples,7,24,16
2024-03-25,Spinach,Staples,10,34,12
2024-03-26,Spinach,Staples,28,47,11
2024-03-27,Spinach,Staples,20,26,12
2024-03-28,Spinach,Staples,7,31,12
2024-03-29,Spinach,Staples,23,36,9
2024-03-30,Spinach,Staples,18,32,1
2024-03-31,Spinach,Staples,18,37,19
2024-04-01,Spinach,Staples,2,14,10
2024-04-02,Spinach,Staples,25,43,7
2024-04-03,Spinach,Staples,16,26,18
2024-04-04,Spinach,Staples,13,37,6
2024-04-05,Spinach,Staples,17,35,2
2024-04-06,Spinach,Staples,6,11,7
2024-04-07,Spinach,Staples,23,41,1
2024-04-08,Spinach,Staples,9,26,12
2024-04-09,Spinach,Staples,3,10,4
2024-04-10,Spinach,Staples,25,31,4
2024-04-11,Spinach,Staples,7,18,1
2024-04-12,Spinach,Staples,5,23,5
2024-04-13,Spinach,Staples,28,38,12
2024-04-14,Spinach,Staples,21,45,6
2024-04-15,Spinach,Staples,7,19,5
2024-04-16,Spinach,Staples,10,29,19
2024-04-17,Spinach,Staples,22,27,8
2024-04-18,Spinach,Staples,24,29,11
2024-04-19,Spinach,Staples,10,32,1
2024-04-20,Spinach,Staples,10,15,6
2024-04-21,Spinach,Staples,25,31,10
2024-04-22,Spinach,Staples,6,22,11
2024-04-23,Spinach,Staples,19,42,16
2024-04-24,Spinach,Staples,28,41,3
2024-04-25,Spinach,Staples,25,46,8
2024-04-26,Spinach,Staples,18,30,10
2024-04-27,Spinach,Staples,21,34,18
2024-04-28,Spinach,Staples,15,35,8
2024-04-29,Spinach,Staples,26,31,5
2024-04-30,Spinach,Staples,13,22,14
2024-05-01,Spinach,Staples,20,30,6
2024-05-02,Spinach,Staples,2,21,15
2024-05-03,Spinach,Staples,22,44,7
2024-05-04,Spinach,Staples,28,52,6
2024-05-05,Spinach,Staples,10,32,18
2024-05-06,Spinach,Staples,23,42,13
2024-05-07,Spinach,Staples,2,15,7
2024-05-08,Spinach,Staples,3,18,9
2024-05-09,Spinach,Staples,5,18,2
2024-05-10,Spinach,Staples,25,37,12
2024-05-11,Spinach,Staples,15,22,11
2024-05-12,Spinach,Staples,7,13,10
2024-05-13,Spinach,Staples,15,38,11
2024-05-14,Spinach,Staples,28,43,15
2024-05-15,Spinach,Staples,12,35,5
2024-05-16,Spinach,Staples,3,18,9
2024-05-17,Spinach,Staples,10,27,20
2024-05-18,Spinach,Staples,4,13,18
2024-05-19,Spinach,Staples,7,20,10
2024-05-20,Spinach,Staples,11,23,20
2024-05-21,Spinach,Staples,17,35,14
2024-05-22,Spinach,Staples,20,31,18
2024-05-23,Spinach,Staples,15,35,2
2024-05-24,Spinach,Staples,17,31,4
2024-05-25,Spinach,Staples,14,31,1
2024-05-26,Spinach,Staples,21,40,7
2024-05-27,Spinach,Staples,28,39,3
2024-05-28,Spinach,Staples,12,33,5
2024-05-29,Spinach,Staples,18,33,6
2024-05-30,Spinach,Staples,25,43,20
2024-05-31,Spinach,Staples,13,21,14
2024-06-01,Spinach,Staples,19,34,8
2024-06-02,Spinach,Staples,5,25,3
2024-06-03,Spinach,Staples,12,34,9
2024-06-04,Spinach,Staples,8,21,17
2024-06-05,Spinach,Staples,8,22,9
2024-06-06,Spinach,Staples,9,18,1
2024-06-07,Spinach,Staples,28,46,2
2024-06-08,Spinach,Staples,19,33,13
2024-06-09,Spinach,Staples,19,42,2
2024-06-10,Spinach,Staples,4,15,11
2024-06-11,Spinach,Staples,6,15,8
2024-06-12,Spinach,Staples,23,35,10
2024-06-13,Spinach,Staples,28,51,10
2024-06-14,Spinach,Staples,12,25,19
2024-06-15,Spinach,Staples,1,9,5
2024-06-16,Spinach,Staples,18,31,12
2024-06-17,Spinach,Staples,19,28,10
2024-06-18,Spinach,Staples,17,37,10
2024-06-19,Spinach,Staples,3,17,4
2024-06-20,Spinach,Staples,4,13,19
2024-06-21,Spinach,Staples,27,32,5
2024-06-22,Spinach,Staples,14,25,3
2024-06-23,Spinach,Staples,6,17,18
2024-06-24,Spinach,Staples,5,29,6
2024-06-25,Spinach,Staples,27,51,10
2024-06-26,Spinach,Staples,6,27,2
2024-06-27,Spinach,Staples,13,27,19
2024-06-28,Spinach,Staples,9,33,16
2024-06-29,Spinach,Staples,17,35,16
2024-06-30,Spinach,Staples,15,28,11
2024-07-01,Spinach,Staples,15,34,9
2024-07-02,Spinach,Staples,19,34,3
2024-07-03,Spinach,Staples,8,24,18
2024-07-04,Spinach,Staples,9,22,16
2024-07-05,Spinach,Staples,27,50,3
2024-07-06,Spinach,Staples,2,8,3
2024-07-07,Spinach,Staples,14,24,8
2024-07-08,Spinach,Staples,26,45,3
2024-07-09,Spinach,Staples,14,34,3
2024-07-10,Spinach,Staples,5,24,10
2024-07-11,Spinach,Staples,3,22,3
2024-07-12,Spinach,Staples,10,34,16
2024-07-13,Spinach,Staples,2,13,12
2024-07-14,Spinach,Staples,13,32,20
2024-07-15,Spinach,Staples,28,39,9
2024-07-16,Spinach,Staples,11,20,10
2024-07-17,Spinach,Staples,11,33,14
2024-07-18,Spinach,Staples,9,23,17
2024-07-19,Spinach,Staples,21,45,1
2024-07-20,Spinach,Staples,9,20,16
2024-07-21,Spinach,Staples,12,24,17
2024-07-22,Spinach,Staples,1,19,16
2024-07-23,Spinach,Staples,20,43,7
