Date,Product Name,Category,Quantity Sold,Inventory,Surplus
2024-02-06,Crackers,Beverages,29,53,1
2024-02-07,Crackers,Beverages,34,56,9
2024-02-08,Crackers,Beverages,69,79,4
2024-02-09,Crackers,Beverages,20,44,6
2024-02-10,Crackers,Beverages,72,96,8
2024-02-11,Crackers,Beverages,70,91,9
2024-02-12,Crackers,Beverages,18,41,3
2024-02-13,Crackers,Beverages,72,93,10
2024-02-14,Crackers,Beverages,60,74,15
2024-02-15,Crackers,Beverages,55,69,16
2024-02-16,Crackers,Beverages,52,75,11
2024-02-17,Crackers,Beverages,25,41,10
2024-02-18,Crackers,Beverages,66,73,10
2024-02-19,Crackers,Beverages,28,33,13
2024-02-20,Crackers,Beverages,20,41,1
2024-02-21,Crackers,Beverages,70,86,12
2024-02-22,Crackers,Beverages,37,52,6
2024-02-23,Crackers,Beverages,16,36,1
2024-02-24,Crackers,Beverages,35,47,10
2024-02-25,Crackers,Beverages,55,71,3
2024-02-26,Crackers,Beverages,65,86,6
2024-02-27,Crackers,Beverages,14,33,9
2024-02-28,Crackers,Beverages,24,35,12
2024-02-29,Crackers,Beverages,38,62,13
2024-03-01,Crackers,Beverages,9,14,1
2024-03-02,Crackers,Beverages,77,84,20
2024-03-03,Crackers,Beverages,59,80,14
2024-03-04,Crackers,Beverages,51,75,17
2024-03-05,Crackers,Beverages,51,75,9
2024-03-06,Crackers,Beverages,19,32,19
2024-03-07,Crackers,Beverages,62,73,6
2024-03-08,Crackers,Beverages,10,29,6
2024-03-09,Crackers,Beverages,38,55,13
2024-03-10,Crackers,Beverages,3,24,18
2024-03-11,Crackers,Beverages,48,71,14
2024-03-12,Crackers,Beverages,41,49,12
2024-03-13,Crackers,Beverages,17,29,2
2024-03-14,Crackers,Beverages,73,87,12
2024-03-15,Crackers,Beverages,69,81,3
2024-03-16,Crackers,Beverages,15,30,9
2024-03-17,Crackers,Beverages,56,74,17
2024-03-18,Crackers,Beverages,76,100,20
2024-03-19,Crackers,Beverages,15,32,16
2024-03-20,Crackers,Beverages,5,11,13
2024-03-21,Crackers,Beverages,44,58,4
2024-03-22,Crackers,Beverages,3,20,20
2024-03-23,Crackers,Beverages,47,60,14
2024-03-24,Crackers,Beverages,30,54,1
2024-03-25,Crackers,Beverages,12,34,6
2024-03-26,Crackers,Beverages,15,36,5
2024-03-27,Crackers,Beverages,38,54,18
2024-03-28,Crackers,Beverages,28,47,19
2024-03-29,Crackers,Beverages,49,62,16
2024-03-30,Crackers,Beverages,47,69,4
2024-03-31,Crackers,Beverages,75,96,12
2024-04-01,Crackers,Beverages,12,18,17
2024-04-02,Crackers,Beverages,54,72,4
2024-04-03,Crackers,Beverages,32,46,18
2024-04-04,Crackers,Beverages,1,21,16
2024-04-05,Crackers,Beverages,16,40,6
2024-04-06,Crackers,Beverages,11,33,3
2024-04-07,Crackers,Beverages,55,64,8
2024-04-08,Crackers,Beverages,36,53,15
2024-04-09,Crackers,Beverages,30,37,14
2024-04-10,Crackers,Beverages,68,92,16
2024-04-11,Crackers,Beverages,56,75,13
2024-04-12,Crackers,Beverages,60,75,5
2024-04-13,Crackers,Beverages,17,37,17
2024-04-14,Crackers,Beverages,33,44,10
2024-04-15,Crackers,Beverages,30,50,17
2024-04-16,Crackers,Beverages,13,37,5
2024-04-17,Crackers,Beverages,12,35,4
2024-04-18,Crackers,Beverages,32,54,2
2024-04-19,Crackers,Beverages,34,42,18
2024-04-20,Crackers,Beverages,12,18,18
2024-04-21,Crackers,Beverages,4,20,18
2024-04-22,Crackers,Beverages,26,42,19
2024-04-23,Crackers,Beverages,64,79,17
2024-04-24,Crackers,Beverages,30,42,4
2024-04-25,Crackers,Beverages,34,40,10
2024-04-26,Crackers,Beverages,33,50,2
2024-04-27,Crackers,Beverages,31,51,16
2024-04-28,Crackers,Beverages,56,62,11
2024-04-29,Crackers,Beverages,62,74,14
2024-04-30,Crackers,Beverages,31,38,3
2024-05-01,Crackers,Beverages,77,82,18
2024-05-02,Crackers,Beverages,24,34,20
2024-05-03,Crackers,Beverages,69,84,19
2024-05-04,Crackers,Beverages,51,72,9
2024-05-05,Crackers,Beverages,65,87,7
2024-05-06,Crackers,Beverages,9,19,5
2024-05-07,Crackers,Beverages,8,27,18
2024-05-08,Crackers,Beverages,36,45,12
2024-05-09,Crackers,Beverages,69,92,9
2024-05-10,Crackers,Beverages,56,76,19
2024-05-11,Crackers,Beverages,46,68,19
2024-05-12,Crackers,Beverages,10,16,13
2024-05-13,Crackers,Beverages,74,84,6
2024-05-14,Crackers,Beverages,11,17,20
2024-05-15,Crackers,Beverages,8,25,2
2024-05-16,Crackers,Beverages,68,77,3
2024-05-17,Crackers,Beverages,18,35,18
2024-05-18,Crackers,Beverages,3,14,3
2024-05-19,Crackers,Beverages,15,31,13
2024-05-20,Crackers,Beverages,60,79,6
2024-05-21,Crackers,Beverages,72,82,5
2024-05-22,Crackers,Beverages,55,77,14
2024-05-23,Crackers,Beverages,70,93,7
2024-05-24,Crackers,Beverages,32,49,4
2024-05-25,Crackers,Beverages,6,28,15
2024-05-26,Crackers,Beverages,16,33,16
2024-05-27,Crackers,Beverages,66,84,4
2024-05-28,Crackers,Beverages,16,28,18
2024-05-29,Crackers,Beverages,14,32,8
2024-05-30,Crackers,Beverages,62,76,6
2024-05-31,Crackers,Beverages,18,32,11
2024-06-01,Crackers,Beverages,8,20,5
2024-06-02,Crackers,Beverages,5,10,12
2024-06-03,Crackers,Beverages,41,65,3
2024-06-04,Crackers,Beverages,59,67,5
2024-06-05,Crackers,Beverages,9,31,14
2024-06-06,Crackers,Beverages,42,56,10
2024-06-07,Crackers,Beverages,18,28,20
2024-06-08,Crackers,Beverages,46,54,14
2024-06-09,Crackers,Beverages,48,58,20
2024-06-10,Crackers,Beverages,28,36,5
2024-06-11,Crackers,Beverages,37,55,2
2024-06-12,Crackers,Beverages,74,90,2
2024-06-13,Crackers,Beverages,20,33,8
2024-06-14,Crackers,Beverages,38,54,2
2024-06-15,Crackers,Beverages,41,52,6
2024-06-16,Crackers,Beverages,62,72,19
2024-06-17,Crackers,Beverages,20,39,16
2024-06-18,Crackers,Beverages,23,43,5
2024-06-19,Crackers,Beverages,50,63,14
2024-06-20,Crackers,Beverages,5,17,6
2024-06-21,Crackers,Beverages,60,70,19
2024-06-22,Crackers,Beverages,73,81,8
2024-06-23,Crackers,Beverages,43,67,7
2024-06-24,Crackers,Beverages,36,51,11
2024-06-25,Crackers,Beverages,3,15,10
2024-06-26,Crackers,Beverages,61,82,5
2024-06-27,Crackers,Beverages,54,60,11
2024-06-28,Crackers,Beverages,36,42,18
2024-06-29,Crackers,Beverages,45,66,13
2024-06-30,Crackers,Beverages,29,42,16
2024-07-01,Crackers,Beverages,26,34,13
2024-07-02,Crackers,Beverages,8,21,9
2024-07-03,Crackers,Beverages,73,95,3
2024-07-04,Crackers,Beverages,22,27,3
2024-07-05,Crackers,Beverages,69,75,14
2024-07-06,Crackers,Beverages,44,50,9
2024-07-07,Crackers,Beverages,41,56,8
2024-07-08,Crackers,Beverages,36,48,7
2024-07-09,Crackers,Beverages,30,43,5
2024-07-10,Crackers,Beverages,49,68,8
2024-07-11,Crackers,Beverages,17,28,2
2024-07-12,Crackers,Beverages,30,37,4
2024-07-13,Crackers,Beverages,73,84,20
2024-07-14,Crackers,Beverages,4,24,13
2024-07-15,Crackers,Beverages,76,86,8
2024-07-16,Crackers,Beverages,35,48,2
2024-07-17,Crackers,Beverages,17,41,1
2024-07-18,Crackers,Beverages,7,18,20
2024-07-19,Crackers,Beverages,62,75,11
2024-07-20,Crackers,Beverages,58,73,6
2024-07-21,Crackers,Beverages,44,60,13
2024-07-22,Crackers,Beverages,58,69,11
2024-07-23,Crackers,Beverages,53,72,20
2024-07-24,Crackers,Beverages,72,85,10
2024-07-25,Crackers,Beverages,9,17,19
2024-07-26,Crackers,Beverages,6,17,13
2024-07-27,Crackers,Beverages,19,37,3
2024-07-28,Crackers,Beverages,20,30,17
2024-07-29,Crackers,Beverages,64,88,1
2024-07-30,Crackers,Beverages,27,35,5
2024-07-31,Crackers,Beverages,7,12,5
2024-08-01,Crackers,Beverages,24,44,11
2024-08-02,Crackers,Beverages,8,32,15
2024-08-03,Crackers,Beverages,67,77,11
2024-08-04,Crackers,Beverages,11,24,10
2024-08-05,Crackers,Beverages,66,76,5
2024-08-06,Crackers,Beverages,1,19,15
2024-08-07,Crackers,Beverages,7,25,16
2024-08-08,Crackers,Beverages,24,41,2
2024-08-09,Crackers,Beverages,12,17,5
2024-08-10,Crackers,Beverages,63,79,10
2024-08-11,Crackers,Beverages,72,88,7
2024-08-12,Crackers,Beverages,13,27,20
2024-08-13,Crackers,Beverages,70,94,13
2024-08-14,Crackers,Beverages,24,46,18
2024-08-15,Crackers,Beverages,38,62,2
2024-08-16,Crackers,Beverages,71,80,3
2024-08-17,Crackers,Beverages,10,18,3
2024-08-18,Crackers,Beverages,30,36,11
2024-08-19,Crackers,Beverages,27,34,11
2024-08-20,Crackers,Beverages,30,39,7
2024-08-21,Crackers,Beverages,2,11,12
2024-08-22,Crackers,Beverages,8,15,1
2024-08-23,Crackers,Beverages,17,22,3
2024-08-24,Crackers,Beverages,48,61,14
2024-08-25,Crackers,Beverages,64,72,1
2024-08-26,Crackers,Beverages,61,69,1
2024-08-27,Crackers,Beverages,13,29,12
2024-08-28,Crackers,Beverages,21,42,5
2024-08-29,Crackers,Beverages,76,99,19
2024-08-30,Crackers,Beverages,2,16,17
2024-08-31,Crackers,Beverages,23,33,4
2024-09-01,Crackers,Beverages,16,28,6
2024-09-02,Crackers,Beverages,13,24,15
2024-09-03,Crackers,Beverages,4,22,16
2024-09-04,Crackers,Beverages,2,11,11
2024-09-05,Crackers,Beverages,65,84,18
2024-09-06,Crackers,Beverages,26,35,18
2024-09-07,Crackers,Beverages,30,50,7
2024-09-08,Crackers,Beverages,38,51,14
2024-09-09,Crackers,Beverages,20,39,16
2024-09-10,Crackers,Beverages,25,37,4
2024-09-11,Crackers,Beverages,52,71,17
2024-09-12,Crackers,Beverages,10,29,8
2024-09-13,Crackers,Beverages,41,59,20
2024-09-14,Crackers,Beverages,61,73,16
2024-09-15,Crackers,Beverages,2,22,20
2024-09-16,Crackers,Beverages,7,27,15
2024-09-17,Crackers,Beverages,60,84,6
2024-09-18,Crackers,Beverages,61,84,19
2024-09-19,Crackers,Beverages,27,49,17
2024-09-20,Crackers,Beverages,1,22,7
2024-09-21,Crackers,Beverages,27,49,2
2024-09-22,Crackers,Beverages,60,74,13
2024-09-23,Crackers,Beverages,53,64,10
2024-09-24,Crackers,Beverages,36,56,8
2024-09-25,Crackers,Beverages,24,32,17
2024-09-26,Crackers,Beverages,35,56,18
2024-09-27,Crackers,Beverages,33,56,9
2024-09-28,Crackers,Beverages,17,40,15
2024-09-29,Crackers,Beverages,69,74,18
2024-09-30,Crackers,Beverages,35,51,18
2024-10-01,Crackers,Beverages,47,59,20
2024-10-02,Crackers,Beverages,59,81,20
2024-10-03,Crackers,Beverages,61,79,18
2024-10-04,Crackers,Beverages,22,35,5
2024-10-05,Crackers,Beverages,27,45,18
2024-10-06,Crackers,Beverages,72,89,20
2024-10-07,Crackers,Beverages,15,32,3
2024-10-08,Crackers,Beverages,36,46,10
2024-10-09,Crackers,Beverages,57,69,16
2024-10-10,Crackers,Beverages,76,84,7
2024-10-11,Crackers,Beverages,41,54,12
2023-10-13,Crackers,Beverages,13,25,4
2023-10-14,Crackers,Beverages,11,19,3
2023-10-15,Crackers,Beverages,12,36,10
2023-10-16,Crackers,Beverages,4,23,5
2023-10-17,Crackers,Beverages,3,12,10
2023-10-18,Crackers,Beverages,5,24,14
2023-10-19,Crackers,Beverages,6,24,10
2023-10-20,Crackers,Beverages,4,25,6
2023-10-21,Crackers,Beverages,1,6,13
2023-10-22,Crackers,Beverages,5,19,18
2023-10-23,Crackers,Beverages,2,17,1
2023-10-24,Crackers,Beverages,14,22,17
2023-10-25,Crackers,Beverages,11,25,2
2023-10-26,Crackers,Beverages,9,22,14
2023-10-27,Crackers,Beverages,8,25,9
2023-10-28,Crackers,Beverages,7,22,10
2023-10-29,Crackers,Beverages,15,38,20
2023-10-30,Crackers,Beverages,9,24,12
2023-10-31,Crackers,Beverages,10,16,9
2023-11-01,Crackers,Beverages,18,36,12
2023-11-02,Crackers,Beverages,19,38,14
2023-11-03,Crackers,Beverages,22,46,5
2023-11-04,Crackers,Beverages,2,11,16
2023-11-05,Crackers,Beverages,22,32,20
2023-11-06,Crackers,Beverages,14,34,11
2023-11-07,Crackers,Beverages,21,27,2
2023-11-08,Crackers,Beverages,10,20,12
2023-11-09,Crackers,Beverages,5,28,14
2023-11-10,Crackers,Beverages,5,25,19
2023-11-11,Crackers,Beverages,2,10,7
2023-11-12,Crackers,Beverages,22,30,10
2023-11-13,Crackers,Beverages,13,20,2
2023-11-14,Crackers,Beverages,7,30,7
2023-11-15,Crackers,Beverages,21,44,17
2023-11-16,Crackers,Beverages,15,31,8
2023-11-17,Crackers,Beverages,21,41,16
2023-11-18,Crackers,Beverages,15,32,3
2023-11-19,Crackers,Beverages,6,14,10
2023-11-20,Crackers,Beverages,7,17,7
2023-11-21,Crackers,Beverages,4,28,5
2023-11-22,Crackers,Beverages,4,15,18
2023-11-23,Crackers,Beverages,1,24,7
2023-11-24,Crackers,Beverages,11,34,17
2023-11-25,Crackers,Beverages,5,26,11
2023-11-26,Crackers,Beverages,2,16,18
2023-11-27,Crackers,Beverages,5,15,14
2023-11-28,Crackers,Beverages,5,11,5
2023-11-29,Crackers,Beverages,20,26,16
2023-11-30,Crackers,Beverages,13,23,20
2023-12-01,Crackers,Beverages,12,32,16
2023-12-02,Crackers,Beverages,10,18,11
2023-12-03,Crackers,Beverages,13,26,6
2023-12-04,Crackers,Beverages,9,24,12
2023-12-05,Crackers,Beverages,5,23,10
2023-12-06,Crackers,Beverages,6,18,19
2023-12-07,Crackers,Beverages,17,34,20
2023-12-08,Crackers,Beverages,5,13,16
2023-12-09,Crackers,Beverages,11,21,14
2023-12-10,Crackers,Beverages,6,24,3
2023-12-11,Crackers,Beverages,9,18,4
2023-12-12,Crackers,Beverages,12,20,18
2023-12-13,Crackers,Beverages,4,28,11
2023-12-14,Crackers,Beverages,18,36,14
2023-12-15,Crackers,Beverages,15,23,14
2023-12-16,Crackers,Beverages,4,26,10
2023-12-17,Crackers,Beverages,14,24,14
2023-12-18,Crackers,Beverages,18,34,11
2023-12-19,Crackers,Beverages,17,36,10
2023-12-20,Crackers,Beverages,2,16,11
2023-12-21,Crackers,Beverages,21,29,12
2023-12-22,Crackers,Beverages,19,29,19
2023-12-23,Crackers,Beverages,22,41,19
2023-12-24,Crackers,Beverages,14,25,11
2023-12-25,Crackers,Beverages,4,10,8
2023-12-26,Crackers,Beverages,2,7,11
2023-12-27,Crackers,Beverages,13,18,1
2023-12-28,Crackers,Beverages,7,20,3
2023-12-29,Crackers,Beverages,22,38,3
2023-12-30,Crackers,Beverages,8,23,6
2023-12-31,Crackers,Beverages,10,34,17
2024-01-01,Crackers,Beverages,21,31,20
2024-01-02,Crackers,Beverages,3,18,16
2024-01-03,Crackers,Beverages,4,16,2
2024-01-04,Crackers,Beverages,21,35,9
2024-01-05,Crackers,Beverages,21,44,18
2024-01-06,Crackers,Beverages,6,19,13
2024-01-07,Crackers,Beverages,20,44,13
2024-01-08,Crackers,Beverages,7,18,20
2024-01-09,Crackers,Beverages,7,14,16
2024-01-10,Crackers,Beverages,22,36,20
2024-01-11,Crackers,Beverages,17,38,5
2024-01-12,Crackers,Beverages,6,26,18
2024-01-13,Crackers,Beverages,19,28,14
2024-01-14,Crackers,Beverages,18,39,8
2024-01-15,Crackers,Beverages,12,29,13
2024-01-16,Crackers,Beverages,19,29,12
2024-01-17,Crackers,Beverages,11,31,2
2024-01-18,Crackers,Beverages,17,27,12
2024-01-19,Crackers,Beverages,3,16,17
2024-01-20,Crackers,Beverages,15,26,5
2024-01-21,Crackers,Beverages,5,12,10
2024-01-22,Crackers,Beverages,4,10,11
2024-01-23,Crackers,Beverages,1,7,2
2024-01-24,Crackers,Beverages,21,45,14
2024-01-25,Crackers,Beverages,3,19,12
2024-01-26,Crackers,Beverages,10,26,17
2024-01-27,Crackers,Beverages,13,30,1
2024-01-28,Crackers,Beverages,7,30,10
2024-01-29,Crackers,Beverages,14,29,14
2024-01-30,Crackers,Beverages,13,35,9
2024-01-31,Crackers,Beverages,21,27,16
2024-02-01,Crackers,Beverages,22,46,15
2024-02-02,Crackers,Beverages,22,29,5
2024-02-03,Crackers,Beverages,5,17,7
2024-02-04,Crackers,Beverages,11,20,19
2024-02-05,Crackers,Beverages,22,46,6
2024-02-06,Crackers,Beverages,14,26,5
2024-02-07,Crackers,Beverages,1,23,10
2024-02-08,Crackers,Beverages,5,21,18
2024-02-09,Crackers,Beverages,3,26,20
2024-02-10,Crackers,Beverages,22,44,19
2024-02-11,Crackers,Beverages,1,24,5
2024-02-12,Crackers,Beverages,17,26,3
2024-02-13,Crackers,Beverages,20,35,9
2024-02-14,Crackers,Beverages,12,26,1
2024-02-15,Crackers,Beverages,13,28,16
2024-02-16,Crackers,Beverages,6,11,15
2024-02-17,Crackers,Beverages,3,9,13
2024-02-18,Crackers,Beverages,11,19,14
2024-02-19,Crackers,Beverages,11,30,6
2024-02-20,Crackers,Beverages,21,44,6
2024-02-21,Crackers,Beverages,10,20,2
2024-02-22,Crackers,Beverages,11,32,9
2024-02-23,Crackers,Beverages,16,21,1
2024-02-24,Crackers,Beverages,20,39,4
2024-02-25,Crackers,Beverages,10,25,11
2024-02-26,Crackers,Beverages,12,29,5
2024-02-27,Crackers,Beverages,19,38,12
2024-02-28,Crackers,Beverages,9,22,18
2024-02-29,Crackers,Beverages,4,17,15
2024-03-01,Crackers,Beverages,15,39,11
2024-03-02,Crackers,Beverages,21,38,17
2024-03-03,Crackers,Beverages,7,31,9
2024-03-04,Crackers,Beverages,5,28,14
2024-03-05,Crackers,Beverages,19,25,14
2024-03-06,Crackers,Beverages,22,36,6
2024-03-07,Crackers,Beverages,15,38,20
2024-03-08,Crackers,Beverages,6,30,13
2024-03-09,Crackers,Beverages,20,42,2
2024-03-10,Crackers,Beverages,15,33,12
2024-03-11,Crackers,Beverages,17,37,11
2024-03-12,Crackers,Beverages,19,36,6
2024-03-13,Crackers,Beverages,3,24,17
2024-03-14,Crackers,Beverages,18,42,16
2024-03-15,Crackers,Beverages,10,20,4
2024-03-16,Crackers,Beverages,15,37,3
2024-03-17,Crackers,Beverages,18,42,13
2024-03-18,Crackers,Beverages,15,33,19
2024-03-19,Crackers,Beverages,19,41,11
2024-03-20,Crackers,Beverages,20,33,15
2024-03-21,Crackers,Beverages,5,16,17
2024-03-22,Crackers,Beverages,11,34,10
2024-03-23,Crackers,Beverages,9,20,18
2024-03-24,Crackers,Beverages,5,16,8
2024-03-25,Crackers,Beverages,11,24,17
2024-03-26,Crackers,Beverages,22,27,13
2024-03-27,Crackers,Beverages,7,16,8
2024-03-28,Crackers,Beverages,2,23,9
2024-03-29,Crackers,Beverages,20,29,20
2024-03-30,Crackers,Beverages,22,41,17
2024-03-31,Crackers,Beverages,20,26,6
2024-04-01,Crackers,Beverages,21,31,10
2024-04-02,Crackers,Beverages,19,34,16
2024-04-03,Crackers,Beverages,18,41,8
2024-04-04,Crackers,Beverages,16,29,11
2024-04-05,Crackers,Beverages,1,22,13
2024-04-06,Crackers,Beverages,3,25,15
2024-04-07,Crackers,Beverages,9,27,16
2024-04-08,Crackers,Beverages,17,31,8
2024-04-09,Crackers,Beverages,8,24,10
2024-04-10,Crackers,Beverages,21,36,20
2024-04-11,Crackers,Beverages,16,30,19
2024-04-12,Crackers,Beverages,12,19,14
2024-04-13,Crackers,Beverages,4,25,4
2024-04-14,Crackers,Beverages,5,18,19
2024-04-15,Crackers,Beverages,7,21,6
2024-04-16,Crackers,Beverages,18,31,11
2024-04-17,Crackers,Beverages,22,27,9
2024-04-18,Crackers,Beverages,20,36,14
2024-04-19,Crackers,Beverages,14,36,20
2024-04-20,Crackers,Beverages,8,13,9
2024-04-21,Crackers,Beverages,13,28,2
2024-04-22,Crackers,Beverages,4,16,5
2024-04-23,Crackers,Beverages,12,30,9
2024-04-24,Crackers,Beverages,3,11,4
2024-04-25,Crackers,Beverages,5,10,2
2024-04-26,Crackers,Beverages,4,25,12
2024-04-27,Crackers,Beverages,15,39,15
2024-04-28,Crackers,Beverages,5,25,18
2024-04-29,Crackers,Beverages,9,26,8
2024-04-30,Crackers,Beverages,14,24,14
2024-05-01,Crackers,Beverages,16,40,19
2024-05-02,Crackers,Beverages,3,9,18
2024-05-03,Crackers,Beverages,15,32,3
2024-05-04,Crackers,Beverages,18,26,10
2024-05-05,Crackers,Beverages,18,32,3
2024-05-06,Crackers,Beverages,14,19,15
2024-05-07,Crackers,Beverages,7,31,6
2024-05-08,Crackers,Beverages,20,43,16
2024-05-09,Crackers,Beverages,6,18,6
2024-05-10,Crackers,Beverages,16,37,5
2024-05-11,Crackers,Beverages,22,46,16
2024-05-12,Crackers,Beverages,19,32,1
2024-05-13,Crackers,Beverages,9,15,11
2024-05-14,Crackers,Beverages,20,44,15
2024-05-15,Crackers,Beverages,1,22,3
2024-05-16,Crackers,Beverages,18,23,17
2024-05-17,Crackers,Beverages,21,37,14
2024-05-18,Crackers,Beverages,14,19,9
2024-05-19,Crackers,Beverages,14,27,20
2024-05-20,Crackers,Beverages,8,29,17
2024-05-21,Crackers,Beverages,17,22,14
2024-05-22,Crackers,Beverages,18,31,11
2024-05-23,Crackers,Beverages,15,37,10
2024-05-24,Crackers,Beverages,10,20,7
2024-05-25,Crackers,Beverages,20,31,11
2024-05-26,Crackers,Beverages,16,37,8
2024-05-27,Crackers,Beverages,7,30,20
2024-05-28,Crackers,Beverages,17,34,9
2024-05-29,Crackers,Beverages,5,24,3
2024-05-30,Crackers,Beverages,18,35,10
2024-05-31,Crackers,Beverages,14,37,12
2024-06-01,Crackers,Beverages,18,40,20
2024-06-02,Crackers,Beverages,18,32,3
2024-06-03,Crackers,Beverages,15,31,8
2024-06-04,Crackers,Beverages,11,30,18
2024-06-05,Crackers,Beverages,5,19,16
2024-06-06,Crackers,Beverages,16,38,2
2024-06-07,Crackers,Beverages,8,28,4
2024-06-08,Crackers,Beverages,13,31,16
2024-06-09,Crackers,Beverages,22,33,18
