Date,Product Name,Category,Quantity Sold
2024-02-25,Soda,Snacks,48
2024-02-26,Soda,Snacks,21
2024-02-27,Soda,Snacks,7
2024-02-28,Soda,Snacks,31
2024-02-29,Soda,Snacks,11
2024-03-01,Soda,Snacks,1
2024-03-02,Soda,Snacks,14
2024-03-03,Soda,Snacks,47
2024-03-04,Soda,Snacks,23
2024-03-05,Soda,Snacks,36
2024-03-06,Soda,Snacks,43
2024-03-07,Soda,Snacks,5
2024-03-08,Soda,Snacks,40
2024-03-09,Soda,Snacks,56
2024-03-10,Soda,Snacks,5
2024-03-11,Soda,Snacks,2
2024-03-12,Soda,Snacks,62
2024-03-13,Soda,Snacks,38
2024-03-14,Soda,Snacks,6
2024-03-15,Soda,Snacks,17
2024-03-16,Soda,Snacks,5
2024-03-17,Soda,Snacks,14
2024-03-18,Soda,Snacks,36
2024-03-19,Soda,Snacks,60
2024-03-20,Soda,Snacks,47
2024-03-21,Soda,Snacks,46
2024-03-22,Soda,Snacks,28
2024-03-23,Soda,Snacks,64
2024-03-24,Soda,Snacks,12
2024-03-25,Soda,Snacks,33
2024-03-26,Soda,Snacks,40
2024-03-27,Soda,Snacks,24
2024-03-28,Soda,Snacks,18
2024-03-29,Soda,Snacks,58
2024-03-30,Soda,Snacks,11
2024-03-31,Soda,Snacks,46
2024-04-01,Soda,Snacks,25
2024-04-02,Soda,Snacks,51
2024-04-03,Soda,Snacks,61
2024-04-04,Soda,Snacks,19
2024-04-05,Soda,Snacks,4
2024-04-06,Soda,Snacks,62
2024-04-07,Soda,Snacks,7
2024-04-08,Soda,Snacks,18
2024-04-09,Soda,Snacks,15
2024-04-10,Soda,Snacks,42
2024-04-11,Soda,Snacks,48
2024-04-12,Soda,Snacks,15
2024-04-13,Soda,Snacks,2
2024-04-14,Soda,Snacks,41
2024-04-15,Soda,Snacks,36
2024-04-16,Soda,Snacks,59
2024-04-17,Soda,Snacks,7
2024-04-18,Soda,Snacks,29
2024-04-19,Soda,Snacks,25
2024-04-20,Soda,Snacks,55
2024-04-21,Soda,Snacks,21
2024-04-22,Soda,Snacks,49
2024-04-23,Soda,Snacks,12
2024-04-24,Soda,Snacks,57
2024-04-25,Soda,Snacks,8
2024-04-26,Soda,Snacks,21
2024-04-27,Soda,Snacks,41
2024-04-28,Soda,Snacks,24
2024-04-29,Soda,Snacks,36
2024-04-30,Soda,Snacks,2
2024-05-01,Soda,Snacks,57
2024-05-02,Soda,Snacks,29
2024-05-03,Soda,Snacks,62
2024-05-04,Soda,Snacks,13
2024-05-05,Soda,Snacks,25
2024-05-06,Soda,Snacks,7
2024-05-07,Soda,Snacks,47
2024-05-08,Soda,Snacks,40
2024-05-09,Soda,Snacks,36
2024-05-10,Soda,Snacks,59
2024-05-11,Soda,Snacks,58
2024-05-12,Soda,Snacks,36
2024-05-13,Soda,Snacks,11
2024-05-14,Soda,Snacks,29
2024-05-15,Soda,Snacks,63
2024-05-16,Soda,Snacks,17
2024-05-17,Soda,Snacks,13
2024-05-18,Soda,Snacks,9
2024-05-19,Soda,Snacks,30
2024-05-20,Soda,Snacks,42
2024-05-21,Soda,Snacks,9
2024-05-22,Soda,Snacks,21
2024-05-23,Soda,Snacks,14
2024-05-24,Soda,Snacks,27
2024-05-25,Soda,Snacks,55
2024-05-26,Soda,Snacks,35
2024-05-27,Soda,Snacks,27
2024-05-28,Soda,Snacks,40
2024-05-29,Soda,Snacks,25
2024-05-30,Soda,Snacks,12
2024-05-31,Soda,Snacks,63
2024-06-01,Soda,Snacks,8
2024-06-02,Soda,Snacks,29
2024-06-03,Soda,Snacks,5
2024-06-04,Soda,Snacks,60
2024-06-05,Soda,Snacks,38
2024-06-06,Soda,Snacks,19
2024-06-07,Soda,Snacks,35
2024-06-08,Soda,Snacks,46
2024-06-09,Soda,Snacks,46
2024-06-10,Soda,Snacks,45
2024-06-11,Soda,Snacks,39
2024-06-12,Soda,Snacks,41
2024-06-13,Soda,Snacks,47
2024-06-14,Soda,Snacks,47
2024-06-15,Soda,Snacks,25
2024-06-16,Soda,Snacks,18
2024-06-17,Soda,Snacks,59
2024-06-18,Soda,Snacks,23
2024-06-19,Soda,Snacks,62
2024-06-20,Soda,Snacks,40
2024-06-21,Soda,Snacks,30
2024-06-22,Soda,Snacks,61
2024-06-23,Soda,Snacks,1
2024-06-24,Soda,Snacks,26
2024-06-25,Soda,Snacks,20
2024-06-26,Soda,Snacks,41
2024-06-27,Soda,Snacks,41
2024-06-28,Soda,Snacks,21
2024-06-29,Soda,Snacks,55
2024-06-30,Soda,Snacks,59
2024-07-01,Soda,Snacks,54
2024-07-02,Soda,Snacks,45
2024-07-03,Soda,Snacks,20
2024-07-04,Soda,Snacks,55
2024-07-05,Soda,Snacks,3
2024-07-06,Soda,Snacks,61
2024-07-07,Soda,Snacks,17
2024-07-08,Soda,Snacks,61
2024-07-09,Soda,Snacks,27
2024-07-10,Soda,Snacks,18
2024-07-11,Soda,Snacks,39
2024-07-12,Soda,Snacks,10
2024-07-13,Soda,Snacks,20
2024-07-14,Soda,Snacks,23
2024-07-15,Soda,Snacks,64
2024-07-16,Soda,Snacks,8
2024-07-17,Soda,Snacks,39
2024-07-18,Soda,Snacks,37
2024-07-19,Soda,Snacks,1
2024-07-20,Soda,Snacks,54
2024-07-21,Soda,Snacks,60
2024-07-22,Soda,Snacks,7
2024-07-23,Soda,Snacks,4
2024-07-24,Soda,Snacks,28
2024-07-25,Soda,Snacks,19
2024-07-26,Soda,Snacks,6
2024-07-27,Soda,Snacks,58
2024-07-28,Soda,Snacks,51
2024-07-29,Soda,Snacks,26
2024-07-30,Soda,Snacks,40
2024-07-31,Soda,Snacks,37
2024-08-01,Soda,Snacks,54
2024-08-02,Soda,Snacks,19
2024-08-03,Soda,Snacks,17
2024-08-04,Soda,Snacks,29
2024-08-05,Soda,Snacks,59
2024-08-06,Soda,Snacks,49
2024-08-07,Soda,Snacks,21
2024-08-08,Soda,Snacks,5
2024-08-09,Soda,Snacks,17
2024-08-10,Soda,Snacks,38
2024-08-11,Soda,Snacks,62
2024-08-12,Soda,Snacks,41
2024-08-13,Soda,Snacks,52
2024-08-14,Soda,Snacks,40
2024-08-15,Soda,Snacks,7
2024-08-16,Soda,Snacks,27
2024-08-17,Soda,Snacks,54
2024-08-18,Soda,Snacks,31
2024-08-19,Soda,Snacks,34
2024-08-20,Soda,Snacks,62
2024-08-21,Soda,Snacks,57
2024-08-22,Soda,Snacks,26
2024-08-23,Soda,Snacks,6
2024-08-24,Soda,Snacks,31
2024-08-25,Soda,Snacks,12
2024-08-26,Soda,Snacks,15
2024-08-27,Soda,Snacks,62
2024-08-28,Soda,Snacks,58
2024-08-29,Soda,Snacks,1
2024-08-30,Soda,Snacks,62
2024-08-31,Soda,Snacks,59
2024-09-01,Soda,Snacks,26
2024-09-02,Soda,Snacks,37
2024-09-03,Soda,Snacks,6
2024-09-04,Soda,Snacks,24
2024-09-05,Soda,Snacks,47
2024-09-06,Soda,Snacks,64
2024-09-07,Soda,Snacks,58
2024-09-08,Soda,Snacks,36
2024-09-09,Soda,Snacks,44
2024-09-10,Soda,Snacks,57
2024-09-11,Soda,Snacks,19
2024-09-12,Soda,Snacks,56
2024-09-13,Soda,Snacks,18
2024-09-14,Soda,Snacks,38
2024-09-15,Soda,Snacks,16
2024-09-16,Soda,Snacks,17
2024-09-17,Soda,Snacks,11
2024-09-18,Soda,Snacks,4
2024-09-19,Soda,Snacks,58
2024-09-20,Soda,Snacks,16
2024-09-21,Soda,Snacks,9
2024-09-22,Soda,Snacks,23
2024-09-23,Soda,Snacks,10
2024-09-24,Soda,Snacks,26
2024-09-25,Soda,Snacks,45
2024-09-26,Soda,Snacks,36
2024-09-27,Soda,Snacks,46
2024-09-28,Soda,Snacks,39
2024-09-29,Soda,Snacks,3
2024-09-30,Soda,Snacks,20
2024-10-01,Soda,Snacks,17
2024-10-02,Soda,Snacks,46
2024-10-03,Soda,Snacks,47
2024-10-04,Soda,Snacks,28
2024-10-05,Soda,Snacks,1
2024-10-06,Soda,Snacks,36
2024-10-07,Soda,Snacks,25
2024-10-08,Soda,Snacks,33
2024-10-09,Soda,Snacks,50
2024-10-10,Soda,Snacks,21
2024-10-11,Soda,Snacks,30
2023-10-13,Pork,Snacks,77
2023-10-14,Pork,Snacks,39
2023-10-15,Pork,Snacks,50
2023-10-16,Pork,Snacks,23
2023-10-17,Pork,Snacks,53
2023-10-18,Pork,Snacks,6
2023-10-19,Pork,Snacks,83
2023-10-20,Pork,Snacks,10
2023-10-21,Pork,Snacks,16
2023-10-22,Pork,Snacks,77
2023-10-23,Pork,Snacks,22
2023-10-24,Pork,Snacks,66
2023-10-25,Pork,Snacks,42
2023-10-26,Pork,Snacks,90
2023-10-27,Pork,Snacks,5
2023-10-28,Pork,Snacks,94
2023-10-29,Pork,Snacks,37
2023-10-30,Pork,Snacks,86
2023-10-31,Pork,Snacks,51
2023-11-01,Pork,Snacks,82
2023-11-02,Pork,Snacks,93
2023-11-03,Pork,Snacks,19
2023-11-04,Pork,Snacks,4
2023-11-05,Pork,Snacks,72
2023-11-06,Pork,Snacks,27
2023-11-07,Pork,Snacks,55
2023-11-08,Pork,Snacks,93
2023-11-09,Pork,Snacks,97
2023-11-10,Pork,Snacks,7
2023-11-11,Pork,Snacks,61
2023-11-12,Pork,Snacks,68
2023-11-13,Pork,Snacks,26
2023-11-14,Pork,Snacks,59
2023-11-15,Pork,Snacks,77
2023-11-16,Pork,Snacks,75
2023-11-17,Pork,Snacks,39
2023-11-18,Pork,Snacks,34
2023-11-19,Pork,Snacks,25
2023-11-20,Pork,Snacks,85
2023-11-21,Pork,Snacks,36
2023-11-22,Pork,Snacks,66
2023-11-23,Pork,Snacks,89
2023-11-24,Pork,Snacks,96
2023-11-25,Pork,Snacks,65
2023-11-26,Pork,Snacks,97
2023-11-27,Pork,Snacks,6
2023-11-28,Pork,Snacks,13
2023-11-29,Pork,Snacks,17
2023-11-30,Pork,Snacks,80
2023-12-01,Pork,Snacks,38
2023-12-02,Pork,Snacks,86
2023-12-03,Pork,Snacks,43
2023-12-04,Pork,Snacks,41
2023-12-05,Pork,Snacks,71
2023-12-06,Pork,Snacks,2
2023-12-07,Pork,Snacks,1
2023-12-08,Pork,Snacks,19
2023-12-09,Pork,Snacks,16
2023-12-10,Pork,Snacks,34
2023-12-11,Pork,Snacks,93
2023-12-12,Pork,Snacks,72
2023-12-13,Pork,Snacks,90
2023-12-14,Pork,Snacks,11
2023-12-15,Pork,Snacks,74
2023-12-16,Pork,Snacks,68
2023-12-17,Pork,Snacks,51
2023-12-18,Pork,Snacks,98
2023-12-19,Pork,Snacks,49
2023-12-20,Pork,Snacks,23
2023-12-21,Pork,Snacks,2
2023-12-22,Pork,Snacks,97
2023-12-23,Pork,Snacks,32
2023-12-24,Pork,Snacks,54
2023-12-25,Pork,Snacks,20
2023-12-26,Pork,Snacks,77
2023-12-27,Pork,Snacks,67
2023-12-28,Pork,Snacks,93
2023-12-29,Pork,Snacks,18
2023-12-30,Pork,Snacks,70
2023-12-31,Pork,Snacks,14
2024-01-01,Pork,Snacks,68
2024-01-02,Pork,Snacks,90
2024-01-03,Pork,Snacks,76
2024-01-04,Pork,Snacks,61
2024-01-05,Pork,Snacks,38
2024-01-06,Pork,Snacks,58
2024-01-07,Pork,Snacks,92
2024-01-08,Pork,Snacks,41
2024-01-09,Pork,Snacks,6
2024-01-10,Pork,Snacks,4
2024-01-11,Pork,Snacks,72
2024-01-12,Pork,Snacks,44
2024-01-13,Pork,Snacks,95
2024-01-14,Pork,Snacks,96
2024-01-15,Pork,Snacks,4
2024-01-16,Pork,Snacks,28
2024-01-17,Pork,Snacks,7
2024-01-18,Pork,Snacks,9
2024-01-19,Pork,Snacks,67
2024-01-20,Pork,Snacks,53
2024-01-21,Pork,Snacks,97
2024-01-22,Pork,Snacks,20
2024-01-23,Pork,Snacks,19
2024-01-24,Pork,Snacks,16
2024-01-25,Pork,Snacks,3
2024-01-26,Pork,Snacks,6
2024-01-27,Pork,Snacks,93
2024-01-28,Pork,Snacks,54
2024-01-29,Pork,Snacks,98
2024-01-30,Pork,Snacks,78
2024-01-31,Pork,Snacks,26
2024-02-01,Pork,Snacks,34
2024-02-02,Pork,Snacks,9
2024-02-03,Pork,Snacks,55
2024-02-04,Pork,Snacks,33
2024-02-05,Pork,Snacks,60
2024-02-06,Pork,Snacks,19
2024-02-07,Pork,Snacks,73
2024-02-08,Pork,Snacks,39
2024-02-09,Pork,Snacks,6
2024-02-10,Pork,Snacks,23
2024-02-11,Pork,Snacks,57
2024-02-12,Pork,Snacks,9
2024-02-13,Pork,Snacks,90
2024-02-14,Pork,Snacks,10
2024-02-15,Pork,Snacks,70
2024-02-16,Pork,Snacks,14
2024-02-17,Pork,Snacks,17
2024-02-18,Pork,Snacks,68
2024-02-19,Pork,Snacks,78
2024-02-20,Pork,Snacks,24
2024-02-21,Pork,Snacks,13
2024-02-22,Pork,Snacks,59
2024-02-23,Pork,Snacks,65
2024-02-24,Pork,Snacks,38
2024-02-25,Pork,Snacks,97
2024-02-26,Pork,Snacks,17
2024-02-27,Pork,Snacks,14
2024-02-28,Pork,Snacks,81
2024-02-29,Pork,Snacks,46
2024-03-01,Pork,Snacks,16
2024-03-02,Pork,Snacks,71
2024-03-03,Pork,Snacks,47
2024-03-04,Pork,Snacks,76
2024-03-05,Pork,Snacks,23
2024-03-06,Pork,Snacks,6
2024-03-07,Pork,Snacks,38
2024-03-08,Pork,Snacks,30
2024-03-09,Pork,Snacks,22
2024-03-10,Pork,Snacks,1
2024-03-11,Pork,Snacks,67
2024-03-12,Pork,Snacks,40
2024-03-13,Pork,Snacks,1
2024-03-14,Pork,Snacks,97
2024-03-15,Pork,Snacks,48
2024-03-16,Pork,Snacks,39
2024-03-17,Pork,Snacks,44
2024-03-18,Pork,Snacks,49
2024-03-19,Pork,Snacks,61
2024-03-20,Pork,Snacks,75
2024-03-21,Pork,Snacks,54
2024-03-22,Pork,Snacks,96
2024-03-23,Pork,Snacks,19
2024-03-24,Pork,Snacks,21
2024-03-25,Pork,Snacks,75
2024-03-26,Pork,Snacks,86
2024-03-27,Pork,Snacks,19
2024-03-28,Pork,Snacks,28
2024-03-29,Pork,Snacks,96
2024-03-30,Pork,Snacks,90
2024-03-31,Pork,Snacks,19
2024-04-01,Pork,Snacks,15
2024-04-02,Pork,Snacks,5
2024-04-03,Pork,Snacks,12
2024-04-04,Pork,Snacks,23
2024-04-05,Pork,Snacks,49
2024-04-06,Pork,Snacks,81
2024-04-07,Pork,Snacks,11
2024-04-08,Pork,Snacks,95
2024-04-09,Pork,Snacks,41
2024-04-10,Pork,Snacks,58
2024-04-11,Pork,Snacks,72
2024-04-12,Pork,Snacks,40
2024-04-13,Pork,Snacks,22
2024-04-14,Pork,Snacks,96
2024-04-15,Pork,Snacks,10
2024-04-16,Pork,Snacks,39
2024-04-17,Pork,Snacks,51
2024-04-18,Pork,Snacks,45
2024-04-19,Pork,Snacks,70
2024-04-20,Pork,Snacks,75
2024-04-21,Pork,Snacks,18
2024-04-22,Pork,Snacks,97
2024-04-23,Pork,Snacks,41
2024-04-24,Pork,Snacks,77
2024-04-25,Pork,Snacks,69
2024-04-26,Pork,Snacks,53
2024-04-27,Pork,Snacks,64
2024-04-28,Pork,Snacks,46
2024-04-29,Pork,Snacks,25
2024-04-30,Pork,Snacks,68
2024-05-01,Pork,Snacks,47
2024-05-02,Pork,Snacks,29
2024-05-03,Pork,Snacks,24
2024-05-04,Pork,Snacks,85
2024-05-05,Pork,Snacks,58
2024-05-06,Pork,Snacks,75
2024-05-07,Pork,Snacks,27
2024-05-08,Pork,Snacks,48
2024-05-09,Pork,Snacks,41
2024-05-10,Pork,Snacks,74
2024-05-11,Pork,Snacks,11
2024-05-12,Pork,Snacks,43
2024-05-13,Pork,Snacks,73
2024-05-14,Pork,Snacks,3
2024-05-15,Pork,Snacks,49
2024-05-16,Pork,Snacks,49
2024-05-17,Pork,Snacks,44
2024-05-18,Pork,Snacks,6
2024-05-19,Pork,Snacks,48
2024-05-20,Pork,Snacks,89
2024-05-21,Pork,Snacks,71
2024-05-22,Pork,Snacks,27
2024-05-23,Pork,Snacks,50
2024-05-24,Pork,Snacks,86
2024-05-25,Pork,Snacks,83
2024-05-26,Pork,Snacks,94
2024-05-27,Pork,Snacks,86
2024-05-28,Pork,Snacks,23
2024-05-29,Pork,Snacks,76
2024-05-30,Pork,Snacks,66
2024-05-31,Pork,Snacks,29
2024-06-01,Pork,Snacks,93
2024-06-02,Pork,Snacks,14
2024-06-03,Pork,Snacks,73
2024-06-04,Pork,Snacks,90
2024-06-05,Pork,Snacks,29
2024-06-06,Pork,Snacks,5
2024-06-07,Pork,Snacks,86
2024-06-08,Pork,Snacks,59
2024-06-09,Pork,Snacks,93
2024-06-10,Pork,Snacks,77
2024-06-11,Pork,Snacks,18
2024-06-12,Pork,Snacks,71
2024-06-13,Pork,Snacks,77
2024-06-14,Pork,Snacks,61
2024-06-15,Pork,Snacks,48
2024-06-16,Pork,Snacks,85
2024-06-17,Pork,Snacks,92
2024-06-18,Pork,Snacks,44
2024-06-19,Pork,Snacks,38
2024-06-20,Pork,Snacks,3
2024-06-21,Pork,Snacks,28
2024-06-22,Pork,Snacks,54
2024-06-23,Pork,Snacks,45
2024-06-24,Pork,Snacks,86
2024-06-25,Pork,Snacks,43
2024-06-26,Pork,Snacks,33
2024-06-27,Pork,Snacks,13
2024-06-28,Pork,Snacks,41
2024-06-29,Pork,Snacks,57
2024-06-30,Pork,Snacks,5
2024-07-01,Pork,Snacks,8
2024-07-02,Pork,Snacks,66
2024-07-03,Pork,Snacks,44
2024-07-04,Pork,Snacks,43
2024-07-05,Pork,Snacks,81
2024-07-06,Pork,Snacks,4
2024-07-07,Pork,Snacks,19
2024-07-08,Pork,Snacks,34
2024-07-09,Pork,Snacks,62
2024-07-10,Pork,Snacks,81
2024-07-11,Pork,Snacks,89
2024-07-12,Pork,Snacks,5
2024-07-13,Pork,Snacks,81
2024-07-14,Pork,Snacks,11
2024-07-15,Pork,Snacks,58
2024-07-16,Pork,Snacks,16
2024-07-17,Pork,Snacks,80
2024-07-18,Pork,Snacks,70
2024-07-19,Pork,Snacks,82
2024-07-20,Pork,Snacks,3
2024-07-21,Pork,Snacks,18
2024-07-22,Pork,Snacks,7
2024-07-23,Pork,Snacks,75
2024-07-24,Pork,Snacks,47
2024-07-25,Pork,Snacks,15
2024-07-26,Pork,Snacks,62
2024-07-27,Pork,Snacks,78
2024-07-28,Pork,Snacks,23
2024-07-29,Pork,Snacks,36
2024-07-30,Pork,Snacks,17
2024-07-31,Pork,Snacks,22
2024-08-01,Pork,Snacks,24
2024-08-02,Pork,Snacks,27
2024-08-03,Pork,Snacks,17
2024-08-04,Pork,Snacks,23
2024-08-05,Pork,Snacks,71
2024-08-06,Pork,Snacks,1
2024-08-07,Pork,Snacks,50
2024-08-08,Pork,Snacks,63
2024-08-09,Pork,Snacks,50
2024-08-10,Pork,Snacks,91
2024-08-11,Pork,Snacks,98
2024-08-12,Pork,Snacks,37
2024-08-13,Pork,Snacks,15
2024-08-14,Pork,Snacks,56
2024-08-15,Pork,Snacks,82
2024-08-16,Pork,Snacks,56
2024-08-17,Pork,Snacks,68
2024-08-18,Pork,Snacks,29
2024-08-19,Pork,Snacks,87
2024-08-20,Pork,Snacks,43
2024-08-21,Pork,Snacks,86
2024-08-22,Pork,Snacks,20
2024-08-23,Pork,Snacks,86
2024-08-24,Pork,Snacks,12
2024-08-25,Pork,Snacks,90
2024-08-26,Pork,Snacks,14
2024-08-27,Pork,Snacks,61
2024-08-28,Pork,Snacks,84
2024-08-29,Pork,Snacks,76
2024-08-30,Pork,Snacks,61
2024-08-31,Pork,Snacks,9
2024-09-01,Pork,Snacks,97
2024-09-02,Pork,Snacks,88
2024-09-03,Pork,Snacks,73
2024-09-04,Pork,Snacks,24
2024-09-05,Pork,Snacks,94
2024-09-06,Pork,Snacks,69
2024-09-07,Pork,Snacks,8
2024-09-08,Pork,Snacks,79
2024-09-09,Pork,Snacks,45
2024-09-10,Pork,Snacks,53
2024-09-11,Pork,Snacks,20
2024-09-12,Pork,Snacks,58
2024-09-13,Pork,Snacks,79
2024-09-14,Pork,Snacks,86
2024-09-15,Pork,Snacks,96
2024-09-16,Pork,Snacks,70
2024-09-17,Pork,Snacks,33
2024-09-18,Pork,Snacks,61
2024-09-19,Pork,Snacks,11
2024-09-20,Pork,Snacks,92
2024-09-21,Pork,Snacks,3
2024-09-22,Pork,Snacks,49
2024-09-23,Pork,Snacks,57
2024-09-24,Pork,Snacks,67
2024-09-25,Pork,Snacks,29
2024-09-26,Pork,Snacks,11
2024-09-27,Pork,Snacks,55
2024-09-28,Pork,Snacks,96
2024-09-29,Pork,Snacks,50
2024-09-30,Pork,Snacks,15
2024-10-01,Pork,Snacks,4
2024-10-02,Pork,Snacks,32
2024-10-03,Pork,Snacks,52
2024-10-04,Pork,Snacks,62
2024-10-05,Pork,Snacks,98
2024-10-06,Pork,Snacks,74
2024-10-07,Pork,Snacks,94
2024-10-08,Pork,Snacks,41
2024-10-09,Pork,Snacks,82
2024-10-10,Pork,Snacks,17
2024-10-11,Pork,Snacks,5
2023-10-13,Pasta,Snacks,72
2023-10-14,Pasta,Snacks,69
2023-10-15,Pasta,Snacks,39
2023-10-16,Pasta,Snacks,32
2023-10-17,Pasta,Snacks,7
2023-10-18,Pasta,Snacks,76
2023-10-19,Pasta,Snacks,50
2023-10-20,Pasta,Snacks,49
2023-10-21,Pasta,Snacks,43
2023-10-22,Pasta,Snacks,17
2023-10-23,Pasta,Snacks,71
2023-10-24,Pasta,Snacks,20
2023-10-25,Pasta,Snacks,45
2023-10-26,Pasta,Snacks,74
2023-10-27,Pasta,Snacks,70
2023-10-28,Pasta,Snacks,48
2023-10-29,Pasta,Snacks,32
2023-10-30,Pasta,Snacks,8
2023-10-31,Pasta,Snacks,44
2023-11-01,Pasta,Snacks,62
2023-11-02,Pasta,Snacks,22
2023-11-03,Pasta,Snacks,35
2023-11-04,Pasta,Snacks,28
2023-11-05,Pasta,Snacks,33
2023-11-06,Pasta,Snacks,6
2023-11-07,Pasta,Snacks,12
2023-11-08,Pasta,Snacks,50
2023-11-09,Pasta,Snacks,61
2023-11-10,Pasta,Snacks,50
2023-11-11,Pasta,Snacks,76
2023-11-12,Pasta,Snacks,37
2023-11-13,Pasta,Snacks,67
2023-11-14,Pasta,Snacks,61
2023-11-15,Pasta,Snacks,11
2023-11-16,Pasta,Snacks,54
2023-11-17,Pasta,Snacks,67
2023-11-18,Pasta,Snacks,58
2023-11-19,Pasta,Snacks,49
2023-11-20,Pasta,Snacks,43
2023-11-21,Pasta,Snacks,68
2023-11-22,Pasta,Snacks,29
2023-11-23,Pasta,Snacks,14
2023-11-24,Pasta,Snacks,1
