Date,Product Name,Category,Quantity Sold
2024-06-06,Beef,Produce,23
2024-06-07,Beef,Produce,8
2024-06-08,Beef,Produce,2
2024-06-09,Beef,Produce,4
2024-06-10,Beef,Produce,3
2024-06-11,Beef,Produce,23
2024-06-12,Beef,Produce,9
2024-06-13,Beef,Produce,16
2024-06-14,Beef,Produce,13
2024-06-15,Beef,Produce,13
2024-06-16,Beef,Produce,6
2024-06-17,Beef,Produce,20
2024-06-18,Beef,Produce,26
2024-06-19,Beef,Produce,4
2024-06-20,Beef,Produce,19
2024-06-21,Beef,Produce,22
2024-06-22,Beef,Produce,12
2024-06-23,Beef,Produce,3
2024-06-24,Beef,Produce,21
2024-06-25,Beef,Produce,5
2024-06-26,Beef,Produce,5
2024-06-27,Beef,Produce,11
2024-06-28,Beef,Produce,23
2024-06-29,Beef,Produce,14
2024-06-30,Beef,Produce,21
2024-07-01,Beef,Produce,17
2024-07-02,Beef,Produce,7
2024-07-03,Beef,Produce,7
2024-07-04,Beef,Produce,26
2024-07-05,Beef,Produce,3
2024-07-06,Beef,Produce,6
2024-07-07,Beef,Produce,14
2024-07-08,Beef,Produce,21
2024-07-09,Beef,Produce,17
2024-07-10,Beef,Produce,7
2024-07-11,Beef,Produce,20
2024-07-12,Beef,Produce,2
2024-07-13,Beef,Produce,18
2024-07-14,Beef,Produce,8
2024-07-15,Beef,Produce,13
2024-07-16,Beef,Produce,19
2024-07-17,Beef,Produce,6
2024-07-18,Beef,Produce,24
2024-07-19,Beef,Produce,23
2024-07-20,Beef,Produce,19
2024-07-21,Beef,Produce,25
2024-07-22,Beef,Produce,18
2024-07-23,Beef,Produce,24
2024-07-24,Beef,Produce,7
2024-07-25,Beef,Produce,26
2024-07-26,Beef,Produce,2
2024-07-27,Beef,Produce,21
2024-07-28,Beef,Produce,5
2024-07-29,Beef,Produce,10
2024-07-30,Beef,Produce,18
2024-07-31,Beef,Produce,8
2024-08-01,Beef,Produce,11
2024-08-02,Beef,Produce,16
2024-08-03,Beef,Produce,2
2024-08-04,Beef,Produce,23
2024-08-05,Beef,Produce,22
2024-08-06,Beef,Produce,23
2024-08-07,Beef,Produce,9
2024-08-08,Beef,Produce,21
2024-08-09,Beef,Produce,23
2024-08-10,Beef,Produce,14
2024-08-11,Beef,Produce,20
2024-08-12,Beef,Produce,20
2024-08-13,Beef,Produce,26
2024-08-14,Beef,Produce,9
2024-08-15,Beef,Produce,7
2024-08-16,Beef,Produce,24
2024-08-17,Beef,Produce,9
2024-08-18,Beef,Produce,11
2024-08-19,Beef,Produce,7
2024-08-20,Beef,Produce,5
2024-08-21,Beef,Produce,4
2024-08-22,Beef,Produce,11
2024-08-23,Beef,Produce,4
2024-08-24,Beef,Produce,23
2024-08-25,Beef,Produce,17
2024-08-26,Beef,Produce,17
2024-08-27,Beef,Produce,8
2024-08-28,Beef,Produce,6
2024-08-29,Beef,Produce,17
2024-08-30,Beef,Produce,11
2024-08-31,Beef,Produce,21
2024-09-01,Beef,Produce,12
2024-09-02,Beef,Produce,8
2024-09-03,Beef,Produce,1
2024-09-04,Beef,Produce,26
2024-09-05,Beef,Produce,8
2024-09-06,Beef,Produce,19
2024-09-07,Beef,Produce,26
2024-09-08,Beef,Produce,26
2024-09-09,Beef,Produce,19
2024-09-10,Beef,Produce,4
2024-09-11,Beef,Produce,24
2024-09-12,Beef,Produce,26
2024-09-13,Beef,Produce,8
2024-09-14,Beef,Produce,18
2024-09-15,Beef,Produce,2
2024-09-16,Beef,Produce,21
2024-09-17,Beef,Produce,1
2024-09-18,Beef,Produce,8
2024-09-19,Beef,Produce,9
2024-09-20,Beef,Produce,20
2024-09-21,Beef,Produce,8
2024-09-22,Beef,Produce,15
2024-09-23,Beef,Produce,14
2024-09-24,Beef,Produce,2
2024-09-25,Beef,Produce,11
2024-09-26,Beef,Produce,7
2024-09-27,Beef,Produce,21
2024-09-28,Beef,Produce,14
2024-09-29,Beef,Produce,10
2024-09-30,Beef,Produce,14
2024-10-01,Beef,Produce,19
2024-10-02,Beef,Produce,19
2024-10-03,Beef,Produce,17
2024-10-04,Beef,Produce,1
2024-10-05,Beef,Produce,11
2024-10-06,Beef,Produce,24
2024-10-07,Beef,Produce,10
2024-10-08,Beef,Produce,16
2024-10-09,Beef,Produce,5
2024-10-10,Beef,Produce,8
2024-10-11,Beef,Produce,4
2023-10-13,Mayonnaise,Produce,11
2023-10-14,Mayonnaise,Produce,21
2023-10-15,Mayonnaise,Produce,4
2023-10-16,Mayonnaise,Produce,13
2023-10-17,Mayonnaise,Produce,31
2023-10-18,Mayonnaise,Produce,53
2023-10-19,Mayonnaise,Produce,4
2023-10-20,Mayonnaise,Produce,16
2023-10-21,Mayonnaise,Produce,49
2023-10-22,Mayonnaise,Produce,42
2023-10-23,Mayonnaise,Produce,56
2023-10-24,Mayonnaise,Produce,39
2023-10-25,Mayonnaise,Produce,45
2023-10-26,Mayonnaise,Produce,48
2023-10-27,Mayonnaise,Produce,63
2023-10-28,Mayonnaise,Produce,23
2023-10-29,Mayonnaise,Produce,45
2023-10-30,Mayonnaise,Produce,2
2023-10-31,Mayonnaise,Produce,3
2023-11-01,Mayonnaise,Produce,21
2023-11-02,Mayonnaise,Produce,8
2023-11-03,Mayonnaise,Produce,4
2023-11-04,Mayonnaise,Produce,36
2023-11-05,Mayonnaise,Produce,56
2023-11-06,Mayonnaise,Produce,53
2023-11-07,Mayonnaise,Produce,67
2023-11-08,Mayonnaise,Produce,52
2023-11-09,Mayonnaise,Produce,10
2023-11-10,Mayonnaise,Produce,53
2023-11-11,Mayonnaise,Produce,18
2023-11-12,Mayonnaise,Produce,38
2023-11-13,Mayonnaise,Produce,27
2023-11-14,Mayonnaise,Produce,30
2023-11-15,Mayonnaise,Produce,40
2023-11-16,Mayonnaise,Produce,14
2023-11-17,Mayonnaise,Produce,47
2023-11-18,Mayonnaise,Produce,63
2023-11-19,Mayonnaise,Produce,7
2023-11-20,Mayonnaise,Produce,11
2023-11-21,Mayonnaise,Produce,31
2023-11-22,Mayonnaise,Produce,57
2023-11-23,Mayonnaise,Produce,26
2023-11-24,Mayonnaise,Produce,60
2023-11-25,Mayonnaise,Produce,22
2023-11-26,Mayonnaise,Produce,60
2023-11-27,Mayonnaise,Produce,43
2023-11-28,Mayonnaise,Produce,29
2023-11-29,Mayonnaise,Produce,31
2023-11-30,Mayonnaise,Produce,10
2023-12-01,Mayonnaise,Produce,50
2023-12-02,Mayonnaise,Produce,9
2023-12-03,Mayonnaise,Produce,29
2023-12-04,Mayonnaise,Produce,20
2023-12-05,Mayonnaise,Produce,51
2023-12-06,Mayonnaise,Produce,15
2023-12-07,Mayonnaise,Produce,53
2023-12-08,Mayonnaise,Produce,40
2023-12-09,Mayonnaise,Produce,64
2023-12-10,Mayonnaise,Produce,51
2023-12-11,Mayonnaise,Produce,59
2023-12-12,Mayonnaise,Produce,20
2023-12-13,Mayonnaise,Produce,21
2023-12-14,Mayonnaise,Produce,28
2023-12-15,Mayonnaise,Produce,38
2023-12-16,Mayonnaise,Produce,54
2023-12-17,Mayonnaise,Produce,6
2023-12-18,Mayonnaise,Produce,24
2023-12-19,Mayonnaise,Produce,35
2023-12-20,Mayonnaise,Produce,29
2023-12-21,Mayonnaise,Produce,48
2023-12-22,Mayonnaise,Produce,22
2023-12-23,Mayonnaise,Produce,30
2023-12-24,Mayonnaise,Produce,62
2023-12-25,Mayonnaise,Produce,42
2023-12-26,Mayonnaise,Produce,15
2023-12-27,Mayonnaise,Produce,43
2023-12-28,Mayonnaise,Produce,9
2023-12-29,Mayonnaise,Produce,20
2023-12-30,Mayonnaise,Produce,65
2023-12-31,Mayonnaise,Produce,57
2024-01-01,Mayonnaise,Produce,18
2024-01-02,Mayonnaise,Produce,28
2024-01-03,Mayonnaise,Produce,14
2024-01-04,Mayonnaise,Produce,40
2024-01-05,Mayonnaise,Produce,38
2024-01-06,Mayonnaise,Produce,17
2024-01-07,Mayonnaise,Produce,58
2024-01-08,Mayonnaise,Produce,50
2024-01-09,Mayonnaise,Produce,61
2024-01-10,Mayonnaise,Produce,26
2024-01-11,Mayonnaise,Produce,59
2024-01-12,Mayonnaise,Produce,41
2024-01-13,Mayonnaise,Produce,46
2024-01-14,Mayonnaise,Produce,24
2024-01-15,Mayonnaise,Produce,10
2024-01-16,Mayonnaise,Produce,66
2024-01-17,Mayonnaise,Produce,43
2024-01-18,Mayonnaise,Produce,55
2024-01-19,Mayonnaise,Produce,65
2024-01-20,Mayonnaise,Produce,22
2024-01-21,Mayonnaise,Produce,59
2024-01-22,Mayonnaise,Produce,8
2024-01-23,Mayonnaise,Produce,22
2024-01-24,Mayonnaise,Produce,57
2024-01-25,Mayonnaise,Produce,52
2024-01-26,Mayonnaise,Produce,48
2024-01-27,Mayonnaise,Produce,22
2024-01-28,Mayonnaise,Produce,49
2024-01-29,Mayonnaise,Produce,2
2024-01-30,Mayonnaise,Produce,58
2024-01-31,Mayonnaise,Produce,42
2024-02-01,Mayonnaise,Produce,37
2024-02-02,Mayonnaise,Produce,21
2024-02-03,Mayonnaise,Produce,26
2024-02-04,Mayonnaise,Produce,15
2024-02-05,Mayonnaise,Produce,47
2024-02-06,Mayonnaise,Produce,15
2024-02-07,Mayonnaise,Produce,1
2024-02-08,Mayonnaise,Produce,52
2024-02-09,Mayonnaise,Produce,10
2024-02-10,Mayonnaise,Produce,20
2024-02-11,Mayonnaise,Produce,60
2024-02-12,Mayonnaise,Produce,48
2024-02-13,Mayonnaise,Produce,1
2024-02-14,Mayonnaise,Produce,41
2024-02-15,Mayonnaise,Produce,24
2024-02-16,Mayonnaise,Produce,64
2024-02-17,Mayonnaise,Produce,62
2024-02-18,Mayonnaise,Produce,64
2024-02-19,Mayonnaise,Produce,2
2024-02-20,Mayonnaise,Produce,20
2024-02-21,Mayonnaise,Produce,54
2024-02-22,Mayonnaise,Produce,19
2024-02-23,Mayonnaise,Produce,25
2024-02-24,Mayonnaise,Produce,1
2024-02-25,Mayonnaise,Produce,58
2024-02-26,Mayonnaise,Produce,3
2024-02-27,Mayonnaise,Produce,36
2024-02-28,Mayonnaise,Produce,19
2024-02-29,Mayonnaise,Produce,42
2024-03-01,Mayonnaise,Produce,41
2024-03-02,Mayonnaise,Produce,20
2024-03-03,Mayonnaise,Produce,18
2024-03-04,Mayonnaise,Produce,57
2024-03-05,Mayonnaise,Produce,42
2024-03-06,Mayonnaise,Produce,11
2024-03-07,Mayonnaise,Produce,42
2024-03-08,Mayonnaise,Produce,18
2024-03-09,Mayonnaise,Produce,5
2024-03-10,Mayonnaise,Produce,20
2024-03-11,Mayonnaise,Produce,66
2024-03-12,Mayonnaise,Produce,58
2024-03-13,Mayonnaise,Produce,13
2024-03-14,Mayonnaise,Produce,64
2024-03-15,Mayonnaise,Produce,42
2024-03-16,Mayonnaise,Produce,2
2024-03-17,Mayonnaise,Produce,50
2024-03-18,Mayonnaise,Produce,9
2024-03-19,Mayonnaise,Produce,45
2024-03-20,Mayonnaise,Produce,4
2024-03-21,Mayonnaise,Produce,61
2024-03-22,Mayonnaise,Produce,66
2024-03-23,Mayonnaise,Produce,1
2024-03-24,Mayonnaise,Produce,32
2024-03-25,Mayonnaise,Produce,19
2024-03-26,Mayonnaise,Produce,31
2024-03-27,Mayonnaise,Produce,54
2024-03-28,Mayonnaise,Produce,4
2024-03-29,Mayonnaise,Produce,7
2024-03-30,Mayonnaise,Produce,32
2024-03-31,Mayonnaise,Produce,6
2024-04-01,Mayonnaise,Produce,51
2024-04-02,Mayonnaise,Produce,15
2024-04-03,Mayonnaise,Produce,28
2024-04-04,Mayonnaise,Produce,21
2024-04-05,Mayonnaise,Produce,25
2024-04-06,Mayonnaise,Produce,40
2024-04-07,Mayonnaise,Produce,26
2024-04-08,Mayonnaise,Produce,19
2024-04-09,Mayonnaise,Produce,20
2024-04-10,Mayonnaise,Produce,42
2024-04-11,Mayonnaise,Produce,20
2024-04-12,Mayonnaise,Produce,41
2024-04-13,Mayonnaise,Produce,45
2024-04-14,Mayonnaise,Produce,37
2024-04-15,Mayonnaise,Produce,27
2024-04-16,Mayonnaise,Produce,46
2024-04-17,Mayonnaise,Produce,8
2024-04-18,Mayonnaise,Produce,12
2024-04-19,Mayonnaise,Produce,65
2024-04-20,Mayonnaise,Produce,64
2024-04-21,Mayonnaise,Produce,32
2024-04-22,Mayonnaise,Produce,46
2024-04-23,Mayonnaise,Produce,66
2024-04-24,Mayonnaise,Produce,36
2024-04-25,Mayonnaise,Produce,46
2024-04-26,Mayonnaise,Produce,22
2024-04-27,Mayonnaise,Produce,16
2024-04-28,Mayonnaise,Produce,28
2024-04-29,Mayonnaise,Produce,48
2024-04-30,Mayonnaise,Produce,36
2024-05-01,Mayonnaise,Produce,39
2024-05-02,Mayonnaise,Produce,36
2024-05-03,Mayonnaise,Produce,58
2024-05-04,Mayonnaise,Produce,48
2024-05-05,Mayonnaise,Produce,41
2024-05-06,Mayonnaise,Produce,51
2024-05-07,Mayonnaise,Produce,36
2024-05-08,Mayonnaise,Produce,49
2024-05-09,Mayonnaise,Produce,58
2024-05-10,Mayonnaise,Produce,28
2024-05-11,Mayonnaise,Produce,16
2024-05-12,Mayonnaise,Produce,23
2024-05-13,Mayonnaise,Produce,38
2024-05-14,Mayonnaise,Produce,27
2024-05-15,Mayonnaise,Produce,30
2024-05-16,Mayonnaise,Produce,64
2024-05-17,Mayonnaise,Produce,22
2024-05-18,Mayonnaise,Produce,22
2024-05-19,Mayonnaise,Produce,63
2024-05-20,Mayonnaise,Produce,24
2024-05-21,Mayonnaise,Produce,50
2024-05-22,Mayonnaise,Produce,30
2024-05-23,Mayonnaise,Produce,7
2024-05-24,Mayonnaise,Produce,58
2024-05-25,Mayonnaise,Produce,32
2024-05-26,Mayonnaise,Produce,35
2024-05-27,Mayonnaise,Produce,22
2024-05-28,Mayonnaise,Produce,26
2024-05-29,Mayonnaise,Produce,37
2024-05-30,Mayonnaise,Produce,36
2024-05-31,Mayonnaise,Produce,46
2024-06-01,Mayonnaise,Produce,10
2024-06-02,Mayonnaise,Produce,5
2024-06-03,Mayonnaise,Produce,61
2024-06-04,Mayonnaise,Produce,12
2024-06-05,Mayonnaise,Produce,20
2024-06-06,Mayonnaise,Produce,10
2024-06-07,Mayonnaise,Produce,26
2024-06-08,Mayonnaise,Produce,12
2024-06-09,Mayonnaise,Produce,8
2024-06-10,Mayonnaise,Produce,20
2024-06-11,Mayonnaise,Produce,47
2024-06-12,Mayonnaise,Produce,8
2024-06-13,Mayonnaise,Produce,4
2024-06-14,Mayonnaise,Produce,65
2024-06-15,Mayonnaise,Produce,37
2024-06-16,Mayonnaise,Produce,52
2024-06-17,Mayonnaise,Produce,8
2024-06-18,Mayonnaise,Produce,33
2024-06-19,Mayonnaise,Produce,35
2024-06-20,Mayonnaise,Produce,25
2024-06-21,Mayonnaise,Produce,63
2024-06-22,Mayonnaise,Produce,40
2024-06-23,Mayonnaise,Produce,62
2024-06-24,Mayonnaise,Produce,28
2024-06-25,Mayonnaise,Produce,53
2024-06-26,Mayonnaise,Produce,51
2024-06-27,Mayonnaise,Produce,67
2024-06-28,Mayonnaise,Produce,66
2024-06-29,Mayonnaise,Produce,57
2024-06-30,Mayonnaise,Produce,7
2024-07-01,Mayonnaise,Produce,23
2024-07-02,Mayonnaise,Produce,44
2024-07-03,Mayonnaise,Produce,62
2024-07-04,Mayonnaise,Produce,8
2024-07-05,Mayonnaise,Produce,13
2024-07-06,Mayonnaise,Produce,30
2024-07-07,Mayonnaise,Produce,20
2024-07-08,Mayonnaise,Produce,28
2024-07-09,Mayonnaise,Produce,19
2024-07-10,Mayonnaise,Produce,2
2024-07-11,Mayonnaise,Produce,45
2024-07-12,Mayonnaise,Produce,45
2024-07-13,Mayonnaise,Produce,62
2024-07-14,Mayonnaise,Produce,52
2024-07-15,Mayonnaise,Produce,52
2024-07-16,Mayonnaise,Produce,45
2024-07-17,Mayonnaise,Produce,12
2024-07-18,Mayonnaise,Produce,32
2024-07-19,Mayonnaise,Produce,17
2024-07-20,Mayonnaise,Produce,56
2024-07-21,Mayonnaise,Produce,21
2024-07-22,Mayonnaise,Produce,33
2024-07-23,Mayonnaise,Produce,55
2024-07-24,Mayonnaise,Produce,3
2024-07-25,Mayonnaise,Produce,55
2024-07-26,Mayonnaise,Produce,18
2024-07-27,Mayonnaise,Produce,10
2024-07-28,Mayonnaise,Produce,32
2024-07-29,Mayonnaise,Produce,32
2024-07-30,Mayonnaise,Produce,39
2024-07-31,Mayonnaise,Produce,9
2024-08-01,Mayonnaise,Produce,12
2024-08-02,Mayonnaise,Produce,6
2024-08-03,Mayonnaise,Produce,58
2024-08-04,Mayonnaise,Produce,44
2024-08-05,Mayonnaise,Produce,56
2024-08-06,Mayonnaise,Produce,8
2024-08-07,Mayonnaise,Produce,58
2024-08-08,Mayonnaise,Produce,60
2024-08-09,Mayonnaise,Produce,4
2024-08-10,Mayonnaise,Produce,21
2024-08-11,Mayonnaise,Produce,8
2024-08-12,Mayonnaise,Produce,56
2024-08-13,Mayonnaise,Produce,35
2024-08-14,Mayonnaise,Produce,21
2024-08-15,Mayonnaise,Produce,26
2024-08-16,Mayonnaise,Produce,50
2024-08-17,Mayonnaise,Produce,6
2024-08-18,Mayonnaise,Produce,5
2024-08-19,Mayonnaise,Produce,26
2024-08-20,Mayonnaise,Produce,27
2024-08-21,Mayonnaise,Produce,56
2024-08-22,Mayonnaise,Produce,63
2024-08-23,Mayonnaise,Produce,60
2024-08-24,Mayonnaise,Produce,37
2024-08-25,Mayonnaise,Produce,21
2024-08-26,Mayonnaise,Produce,53
2024-08-27,Mayonnaise,Produce,53
2024-08-28,Mayonnaise,Produce,33
2024-08-29,Mayonnaise,Produce,2
2024-08-30,Mayonnaise,Produce,46
2024-08-31,Mayonnaise,Produce,55
2024-09-01,Mayonnaise,Produce,53
2024-09-02,Mayonnaise,Produce,50
2024-09-03,Mayonnaise,Produce,43
2024-09-04,Mayonnaise,Produce,20
2024-09-05,Mayonnaise,Produce,22
2024-09-06,Mayonnaise,Produce,53
2024-09-07,Mayonnaise,Produce,35
2024-09-08,Mayonnaise,Produce,45
2024-09-09,Mayonnaise,Produce,5
2024-09-10,Mayonnaise,Produce,4
2024-09-11,Mayonnaise,Produce,15
2024-09-12,Mayonnaise,Produce,45
2024-09-13,Mayonnaise,Produce,47
2024-09-14,Mayonnaise,Produce,12
2024-09-15,Mayonnaise,Produce,38
2024-09-16,Mayonnaise,Produce,39
2024-09-17,Mayonnaise,Produce,45
2024-09-18,Mayonnaise,Produce,50
2024-09-19,Mayonnaise,Produce,35
2024-09-20,Mayonnaise,Produce,61
2024-09-21,Mayonnaise,Produce,5
2024-09-22,Mayonnaise,Produce,45
2024-09-23,Mayonnaise,Produce,38
2024-09-24,Mayonnaise,Produce,30
2024-09-25,Mayonnaise,Produce,13
2024-09-26,Mayonnaise,Produce,15
2024-09-27,Mayonnaise,Produce,38
2024-09-28,Mayonnaise,Produce,48
2024-09-29,Mayonnaise,Produce,4
2024-09-30,Mayonnaise,Produce,8
2024-10-01,Mayonnaise,Produce,12
2024-10-02,Mayonnaise,Produce,19
2024-10-03,Mayonnaise,Produce,64
2024-10-04,Mayonnaise,Produce,4
2024-10-05,Mayonnaise,Produce,2
2024-10-06,Mayonnaise,Produce,64
2024-10-07,Mayonnaise,Produce,3
2024-10-08,Mayonnaise,Produce,9
2024-10-09,Mayonnaise,Produce,21
2024-10-10,Mayonnaise,Produce,56
2024-10-11,Mayonnaise,Produce,65
2023-10-13,Rice,Produce,66
2023-10-14,Rice,Produce,62
2023-10-15,Rice,Produce,73
2023-10-16,Rice,Produce,59
2023-10-17,Rice,Produce,79
