Date,Product Name,Category,Quantity Sold
2023-12-05,Oatmeal,Condiments,2
2023-12-06,Oatmeal,Condiments,8
2023-12-07,Oatmeal,Condiments,6
2023-12-08,Oatmeal,Condiments,15
2023-12-09,Oatmeal,Condiments,3
2023-12-10,Oatmeal,Condiments,4
2023-12-11,Oatmeal,Condiments,12
2023-12-12,Oatmeal,Condiments,13
2023-12-13,Oatmeal,Condiments,2
2023-12-14,Oatmeal,Condiments,4
2023-12-15,Oatmeal,Condiments,9
2023-12-16,Oatmeal,Condiments,4
2023-12-17,Oatmeal,Condiments,13
2023-12-18,Oatmeal,Condiments,8
2023-12-19,Oatmeal,Condiments,3
2023-12-20,Oatmeal,Condiments,13
2023-12-21,Oatmeal,Condiments,15
2023-12-22,Oatmeal,Condiments,5
2023-12-23,Oatmeal,Condiments,2
2023-12-24,Oatmeal,Condiments,14
2023-12-25,Oatmeal,Condiments,9
2023-12-26,Oatmeal,Condiments,9
2023-12-27,Oatmeal,Condiments,14
2023-12-28,Oatmeal,Condiments,10
2023-12-29,Oatmeal,Condiments,7
2023-12-30,Oatmeal,Condiments,2
2023-12-31,Oatmeal,Condiments,4
2024-01-01,Oatmeal,Condiments,15
2024-01-02,Oatmeal,Condiments,6
2024-01-03,Oatmeal,Condiments,9
2024-01-04,Oatmeal,Condiments,13
2024-01-05,Oatmeal,Condiments,6
2024-01-06,Oatmeal,Condiments,4
2024-01-07,Oatmeal,Condiments,1
2024-01-08,Oatmeal,Condiments,15
2024-01-09,Oatmeal,Condiments,7
2024-01-10,Oatmeal,Condiments,7
2024-01-11,Oatmeal,Condiments,6
2024-01-12,Oatmeal,Condiments,3
2024-01-13,Oatmeal,Condiments,5
2024-01-14,Oatmeal,Condiments,7
2024-01-15,Oatmeal,Condiments,6
2024-01-16,Oatmeal,Condiments,7
2024-01-17,Oatmeal,Condiments,5
2024-01-18,Oatmeal,Condiments,12
2024-01-19,Oatmeal,Condiments,1
2024-01-20,Oatmeal,Condiments,10
2024-01-21,Oatmeal,Condiments,11
2024-01-22,Oatmeal,Condiments,5
2024-01-23,Oatmeal,Condiments,2
2024-01-24,Oatmeal,Condiments,10
2024-01-25,Oatmeal,Condiments,10
2024-01-26,Oatmeal,Condiments,2
2024-01-27,Oatmeal,Condiments,4
2024-01-28,Oatmeal,Condiments,14
2024-01-29,Oatmeal,Condiments,6
2024-01-30,Oatmeal,Condiments,5
2024-01-31,Oatmeal,Condiments,7
2024-02-01,Oatmeal,Condiments,10
2024-02-02,Oatmeal,Condiments,15
2024-02-03,Oatmeal,Condiments,8
2024-02-04,Oatmeal,Condiments,10
2024-02-05,Oatmeal,Condiments,1
2024-02-06,Oatmeal,Condiments,13
2024-02-07,Oatmeal,Condiments,15
2024-02-08,Oatmeal,Condiments,8
2024-02-09,Oatmeal,Condiments,14
2024-02-10,Oatmeal,Condiments,3
2024-02-11,Oatmeal,Condiments,10
2024-02-12,Oatmeal,Condiments,12
2024-02-13,Oatmeal,Condiments,14
2024-02-14,Oatmeal,Condiments,10
2024-02-15,Oatmeal,Condiments,2
2024-02-16,Oatmeal,Condiments,14
2024-02-17,Oatmeal,Condiments,2
2024-02-18,Oatmeal,Condiments,5
2024-02-19,Oatmeal,Condiments,13
2024-02-20,Oatmeal,Condiments,2
2024-02-21,Oatmeal,Condiments,4
2024-02-22,Oatmeal,Condiments,3
2024-02-23,Oatmeal,Condiments,15
2024-02-24,Oatmeal,Condiments,8
2024-02-25,Oatmeal,Condiments,9
2024-02-26,Oatmeal,Condiments,11
2024-02-27,Oatmeal,Condiments,14
2024-02-28,Oatmeal,Condiments,12
2024-02-29,Oatmeal,Condiments,14
2024-03-01,Oatmeal,Condiments,14
2024-03-02,Oatmeal,Condiments,14
2024-03-03,Oatmeal,Condiments,6
2024-03-04,Oatmeal,Condiments,4
2024-03-05,Oatmeal,Condiments,11
2024-03-06,Oatmeal,Condiments,11
2024-03-07,Oatmeal,Condiments,14
2024-03-08,Oatmeal,Condiments,2
2024-03-09,Oatmeal,Condiments,11
2024-03-10,Oatmeal,Condiments,8
2024-03-11,Oatmeal,Condiments,15
2024-03-12,Oatmeal,Condiments,14
2024-03-13,Oatmeal,Condiments,3
2024-03-14,Oatmeal,Condiments,2
2024-03-15,Oatmeal,Condiments,4
2024-03-16,Oatmeal,Condiments,13
2024-03-17,Oatmeal,Condiments,2
2024-03-18,Oatmeal,Condiments,3
2024-03-19,Oatmeal,Condiments,9
2024-03-20,Oatmeal,Condiments,7
2024-03-21,Oatmeal,Condiments,11
2024-03-22,Oatmeal,Condiments,15
2024-03-23,Oatmeal,Condiments,1
2024-03-24,Oatmeal,Condiments,10
2024-03-25,Oatmeal,Condiments,5
2024-03-26,Oatmeal,Condiments,5
2024-03-27,Oatmeal,Condiments,9
2024-03-28,Oatmeal,Condiments,12
2024-03-29,Oatmeal,Condiments,1
2024-03-30,Oatmeal,Condiments,1
2024-03-31,Oatmeal,Condiments,14
2024-04-01,Oatmeal,Condiments,10
2024-04-02,Oatmeal,Condiments,7
2024-04-03,Oatmeal,Condiments,7
2024-04-04,Oatmeal,Condiments,11
2024-04-05,Oatmeal,Condiments,15
2024-04-06,Oatmeal,Condiments,8
2024-04-07,Oatmeal,Condiments,4
2024-04-08,Oatmeal,Condiments,14
2024-04-09,Oatmeal,Condiments,7
2024-04-10,Oatmeal,Condiments,6
2024-04-11,Oatmeal,Condiments,15
2024-04-12,Oatmeal,Condiments,1
2024-04-13,Oatmeal,Condiments,2
2024-04-14,Oatmeal,Condiments,8
2024-04-15,Oatmeal,Condiments,6
2024-04-16,Oatmeal,Condiments,7
2024-04-17,Oatmeal,Condiments,8
2024-04-18,Oatmeal,Condiments,12
2024-04-19,Oatmeal,Condiments,15
2024-04-20,Oatmeal,Condiments,5
2024-04-21,Oatmeal,Condiments,5
2024-04-22,Oatmeal,Condiments,2
2024-04-23,Oatmeal,Condiments,4
2024-04-24,Oatmeal,Condiments,11
2024-04-25,Oatmeal,Condiments,2
2024-04-26,Oatmeal,Condiments,7
2024-04-27,Oatmeal,Condiments,14
2024-04-28,Oatmeal,Condiments,14
2024-04-29,Oatmeal,Condiments,15
2024-04-30,Oatmeal,Condiments,11
2024-05-01,Oatmeal,Condiments,9
2024-05-02,Oatmeal,Condiments,11
2024-05-03,Oatmeal,Condiments,2
2024-05-04,Oatmeal,Condiments,4
2024-05-05,Oatmeal,Condiments,11
2024-05-06,Oatmeal,Condiments,15
2024-05-07,Oatmeal,Condiments,8
2024-05-08,Oatmeal,Condiments,9
2024-05-09,Oatmeal,Condiments,4
2024-05-10,Oatmeal,Condiments,8
2024-05-11,Oatmeal,Condiments,7
2024-05-12,Oatmeal,Condiments,13
2024-05-13,Oatmeal,Condiments,5
2024-05-14,Oatmeal,Condiments,4
2024-05-15,Oatmeal,Condiments,6
2024-05-16,Oatmeal,Condiments,6
2024-05-17,Oatmeal,Condiments,2
2024-05-18,Oatmeal,Condiments,3
2024-05-19,Oatmeal,Condiments,11
2024-05-20,Oatmeal,Condiments,6
2024-05-21,Oatmeal,Condiments,4
2024-05-22,Oatmeal,Condiments,3
2024-05-23,Oatmeal,Condiments,13
2024-05-24,Oatmeal,Condiments,4
2024-05-25,Oatmeal,Condiments,6
2024-05-26,Oatmeal,Condiments,15
2024-05-27,Oatmeal,Condiments,3
2024-05-28,Oatmeal,Condiments,1
2024-05-29,Oatmeal,Condiments,14
2024-05-30,Oatmeal,Condiments,6
2024-05-31,Oatmeal,Condiments,15
2024-06-01,Oatmeal,Condiments,2
2024-06-02,Oatmeal,Condiments,9
2024-06-03,Oatmeal,Condiments,6
2024-06-04,Oatmeal,Condiments,1
2024-06-05,Oatmeal,Condiments,11
2024-06-06,Oatmeal,Condiments,4
2024-06-07,Oatmeal,Condiments,5
2024-06-08,Oatmeal,Condiments,12
2024-06-09,Oatmeal,Condiments,8
2024-06-10,Oatmeal,Condiments,3
2024-06-11,Oatmeal,Condiments,11
2024-06-12,Oatmeal,Condiments,13
2024-06-13,Oatmeal,Condiments,9
2024-06-14,Oatmeal,Condiments,9
2024-06-15,Oatmeal,Condiments,15
2024-06-16,Oatmeal,Condiments,12
2024-06-17,Oatmeal,Condiments,10
2024-06-18,Oatmeal,Condiments,11
2024-06-19,Oatmeal,Condiments,5
2024-06-20,Oatmeal,Condiments,4
2024-06-21,Oatmeal,Condiments,7
2024-06-22,Oatmeal,Condiments,13
2024-06-23,Oatmeal,Condiments,9
2024-06-24,Oatmeal,Condiments,6
2024-06-25,Oatmeal,Condiments,7
2024-06-26,Oatmeal,Condiments,1
2024-06-27,Oatmeal,Condiments,4
2024-06-28,Oatmeal,Condiments,15
2024-06-29,Oatmeal,Condiments,2
2024-06-30,Oatmeal,Condiments,1
2024-07-01,Oatmeal,Condiments,13
2024-07-02,Oatmeal,Condiments,11
2024-07-03,Oatmeal,Condiments,7
2024-07-04,Oatmeal,Condiments,11
2024-07-05,Oatmeal,Condiments,10
2024-07-06,Oatmeal,Condiments,4
2024-07-07,Oatmeal,Condiments,2
2024-07-08,Oatmeal,Condiments,5
2024-07-09,Oatmeal,Condiments,7
2024-07-10,Oatmeal,Condiments,2
2024-07-11,Oatmeal,Condiments,7
2024-07-12,Oatmeal,Condiments,3
2024-07-13,Oatmeal,Condiments,14
2024-07-14,Oatmeal,Condiments,8
2024-07-15,Oatmeal,Condiments,7
2024-07-16,Oatmeal,Condiments,1
2024-07-17,Oatmeal,Condiments,9
2024-07-18,Oatmeal,Condiments,15
2024-07-19,Oatmeal,Condiments,6
2024-07-20,Oatmeal,Condiments,12
2024-07-21,Oatmeal,Condiments,15
2024-07-22,Oatmeal,Condiments,13
2024-07-23,Oatmeal,Condiments,4
2024-07-24,Oatmeal,Condiments,15
2024-07-25,Oatmeal,Condiments,6
2024-07-26,Oatmeal,Condiments,2
2024-07-27,Oatmeal,Condiments,2
2024-07-28,Oatmeal,Condiments,8
2024-07-29,Oatmeal,Condiments,10
2024-07-30,Oatmeal,Condiments,5
2024-07-31,Oatmeal,Condiments,7
2024-08-01,Oatmeal,Condiments,1
2024-08-02,Oatmeal,Condiments,6
2024-08-03,Oatmeal,Condiments,11
2024-08-04,Oatmeal,Condiments,11
2024-08-05,Oatmeal,Condiments,10
2024-08-06,Oatmeal,Condiments,7
2024-08-07,Oatmeal,Condiments,10
2024-08-08,Oatmeal,Condiments,7
2024-08-09,Oatmeal,Condiments,10
2024-08-10,Oatmeal,Condiments,13
2024-08-11,Oatmeal,Condiments,3
2024-08-12,Oatmeal,Condiments,12
2024-08-13,Oatmeal,Condiments,9
2024-08-14,Oatmeal,Condiments,12
2024-08-15,Oatmeal,Condiments,9
2024-08-16,Oatmeal,Condiments,5
2024-08-17,Oatmeal,Condiments,9
2024-08-18,Oatmeal,Condiments,13
2024-08-19,Oatmeal,Condiments,11
2024-08-20,Oatmeal,Condiments,7
2024-08-21,Oatmeal,Condiments,7
2024-08-22,Oatmeal,Condiments,9
2024-08-23,Oatmeal,Condiments,2
2024-08-24,Oatmeal,Condiments,10
2024-08-25,Oatmeal,Condiments,15
2024-08-26,Oatmeal,Condiments,5
2024-08-27,Oatmeal,Condiments,8
2024-08-28,Oatmeal,Condiments,8
2024-08-29,Oatmeal,Condiments,3
2024-08-30,Oatmeal,Condiments,5
2024-08-31,Oatmeal,Condiments,12
2024-09-01,Oatmeal,Condiments,4
2024-09-02,Oatmeal,Condiments,4
2024-09-03,Oatmeal,Condiments,2
2024-09-04,Oatmeal,Condiments,6
2024-09-05,Oatmeal,Condiments,12
2024-09-06,Oatmeal,Condiments,1
2024-09-07,Oatmeal,Condiments,8
2024-09-08,Oatmeal,Condiments,12
2024-09-09,Oatmeal,Condiments,10
2024-09-10,Oatmeal,Condiments,9
2024-09-11,Oatmeal,Condiments,11
2024-09-12,Oatmeal,Condiments,5
2024-09-13,Oatmeal,Condiments,13
2024-09-14,Oatmeal,Condiments,6
2024-09-15,Oatmeal,Condiments,1
2024-09-16,Oatmeal,Condiments,6
2024-09-17,Oatmeal,Condiments,1
2024-09-18,Oatmeal,Condiments,14
2024-09-19,Oatmeal,Condiments,5
2024-09-20,Oatmeal,Condiments,13
2024-09-21,Oatmeal,Condiments,9
2024-09-22,Oatmeal,Condiments,5
2024-09-23,Oatmeal,Condiments,15
2024-09-24,Oatmeal,Condiments,15
2024-09-25,Oatmeal,Condiments,14
2024-09-26,Oatmeal,Condiments,3
2024-09-27,Oatmeal,Condiments,12
2024-09-28,Oatmeal,Condiments,15
2024-09-29,Oatmeal,Condiments,14
2024-09-30,Oatmeal,Condiments,4
2024-10-01,Oatmeal,Condiments,3
2024-10-02,Oatmeal,Condiments,4
2024-10-03,Oatmeal,Condiments,12
2024-10-04,Oatmeal,Condiments,12
2024-10-05,Oatmeal,Condiments,10
2024-10-06,Oatmeal,Condiments,15
2024-10-07,Oatmeal,Condiments,14
2024-10-08,Oatmeal,Condiments,6
2024-10-09,Oatmeal,Condiments,3
2024-10-10,Oatmeal,Condiments,14
2024-10-11,Oatmeal,Condiments,5
2023-10-13,Broccoli,Condiments,23
2023-10-14,Broccoli,Condiments,17
2023-10-15,Broccoli,Condiments,19
2023-10-16,Broccoli,Condiments,22
2023-10-17,Broccoli,Condiments,18
2023-10-18,Broccoli,Condiments,24
2023-10-19,Broccoli,Condiments,23
2023-10-20,Broccoli,Condiments,12
2023-10-21,Broccoli,Condiments,18
2023-10-22,Broccoli,Condiments,5
2023-10-23,Broccoli,Condiments,13
2023-10-24,Broccoli,Condiments,4
2023-10-25,Broccoli,Condiments,18
2023-10-26,Broccoli,Condiments,20
2023-10-27,Broccoli,Condiments,9
2023-10-28,Broccoli,Condiments,2
2023-10-29,Broccoli,Condiments,10
2023-10-30,Broccoli,Condiments,13
2023-10-31,Broccoli,Condiments,6
2023-11-01,Broccoli,Condiments,20
2023-11-02,Broccoli,Condiments,8
2023-11-03,Broccoli,Condiments,13
2023-11-04,Broccoli,Condiments,4
2023-11-05,Broccoli,Condiments,25
2023-11-06,Broccoli,Condiments,19
2023-11-07,Broccoli,Condiments,7
2023-11-08,Broccoli,Condiments,15
2023-11-09,Broccoli,Condiments,5
2023-11-10,Broccoli,Condiments,17
2023-11-11,Broccoli,Condiments,19
2023-11-12,Broccoli,Condiments,25
2023-11-13,Broccoli,Condiments,25
2023-11-14,Broccoli,Condiments,21
2023-11-15,Broccoli,Condiments,5
2023-11-16,Broccoli,Condiments,11
2023-11-17,Broccoli,Condiments,4
2023-11-18,Broccoli,Condiments,14
2023-11-19,Broccoli,Condiments,4
2023-11-20,Broccoli,Condiments,4
2023-11-21,Broccoli,Condiments,2
2023-11-22,Broccoli,Condiments,7
2023-11-23,Broccoli,Condiments,19
2023-11-24,Broccoli,Condiments,1
2023-11-25,Broccoli,Condiments,12
2023-11-26,Broccoli,Condiments,19
2023-11-27,Broccoli,Condiments,25
2023-11-28,Broccoli,Condiments,12
2023-11-29,Broccoli,Condiments,9
2023-11-30,Broccoli,Condiments,7
2023-12-01,Broccoli,Condiments,1
2023-12-02,Broccoli,Condiments,6
2023-12-03,Broccoli,Condiments,10
2023-12-04,Broccoli,Condiments,1
2023-12-05,Broccoli,Condiments,18
2023-12-06,Broccoli,Condiments,3
2023-12-07,Broccoli,Condiments,11
2023-12-08,Broccoli,Condiments,14
2023-12-09,Broccoli,Condiments,6
2023-12-10,Broccoli,Condiments,11
2023-12-11,Broccoli,Condiments,7
2023-12-12,Broccoli,Condiments,8
2023-12-13,Broccoli,Condiments,25
2023-12-14,Broccoli,Condiments,23
2023-12-15,Broccoli,Condiments,22
2023-12-16,Broccoli,Condiments,5
2023-12-17,Broccoli,Condiments,18
2023-12-18,Broccoli,Condiments,15
2023-12-19,Broccoli,Condiments,24
2023-12-20,Broccoli,Condiments,21
2023-12-21,Broccoli,Condiments,18
2023-12-22,Broccoli,Condiments,3
2023-12-23,Broccoli,Condiments,10
2023-12-24,Broccoli,Condiments,15
2023-12-25,Broccoli,Condiments,23
2023-12-26,Broccoli,Condiments,8
2023-12-27,Broccoli,Condiments,21
2023-12-28,Broccoli,Condiments,8
2023-12-29,Broccoli,Condiments,14
2023-12-30,Broccoli,Condiments,10
2023-12-31,Broccoli,Condiments,13
2024-01-01,Broccoli,Condiments,10
2024-01-02,Broccoli,Condiments,6
2024-01-03,Broccoli,Condiments,18
2024-01-04,Broccoli,Condiments,16
2024-01-05,Broccoli,Condiments,18
2024-01-06,Broccoli,Condiments,24
2024-01-07,Broccoli,Condiments,20
2024-01-08,Broccoli,Condiments,24
2024-01-09,Broccoli,Condiments,25
2024-01-10,Broccoli,Condiments,6
2024-01-11,Broccoli,Condiments,9
2024-01-12,Broccoli,Condiments,16
2024-01-13,Broccoli,Condiments,6
2024-01-14,Broccoli,Condiments,11
2024-01-15,Broccoli,Condiments,3
2024-01-16,Broccoli,Condiments,8
2024-01-17,Broccoli,Condiments,1
2024-01-18,Broccoli,Condiments,22
2024-01-19,Broccoli,Condiments,15
2024-01-20,Broccoli,Condiments,15
2024-01-21,Broccoli,Condiments,19
2024-01-22,Broccoli,Condiments,10
2024-01-23,Broccoli,Condiments,19
2024-01-24,Broccoli,Condiments,9
2024-01-25,Broccoli,Condiments,7
2024-01-26,Broccoli,Condiments,14
2024-01-27,Broccoli,Condiments,2
2024-01-28,Broccoli,Condiments,22
2024-01-29,Broccoli,Condiments,13
2024-01-30,Broccoli,Condiments,20
2024-01-31,Broccoli,Condiments,23
2024-02-01,Broccoli,Condiments,4
2024-02-02,Broccoli,Condiments,7
2024-02-03,Broccoli,Condiments,22
2024-02-04,Broccoli,Condiments,8
2024-02-05,Broccoli,Condiments,23
2024-02-06,Broccoli,Condiments,16
2024-02-07,Broccoli,Condiments,25
2024-02-08,Broccoli,Condiments,20
2024-02-09,Broccoli,Condiments,9
2024-02-10,Broccoli,Condiments,21
2024-02-11,Broccoli,Condiments,11
2024-02-12,Broccoli,Condiments,25
2024-02-13,Broccoli,Condiments,14
2024-02-14,Broccoli,Condiments,4
2024-02-15,Broccoli,Condiments,19
2024-02-16,Broccoli,Condiments,15
2024-02-17,Broccoli,Condiments,14
2024-02-18,Broccoli,Condiments,23
2024-02-19,Broccoli,Condiments,16
2024-02-20,Broccoli,Condiments,20
2024-02-21,Broccoli,Condiments,21
2024-02-22,Broccoli,Condiments,3
2024-02-23,Broccoli,Condiments,6
2024-02-24,Broccoli,Condiments,4
2024-02-25,Broccoli,Condiments,1
2024-02-26,Broccoli,Condiments,18
2024-02-27,Broccoli,Condiments,8
2024-02-28,Broccoli,Condiments,16
2024-02-29,Broccoli,Condiments,20
2024-03-01,Broccoli,Condiments,16
2024-03-02,Broccoli,Condiments,15
2024-03-03,Broccoli,Condiments,2
2024-03-04,Broccoli,Condiments,12
2024-03-05,Broccoli,Condiments,4
2024-03-06,Broccoli,Condiments,23
2024-03-07,Broccoli,Condiments,11
2024-03-08,Broccoli,Condiments,2
2024-03-09,Broccoli,Condiments,6
2024-03-10,Broccoli,Condiments,17
2024-03-11,Broccoli,Condiments,19
2024-03-12,Broccoli,Condiments,9
2024-03-13,Broccoli,Condiments,5
2024-03-14,Broccoli,Condiments,14
2024-03-15,Broccoli,Condiments,16
2024-03-16,Broccoli,Condiments,24
2024-03-17,Broccoli,Condiments,1
2024-03-18,Broccoli,Condiments,20
2024-03-19,Broccoli,Condiments,3
2024-03-20,Broccoli,Condiments,10
2024-03-21,Broccoli,Condiments,25
2024-03-22,Broccoli,Condiments,15
2024-03-23,Broccoli,Condiments,23
2024-03-24,Broccoli,Condiments,3
2024-03-25,Broccoli,Condiments,1
2024-03-26,Broccoli,Condiments,13
2024-03-27,Broccoli,Condiments,15
2024-03-28,Broccoli,Condiments,21
2024-03-29,Broccoli,Condiments,10
2024-03-30,Broccoli,Condiments,3
2024-03-31,Broccoli,Condiments,18
2024-04-01,Broccoli,Condiments,19
2024-04-02,Broccoli,Condiments,21
2024-04-03,Broccoli,Condiments,5
2024-04-04,Broccoli,Condiments,10
2024-04-05,Broccoli,Condiments,24
2024-04-06,Broccoli,Condiments,16
2024-04-07,Broccoli,Condiments,20
2024-04-08,Broccoli,Condiments,18
2024-04-09,Broccoli,Condiments,8
2024-04-10,Broccoli,Condiments,13
2024-04-11,Broccoli,Condiments,8
2024-04-12,Broccoli,Condiments,13
2024-04-13,Broccoli,Condiments,24
2024-04-14,Broccoli,Condiments,12
2024-04-15,Broccoli,Condiments,13
2024-04-16,Broccoli,Condiments,17
2024-04-17,Broccoli,Condiments,15
2024-04-18,Broccoli,Condiments,9
2024-04-19,Broccoli,Condiments,20
2024-04-20,Broccoli,Condiments,4
2024-04-21,Broccoli,Condiments,24
2024-04-22,Broccoli,Condiments,12
2024-04-23,Broccoli,Condiments,24
2024-04-24,Broccoli,Condiments,22
2024-04-25,Broccoli,Condiments,4
2024-04-26,Broccoli,Condiments,13
2024-04-27,Broccoli,Condiments,3
2024-04-28,Broccoli,Condiments,5
2024-04-29,Broccoli,Condiments,13
2024-04-30,Broccoli,Condiments,14
2024-05-01,Broccoli,Condiments,8
2024-05-02,Broccoli,Condiments,23
2024-05-03,Broccoli,Condiments,11
2024-05-04,Broccoli,Condiments,8
2024-05-05,Broccoli,Condiments,12
2024-05-06,Broccoli,Condiments,11
2024-05-07,Broccoli,Condiments,17
2024-05-08,Broccoli,Condiments,13
2024-05-09,Broccoli,Condiments,4
2024-05-10,Broccoli,Condiments,13
2024-05-11,Broccoli,Condiments,9
2024-05-12,Broccoli,Condiments,22
2024-05-13,Broccoli,Condiments,14
2024-05-14,Broccoli,Condiments,12
2024-05-15,Broccoli,Condiments,24
2024-05-16,Broccoli,Condiments,13
2024-05-17,Broccoli,Condiments,8
2024-05-18,Broccoli,Condiments,5
2024-05-19,Broccoli,Condiments,11
2024-05-20,Broccoli,Condiments,24
2024-05-21,Broccoli,Condiments,20
2024-05-22,Broccoli,Condiments,6
2024-05-23,Broccoli,Condiments,7
2024-05-24,Broccoli,Condiments,22
2024-05-25,Broccoli,Condiments,22
2024-05-26,Broccoli,Condiments,24
2024-05-27,Broccoli,Condiments,15
2024-05-28,Broccoli,Condiments,5
2024-05-29,Broccoli,Condiments,24
2024-05-30,Broccoli,Condiments,9
2024-05-31,Broccoli,Condiments,20
2024-06-01,Broccoli,Condiments,19
2024-06-02,Broccoli,Condiments,5
2024-06-03,Broccoli,Condiments,13
2024-06-04,Broccoli,Condiments,12
2024-06-05,Broccoli,Condiments,5
2024-06-06,Broccoli,Condiments,7
2024-06-07,Broccoli,Condiments,3
2024-06-08,Broccoli,Condiments,13
2024-06-09,Broccoli,Condiments,11
2024-06-10,Broccoli,Condiments,10
2024-06-11,Broccoli,Condiments,9
2024-06-12,Broccoli,Condiments,6
2024-06-13,Broccoli,Condiments,14
2024-06-14,Broccoli,Condiments,10
2024-06-15,Broccoli,Condiments,25
2024-06-16,Broccoli,Condiments,17
2024-06-17,Broccoli,Condiments,2
2024-06-18,Broccoli,Condiments,2
2024-06-19,Broccoli,Condiments,24
2024-06-20,Broccoli,Condiments,4
2024-06-21,Broccoli,Condiments,7
2024-06-22,Broccoli,Condiments,20
2024-06-23,Broccoli,Condiments,4
2024-06-24,Broccoli,Condiments,8
2024-06-25,Broccoli,Condiments,14
2024-06-26,Broccoli,Condiments,20
2024-06-27,Broccoli,Condiments,3
2024-06-28,Broccoli,Condiments,11
2024-06-29,Broccoli,Condiments,25
2024-06-30,Broccoli,Condiments,3
2024-07-01,Broccoli,Condiments,5
2024-07-02,Broccoli,Condiments,16
2024-07-03,Broccoli,Condiments,11
2024-07-04,Broccoli,Condiments,1
2024-07-05,Broccoli,Condiments,9
2024-07-06,Broccoli,Condiments,22
2024-07-07,Broccoli,Condiments,5
2024-07-08,Broccoli,Condiments,20
2024-07-09,Broccoli,Condiments,24
2024-07-10,Broccoli,Condiments,11
2024-07-11,Broccoli,Condiments,2
2024-07-12,Broccoli,Condiments,10
2024-07-13,Broccoli,Condiments,5
2024-07-14,Broccoli,Condiments,24
2024-07-15,Broccoli,Condiments,17
2024-07-16,Broccoli,Condiments,12
2024-07-17,Broccoli,Condiments,3
2024-07-18,Broccoli,Condiments,7
2024-07-19,Broccoli,Condiments,11
2024-07-20,Broccoli,Condiments,11
2024-07-21,Broccoli,Condiments,12
2024-07-22,Broccoli,Condiments,5
2024-07-23,Broccoli,Condiments,10
2024-07-24,Broccoli,Condiments,25
2024-07-25,Broccoli,Condiments,12
2024-07-26,Broccoli,Condiments,14
2024-07-27,Broccoli,Condiments,1
2024-07-28,Broccoli,Condiments,14
2024-07-29,Broccoli,Condiments,7
2024-07-30,Broccoli,Condiments,10
2024-07-31,Broccoli,Condiments,12
2024-08-01,Broccoli,Condiments,6
2024-08-02,Broccoli,Condiments,16
2024-08-03,Broccoli,Condiments,10
2024-08-04,Broccoli,Condiments,20
2024-08-05,Broccoli,Condiments,12
2024-08-06,Broccoli,Condiments,10
2024-08-07,Broccoli,Condiments,10
2024-08-08,Broccoli,Condiments,22
2024-08-09,Broccoli,Condiments,11
2024-08-10,Broccoli,Condiments,9
2024-08-11,Broccoli,Condiments,9
2024-08-12,Broccoli,Condiments,12
2024-08-13,Broccoli,Condiments,2
2024-08-14,Broccoli,Condiments,14
2024-08-15,Broccoli,Condiments,9
2024-08-16,Broccoli,Condiments,18
2024-08-17,Broccoli,Condiments,22
2024-08-18,Broccoli,Condiments,23
2024-08-19,Broccoli,Condiments,25
2024-08-20,Broccoli,Condiments,13
2024-08-21,Broccoli,Condiments,22
