Date,Product Name,Category,Quantity Sold
2024-02-21,Cucumbers,Bakery,33
2024-02-22,Cucumbers,Bakery,11
2024-02-23,Cucumbers,Bakery,51
2024-02-24,Cucumbers,Bakery,62
2024-02-25,Cucumbers,Bakery,90
2024-02-26,Cucumbers,Bakery,68
2024-02-27,Cucumbers,Bakery,34
2024-02-28,Cucumbers,Bakery,38
2024-02-29,Cucumbers,Bakery,59
2024-03-01,Cucumbers,Bakery,72
2024-03-02,Cucumbers,Bakery,43
2024-03-03,Cucumbers,Bakery,50
2024-03-04,Cucumbers,Bakery,30
2024-03-05,Cucumbers,Bakery,20
2024-03-06,Cucumbers,Bakery,80
2024-03-07,Cucumbers,Bakery,15
2024-03-08,Cucumbers,Bakery,4
2024-03-09,Cucumbers,Bakery,27
2024-03-10,Cucumbers,Bakery,36
2024-03-11,Cucumbers,Bakery,34
2024-03-12,Cucumbers,Bakery,83
2024-03-13,Cucumbers,Bakery,48
2024-03-14,Cucumbers,Bakery,58
2024-03-15,Cucumbers,Bakery,21
2024-03-16,Cucumbers,Bakery,42
2024-03-17,Cucumbers,Bakery,53
2024-03-18,Cucumbers,Bakery,21
2024-03-19,Cucumbers,Bakery,25
2024-03-20,Cucumbers,Bakery,81
2024-03-21,Cucumbers,Bakery,82
2024-03-22,Cucumbers,Bakery,61
2024-03-23,Cucumbers,Bakery,27
2024-03-24,Cucumbers,Bakery,4
2024-03-25,Cucumbers,Bakery,60
2024-03-26,Cucumbers,Bakery,95
2024-03-27,Cucumbers,Bakery,19
2024-03-28,Cucumbers,Bakery,17
2024-03-29,Cucumbers,Bakery,61
2024-03-30,Cucumbers,Bakery,34
2024-03-31,Cucumbers,Bakery,99
2024-04-01,Cucumbers,Bakery,51
2024-04-02,Cucumbers,Bakery,17
2024-04-03,Cucumbers,Bakery,84
2024-04-04,Cucumbers,Bakery,80
2024-04-05,Cucumbers,Bakery,69
2024-04-06,Cucumbers,Bakery,98
2024-04-07,Cucumbers,Bakery,39
2024-04-08,Cucumbers,Bakery,71
2024-04-09,Cucumbers,Bakery,73
2024-04-10,Cucumbers,Bakery,14
2024-04-11,Cucumbers,Bakery,16
2024-04-12,Cucumbers,Bakery,24
2024-04-13,Cucumbers,Bakery,50
2024-04-14,Cucumbers,Bakery,72
2024-04-15,Cucumbers,Bakery,26
2024-04-16,Cucumbers,Bakery,17
2024-04-17,Cucumbers,Bakery,26
2024-04-18,Cucumbers,Bakery,44
2024-04-19,Cucumbers,Bakery,43
2024-04-20,Cucumbers,Bakery,57
2024-04-21,Cucumbers,Bakery,3
2024-04-22,Cucumbers,Bakery,71
2024-04-23,Cucumbers,Bakery,69
2024-04-24,Cucumbers,Bakery,20
2024-04-25,Cucumbers,Bakery,40
2024-04-26,Cucumbers,Bakery,5
2024-04-27,Cucumbers,Bakery,62
2024-04-28,Cucumbers,Bakery,25
2024-04-29,Cucumbers,Bakery,9
2024-04-30,Cucumbers,Bakery,14
2024-05-01,Cucumbers,Bakery,11
2024-05-02,Cucumbers,Bakery,18
2024-05-03,Cucumbers,Bakery,85
2024-05-04,Cucumbers,Bakery,6
2024-05-05,Cucumbers,Bakery,3
2024-05-06,Cucumbers,Bakery,74
2024-05-07,Cucumbers,Bakery,21
2024-05-08,Cucumbers,Bakery,61
2024-05-09,Cucumbers,Bakery,73
2024-05-10,Cucumbers,Bakery,41
2024-05-11,Cucumbers,Bakery,60
2024-05-12,Cucumbers,Bakery,82
2024-05-13,Cucumbers,Bakery,34
2024-05-14,Cucumbers,Bakery,78
2024-05-15,Cucumbers,Bakery,67
2024-05-16,Cucumbers,Bakery,92
2024-05-17,Cucumbers,Bakery,78
2024-05-18,Cucumbers,Bakery,87
2024-05-19,Cucumbers,Bakery,76
2024-05-20,Cucumbers,Bakery,51
2024-05-21,Cucumbers,Bakery,81
2024-05-22,Cucumbers,Bakery,36
2024-05-23,Cucumbers,Bakery,35
2024-05-24,Cucumbers,Bakery,63
2024-05-25,Cucumbers,Bakery,59
2024-05-26,Cucumbers,Bakery,74
2024-05-27,Cucumbers,Bakery,14
2024-05-28,Cucumbers,Bakery,89
2024-05-29,Cucumbers,Bakery,83
2024-05-30,Cucumbers,Bakery,62
2024-05-31,Cucumbers,Bakery,21
2024-06-01,Cucumbers,Bakery,41
2024-06-02,Cucumbers,Bakery,60
2024-06-03,Cucumbers,Bakery,57
2024-06-04,Cucumbers,Bakery,94
2024-06-05,Cucumbers,Bakery,12
2024-06-06,Cucumbers,Bakery,57
2024-06-07,Cucumbers,Bakery,40
2024-06-08,Cucumbers,Bakery,10
2024-06-09,Cucumbers,Bakery,62
2024-06-10,Cucumbers,Bakery,13
2024-06-11,Cucumbers,Bakery,62
2024-06-12,Cucumbers,Bakery,67
2024-06-13,Cucumbers,Bakery,99
2024-06-14,Cucumbers,Bakery,42
2024-06-15,Cucumbers,Bakery,98
2024-06-16,Cucumbers,Bakery,65
2024-06-17,Cucumbers,Bakery,67
2024-06-18,Cucumbers,Bakery,46
2024-06-19,Cucumbers,Bakery,90
2024-06-20,Cucumbers,Bakery,94
2024-06-21,Cucumbers,Bakery,68
2024-06-22,Cucumbers,Bakery,37
2024-06-23,Cucumbers,Bakery,58
2024-06-24,Cucumbers,Bakery,72
2024-06-25,Cucumbers,Bakery,62
2024-06-26,Cucumbers,Bakery,47
2024-06-27,Cucumbers,Bakery,31
2024-06-28,Cucumbers,Bakery,30
2024-06-29,Cucumbers,Bakery,26
2024-06-30,Cucumbers,Bakery,59
2024-07-01,Cucumbers,Bakery,80
2024-07-02,Cucumbers,Bakery,86
2024-07-03,Cucumbers,Bakery,96
2024-07-04,Cucumbers,Bakery,13
2024-07-05,Cucumbers,Bakery,25
2024-07-06,Cucumbers,Bakery,56
2024-07-07,Cucumbers,Bakery,56
2024-07-08,Cucumbers,Bakery,54
2024-07-09,Cucumbers,Bakery,78
2024-07-10,Cucumbers,Bakery,65
2024-07-11,Cucumbers,Bakery,81
2024-07-12,Cucumbers,Bakery,53
2024-07-13,Cucumbers,Bakery,40
2024-07-14,Cucumbers,Bakery,80
2024-07-15,Cucumbers,Bakery,21
2024-07-16,Cucumbers,Bakery,27
2024-07-17,Cucumbers,Bakery,71
2024-07-18,Cucumbers,Bakery,63
2024-07-19,Cucumbers,Bakery,28
2024-07-20,Cucumbers,Bakery,95
2024-07-21,Cucumbers,Bakery,99
2024-07-22,Cucumbers,Bakery,97
2024-07-23,Cucumbers,Bakery,93
2024-07-24,Cucumbers,Bakery,44
2024-07-25,Cucumbers,Bakery,42
2024-07-26,Cucumbers,Bakery,39
2024-07-27,Cucumbers,Bakery,88
2024-07-28,Cucumbers,Bakery,58
2024-07-29,Cucumbers,Bakery,36
2024-07-30,Cucumbers,Bakery,53
2024-07-31,Cucumbers,Bakery,81
2024-08-01,Cucumbers,Bakery,70
2024-08-02,Cucumbers,Bakery,97
2024-08-03,Cucumbers,Bakery,56
2024-08-04,Cucumbers,Bakery,48
2024-08-05,Cucumbers,Bakery,44
2024-08-06,Cucumbers,Bakery,90
2024-08-07,Cucumbers,Bakery,44
2024-08-08,Cucumbers,Bakery,7
2024-08-09,Cucumbers,Bakery,37
2024-08-10,Cucumbers,Bakery,80
2024-08-11,Cucumbers,Bakery,66
2024-08-12,Cucumbers,Bakery,87
2024-08-13,Cucumbers,Bakery,41
2024-08-14,Cucumbers,Bakery,39
2024-08-15,Cucumbers,Bakery,96
2024-08-16,Cucumbers,Bakery,36
2024-08-17,Cucumbers,Bakery,93
2024-08-18,Cucumbers,Bakery,8
2024-08-19,Cucumbers,Bakery,43
2024-08-20,Cucumbers,Bakery,15
2024-08-21,Cucumbers,Bakery,78
2024-08-22,Cucumbers,Bakery,54
2024-08-23,Cucumbers,Bakery,6
2024-08-24,Cucumbers,Bakery,51
2024-08-25,Cucumbers,Bakery,13
2024-08-26,Cucumbers,Bakery,76
2024-08-27,Cucumbers,Bakery,27
2024-08-28,Cucumbers,Bakery,34
2024-08-29,Cucumbers,Bakery,51
2024-08-30,Cucumbers,Bakery,75
2024-08-31,Cucumbers,Bakery,28
2024-09-01,Cucumbers,Bakery,71
2024-09-02,Cucumbers,Bakery,99
2024-09-03,Cucumbers,Bakery,35
2024-09-04,Cucumbers,Bakery,20
2024-09-05,Cucumbers,Bakery,75
2024-09-06,Cucumbers,Bakery,85
2024-09-07,Cucumbers,Bakery,2
2024-09-08,Cucumbers,Bakery,21
2024-09-09,Cucumbers,Bakery,91
2024-09-10,Cucumbers,Bakery,42
2024-09-11,Cucumbers,Bakery,22
2024-09-12,Cucumbers,Bakery,89
2024-09-13,Cucumbers,Bakery,58
2024-09-14,Cucumbers,Bakery,36
2024-09-15,Cucumbers,Bakery,95
2024-09-16,Cucumbers,Bakery,16
2024-09-17,Cucumbers,Bakery,37
2024-09-18,Cucumbers,Bakery,21
2024-09-19,Cucumbers,Bakery,93
2024-09-20,Cucumbers,Bakery,65
2024-09-21,Cucumbers,Bakery,59
2024-09-22,Cucumbers,Bakery,67
2024-09-23,Cucumbers,Bakery,26
2024-09-24,Cucumbers,Bakery,35
2024-09-25,Cucumbers,Bakery,9
2024-09-26,Cucumbers,Bakery,92
2024-09-27,Cucumbers,Bakery,9
2024-09-28,Cucumbers,Bakery,77
2024-09-29,Cucumbers,Bakery,23
2024-09-30,Cucumbers,Bakery,53
2024-10-01,Cucumbers,Bakery,49
2024-10-02,Cucumbers,Bakery,38
2024-10-03,Cucumbers,Bakery,3
2024-10-04,Cucumbers,Bakery,21
2024-10-05,Cucumbers,Bakery,31
2024-10-06,Cucumbers,Bakery,61
2024-10-07,Cucumbers,Bakery,45
2024-10-08,Cucumbers,Bakery,46
2024-10-09,Cucumbers,Bakery,15
2024-10-10,Cucumbers,Bakery,81
2024-10-11,Cucumbers,Bakery,78
2023-10-13,Eggs,Bakery,10
2023-10-14,Eggs,Bakery,1
2023-10-15,Eggs,Bakery,10
2023-10-16,Eggs,Bakery,4
2023-10-17,Eggs,Bakery,6
2023-10-18,Eggs,Bakery,3
2023-10-19,Eggs,Bakery,3
2023-10-20,Eggs,Bakery,4
2023-10-21,Eggs,Bakery,1
2023-10-22,Eggs,Bakery,5
2023-10-23,Eggs,Bakery,8
2023-10-24,Eggs,Bakery,6
2023-10-25,Eggs,Bakery,3
2023-10-26,Eggs,Bakery,4
2023-10-27,Eggs,Bakery,5
2023-10-28,Eggs,Bakery,5
2023-10-29,Eggs,Bakery,2
2023-10-30,Eggs,Bakery,3
2023-10-31,Eggs,Bakery,10
2023-11-01,Eggs,Bakery,8
2023-11-02,Eggs,Bakery,1
2023-11-03,Eggs,Bakery,4
2023-11-04,Eggs,Bakery,2
2023-11-05,Eggs,Bakery,9
2023-11-06,Eggs,Bakery,7
2023-11-07,Eggs,Bakery,6
2023-11-08,Eggs,Bakery,4
2023-11-09,Eggs,Bakery,1
2023-11-10,Eggs,Bakery,9
2023-11-11,Eggs,Bakery,3
2023-11-12,Eggs,Bakery,3
2023-11-13,Eggs,Bakery,6
2023-11-14,Eggs,Bakery,6
2023-11-15,Eggs,Bakery,4
2023-11-16,Eggs,Bakery,5
2023-11-17,Eggs,Bakery,5
2023-11-18,Eggs,Bakery,6
2023-11-19,Eggs,Bakery,3
2023-11-20,Eggs,Bakery,9
2023-11-21,Eggs,Bakery,7
2023-11-22,Eggs,Bakery,4
2023-11-23,Eggs,Bakery,3
2023-11-24,Eggs,Bakery,10
2023-11-25,Eggs,Bakery,7
2023-11-26,Eggs,Bakery,5
2023-11-27,Eggs,Bakery,2
2023-11-28,Eggs,Bakery,6
2023-11-29,Eggs,Bakery,3
2023-11-30,Eggs,Bakery,7
2023-12-01,Eggs,Bakery,10
2023-12-02,Eggs,Bakery,5
2023-12-03,Eggs,Bakery,7
2023-12-04,Eggs,Bakery,4
2023-12-05,Eggs,Bakery,1
2023-12-06,Eggs,Bakery,1
2023-12-07,Eggs,Bakery,7
2023-12-08,Eggs,Bakery,9
2023-12-09,Eggs,Bakery,6
2023-12-10,Eggs,Bakery,3
2023-12-11,Eggs,Bakery,9
2023-12-12,Eggs,Bakery,9
2023-12-13,Eggs,Bakery,1
2023-12-14,Eggs,Bakery,10
2023-12-15,Eggs,Bakery,5
2023-12-16,Eggs,Bakery,3
2023-12-17,Eggs,Bakery,9
2023-12-18,Eggs,Bakery,7
2023-12-19,Eggs,Bakery,4
2023-12-20,Eggs,Bakery,5
2023-12-21,Eggs,Bakery,9
2023-12-22,Eggs,Bakery,4
2023-12-23,Eggs,Bakery,7
2023-12-24,Eggs,Bakery,5
2023-12-25,Eggs,Bakery,1
2023-12-26,Eggs,Bakery,1
2023-12-27,Eggs,Bakery,6
2023-12-28,Eggs,Bakery,2
2023-12-29,Eggs,Bakery,5
2023-12-30,Eggs,Bakery,2
2023-12-31,Eggs,Bakery,10
2024-01-01,Eggs,Bakery,1
2024-01-02,Eggs,Bakery,8
2024-01-03,Eggs,Bakery,4
2024-01-04,Eggs,Bakery,10
2024-01-05,Eggs,Bakery,5
2024-01-06,Eggs,Bakery,6
2024-01-07,Eggs,Bakery,6
2024-01-08,Eggs,Bakery,4
2024-01-09,Eggs,Bakery,2
2024-01-10,Eggs,Bakery,2
2024-01-11,Eggs,Bakery,1
2024-01-12,Eggs,Bakery,5
2024-01-13,Eggs,Bakery,6
2024-01-14,Eggs,Bakery,10
2024-01-15,Eggs,Bakery,2
2024-01-16,Eggs,Bakery,3
2024-01-17,Eggs,Bakery,3
2024-01-18,Eggs,Bakery,7
2024-01-19,Eggs,Bakery,8
2024-01-20,Eggs,Bakery,2
2024-01-21,Eggs,Bakery,5
2024-01-22,Eggs,Bakery,7
2024-01-23,Eggs,Bakery,8
2024-01-24,Eggs,Bakery,10
2024-01-25,Eggs,Bakery,3
2024-01-26,Eggs,Bakery,6
2024-01-27,Eggs,Bakery,9
2024-01-28,Eggs,Bakery,4
2024-01-29,Eggs,Bakery,6
2024-01-30,Eggs,Bakery,4
2024-01-31,Eggs,Bakery,5
2024-02-01,Eggs,Bakery,3
2024-02-02,Eggs,Bakery,4
2024-02-03,Eggs,Bakery,3
2024-02-04,Eggs,Bakery,4
2024-02-05,Eggs,Bakery,6
2024-02-06,Eggs,Bakery,2
2024-02-07,Eggs,Bakery,10
2024-02-08,Eggs,Bakery,1
2024-02-09,Eggs,Bakery,8
2024-02-10,Eggs,Bakery,3
2024-02-11,Eggs,Bakery,4
2024-02-12,Eggs,Bakery,4
2024-02-13,Eggs,Bakery,4
2024-02-14,Eggs,Bakery,8
2024-02-15,Eggs,Bakery,4
2024-02-16,Eggs,Bakery,3
2024-02-17,Eggs,Bakery,6
2024-02-18,Eggs,Bakery,2
2024-02-19,Eggs,Bakery,10
2024-02-20,Eggs,Bakery,9
2024-02-21,Eggs,Bakery,5
2024-02-22,Eggs,Bakery,7
2024-02-23,Eggs,Bakery,1
2024-02-24,Eggs,Bakery,2
2024-02-25,Eggs,Bakery,3
2024-02-26,Eggs,Bakery,4
2024-02-27,Eggs,Bakery,10
2024-02-28,Eggs,Bakery,3
2024-02-29,Eggs,Bakery,2
2024-03-01,Eggs,Bakery,6
2024-03-02,Eggs,Bakery,1
2024-03-03,Eggs,Bakery,8
2024-03-04,Eggs,Bakery,1
2024-03-05,Eggs,Bakery,10
2024-03-06,Eggs,Bakery,2
2024-03-07,Eggs,Bakery,3
2024-03-08,Eggs,Bakery,4
2024-03-09,Eggs,Bakery,5
2024-03-10,Eggs,Bakery,4
2024-03-11,Eggs,Bakery,6
2024-03-12,Eggs,Bakery,3
2024-03-13,Eggs,Bakery,8
2024-03-14,Eggs,Bakery,2
2024-03-15,Eggs,Bakery,9
2024-03-16,Eggs,Bakery,7
2024-03-17,Eggs,Bakery,8
2024-03-18,Eggs,Bakery,6
2024-03-19,Eggs,Bakery,5
2024-03-20,Eggs,Bakery,5
2024-03-21,Eggs,Bakery,7
2024-03-22,Eggs,Bakery,4
2024-03-23,Eggs,Bakery,1
2024-03-24,Eggs,Bakery,6
2024-03-25,Eggs,Bakery,5
2024-03-26,Eggs,Bakery,7
2024-03-27,Eggs,Bakery,1
2024-03-28,Eggs,Bakery,7
2024-03-29,Eggs,Bakery,10
2024-03-30,Eggs,Bakery,2
2024-03-31,Eggs,Bakery,7
2024-04-01,Eggs,Bakery,10
2024-04-02,Eggs,Bakery,2
2024-04-03,Eggs,Bakery,3
2024-04-04,Eggs,Bakery,7
2024-04-05,Eggs,Bakery,2
2024-04-06,Eggs,Bakery,4
2024-04-07,Eggs,Bakery,9
2024-04-08,Eggs,Bakery,6
2024-04-09,Eggs,Bakery,8
2024-04-10,Eggs,Bakery,9
2024-04-11,Eggs,Bakery,9
2024-04-12,Eggs,Bakery,7
2024-04-13,Eggs,Bakery,10
2024-04-14,Eggs,Bakery,2
2024-04-15,Eggs,Bakery,6
2024-04-16,Eggs,Bakery,8
2024-04-17,Eggs,Bakery,4
2024-04-18,Eggs,Bakery,9
2024-04-19,Eggs,Bakery,8
2024-04-20,Eggs,Bakery,1
2024-04-21,Eggs,Bakery,8
2024-04-22,Eggs,Bakery,9
2024-04-23,Eggs,Bakery,1
2024-04-24,Eggs,Bakery,9
2024-04-25,Eggs,Bakery,1
2024-04-26,Eggs,Bakery,10
2024-04-27,Eggs,Bakery,7
2024-04-28,Eggs,Bakery,2
2024-04-29,Eggs,Bakery,4
2024-04-30,Eggs,Bakery,8
2024-05-01,Eggs,Bakery,8
2024-05-02,Eggs,Bakery,10
2024-05-03,Eggs,Bakery,7
2024-05-04,Eggs,Bakery,4
2024-05-05,Eggs,Bakery,4
2024-05-06,Eggs,Bakery,6
2024-05-07,Eggs,Bakery,10
2024-05-08,Eggs,Bakery,5
2024-05-09,Eggs,Bakery,9
2024-05-10,Eggs,Bakery,5
2024-05-11,Eggs,Bakery,6
2024-05-12,Eggs,Bakery,8
2024-05-13,Eggs,Bakery,10
2024-05-14,Eggs,Bakery,4
2024-05-15,Eggs,Bakery,10
2024-05-16,Eggs,Bakery,10
2024-05-17,Eggs,Bakery,2
2024-05-18,Eggs,Bakery,2
2024-05-19,Eggs,Bakery,10
2024-05-20,Eggs,Bakery,5
2024-05-21,Eggs,Bakery,2
2024-05-22,Eggs,Bakery,2
2024-05-23,Eggs,Bakery,4
2024-05-24,Eggs,Bakery,7
2024-05-25,Eggs,Bakery,1
2024-05-26,Eggs,Bakery,5
2024-05-27,Eggs,Bakery,3
2024-05-28,Eggs,Bakery,3
2024-05-29,Eggs,Bakery,8
2024-05-30,Eggs,Bakery,4
2024-05-31,Eggs,Bakery,6
2024-06-01,Eggs,Bakery,10
2024-06-02,Eggs,Bakery,1
2024-06-03,Eggs,Bakery,2
2024-06-04,Eggs,Bakery,8
2024-06-05,Eggs,Bakery,6
2024-06-06,Eggs,Bakery,8
2024-06-07,Eggs,Bakery,7
2024-06-08,Eggs,Bakery,6
2024-06-09,Eggs,Bakery,3
2024-06-10,Eggs,Bakery,5
2024-06-11,Eggs,Bakery,7
2024-06-12,Eggs,Bakery,4
2024-06-13,Eggs,Bakery,6
2024-06-14,Eggs,Bakery,1
2024-06-15,Eggs,Bakery,2
2024-06-16,Eggs,Bakery,8
2024-06-17,Eggs,Bakery,6
2024-06-18,Eggs,Bakery,10
2024-06-19,Eggs,Bakery,6
2024-06-20,Eggs,Bakery,8
2024-06-21,Eggs,Bakery,8
2024-06-22,Eggs,Bakery,1
2024-06-23,Eggs,Bakery,9
2024-06-24,Eggs,Bakery,4
2024-06-25,Eggs,Bakery,2
2024-06-26,Eggs,Bakery,3
2024-06-27,Eggs,Bakery,7
2024-06-28,Eggs,Bakery,9
2024-06-29,Eggs,Bakery,7
2024-06-30,Eggs,Bakery,1
2024-07-01,Eggs,Bakery,6
2024-07-02,Eggs,Bakery,6
2024-07-03,Eggs,Bakery,5
2024-07-04,Eggs,Bakery,1
2024-07-05,Eggs,Bakery,5
2024-07-06,Eggs,Bakery,5
2024-07-07,Eggs,Bakery,8
2024-07-08,Eggs,Bakery,5
2024-07-09,Eggs,Bakery,5
2024-07-10,Eggs,Bakery,9
2024-07-11,Eggs,Bakery,6
2024-07-12,Eggs,Bakery,9
2024-07-13,Eggs,Bakery,10
2024-07-14,Eggs,Bakery,9
2024-07-15,Eggs,Bakery,4
2024-07-16,Eggs,Bakery,3
2024-07-17,Eggs,Bakery,7
2024-07-18,Eggs,Bakery,4
2024-07-19,Eggs,Bakery,6
2024-07-20,Eggs,Bakery,6
2024-07-21,Eggs,Bakery,8
2024-07-22,Eggs,Bakery,9
2024-07-23,Eggs,Bakery,7
2024-07-24,Eggs,Bakery,6
2024-07-25,Eggs,Bakery,1
2024-07-26,Eggs,Bakery,4
2024-07-27,Eggs,Bakery,2
2024-07-28,Eggs,Bakery,6
2024-07-29,Eggs,Bakery,2
2024-07-30,Eggs,Bakery,5
2024-07-31,Eggs,Bakery,7
2024-08-01,Eggs,Bakery,6
2024-08-02,Eggs,Bakery,4
2024-08-03,Eggs,Bakery,5
2024-08-04,Eggs,Bakery,6
2024-08-05,Eggs,Bakery,8
2024-08-06,Eggs,Bakery,10
2024-08-07,Eggs,Bakery,4
2024-08-08,Eggs,Bakery,6
2024-08-09,Eggs,Bakery,9
2024-08-10,Eggs,Bakery,9
2024-08-11,Eggs,Bakery,9
2024-08-12,Eggs,Bakery,4
2024-08-13,Eggs,Bakery,7
2024-08-14,Eggs,Bakery,6
2024-08-15,Eggs,Bakery,4
2024-08-16,Eggs,Bakery,10
2024-08-17,Eggs,Bakery,8
2024-08-18,Eggs,Bakery,7
2024-08-19,Eggs,Bakery,9
2024-08-20,Eggs,Bakery,9
2024-08-21,Eggs,Bakery,6
2024-08-22,Eggs,Bakery,6
2024-08-23,Eggs,Bakery,9
2024-08-24,Eggs,Bakery,8
2024-08-25,Eggs,Bakery,8
2024-08-26,Eggs,Bakery,6
2024-08-27,Eggs,Bakery,3
2024-08-28,Eggs,Bakery,2
2024-08-29,Eggs,Bakery,10
2024-08-30,Eggs,Bakery,4
2024-08-31,Eggs,Bakery,5
2024-09-01,Eggs,Bakery,2
2024-09-02,Eggs,Bakery,9
2024-09-03,Eggs,Bakery,6
2024-09-04,Eggs,Bakery,1
2024-09-05,Eggs,Bakery,3
2024-09-06,Eggs,Bakery,1
2024-09-07,Eggs,Bakery,4
